fusion_name	Annots
ASH1L::C1orf61	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.84Mb]]
CTD-3094K11.1::BLM	[INTRACHROMOSOMAL[chr15:0.02Mb],LOCAL_REARRANGEMENT:+:[23559]]
PCBP2::FGR	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr1]]
CCAT1::CASC21	[ChimerSeq,INTRACHROMOSOMAL[chr8:0.12Mb]]
FBXW4::C10orf76	[TCGA_StarF2019,TumorFusionsNAR2018,CCLE_StarF2019,INTRACHROMOSOMAL[chr10:0.15Mb]]
KMT2E::LHFPL3	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr7:0.11Mb]]
ZNF681::IMMP2L	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr19--chr7]]
PPP3CA::MAK	[TCGA_StarF2019,INTERCHROMOSOMAL[chr4--chr6]]
C16orf70::PDP2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr16:0.21Mb]]
PRKCB::RPS2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr16:21.87Mb]]
FN1::PKM	[CCLE_StarF2019,TCGA_StarF2019,INTERCHROMOSOMAL[chr2--chr15]]
EP300::ZC3H7B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr22:0.12Mb]]
UCKL1::ZBTB46	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:0.11Mb]]
ZNF148::SLC12A8	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.01Mb],NEIGHBORS[12697]]
HMBOX1::CLU	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:1.28Mb]]
IGF2BP3::TRA2A	[HGNC_GENEFAM,INTRACHROMOSOMAL[chr7:0.03Mb],LOCAL_REARRANGEMENT:-:[34313]]
CCDC74A::PTPN12	[INTERCHROMOSOMAL[chr2--chr7]]
MGAT5B::RP11-449J21.5	[INTRACHROMOSOMAL[chr17:0.71Mb]]
NEB::NRAP	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr2--chr10]]
CYP2A7::CYP2E1	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr19--chr10]]
FGA::AKR1C1	[INTERCHROMOSOMAL[chr4--chr10]]
FGA::AKR1C2	[INTERCHROMOSOMAL[chr4--chr10]]
ACSL1::CYP2B6	[INTERCHROMOSOMAL[chr4--chr19]]
SCP2::ALB	[INTERCHROMOSOMAL[chr1--chr4]]
CYP3A4::CYP2C8	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr7--chr10]]
HSPD1::ALB	[INTERCHROMOSOMAL[chr2--chr4]]
CDK5RAP3::PGC	[INTERCHROMOSOMAL[chr17--chr6]]
TGM1::TGM3	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr14--chr20]]
PAM::TMEM161B-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:14.32Mb]]
FBXW11::RBM11	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr5--chr21]]
MTMR3::ZNRF3	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr22:0.83Mb]]
TNFAIP8::HSD17B4	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr5:0.05Mb],NEIGHBORS[52755]]
MTO1::SOCS2-AS1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr6--chr12]]
DAPK2::FAM96A	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr15:0.00Mb],LOCAL_REARRANGEMENT:-:[526]]
SETD5::SRGAP3	[TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.15Mb]]
TMX2-CTNND1::IFT46	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:60.75Mb]]
ZNF292::PRSS54	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr6--chr16]]
COL3A1::RPS4X	[TCGA_StarF2019,INTERCHROMOSOMAL[chr2--chrX]]
STK24::SLC15A1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr13:0.11Mb]]
DRAM2::TTF2	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:5.92Mb]]
PTPN4::CFAP221	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.10Mb],LOCAL_REARRANGEMENT:+:[97380]]
ATG16L1::NGEF	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.20Mb]]
EIF2AK1::GLCCI1	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr7:1.91Mb]]
MEX3D::UQCR11	[INTRACHROMOSOMAL[chr19:0.01Mb],LOCAL_REARRANGEMENT:-:[10281]]
FAM98A::AC140542.2	[INTERCHROMOSOMAL[chr2--chr16]]
PRKD3::CEBPZ	[TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.02Mb],NEIGHBORS[18789]]
RPS4X::CPB1	[TCGA_StarF2019,INTERCHROMOSOMAL[chrX--chr3]]
MYOM2::MYBPC1	[HGNC_GENEFAM,INTERCHROMOSOMAL[chr8--chr12]]
TRBV3-1::TRBC2	[HGNC_GENEFAM,INTRACHROMOSOMAL[chr7:0.36Mb]]
THBS2::FN1	[INTERCHROMOSOMAL[chr6--chr2]]
PWRN1::SNRPN	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr15:0.17Mb]]
WNK2::C9orf89	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr9:0.07Mb],LOCAL_REARRANGEMENT:+:[71633]]
RING1::AKR1A1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr6--chr1]]
TPM2::MYH11	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr9--chr16]]
CD74::RPS14	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:0.03Mb],LOCAL_REARRANGEMENT:-:[30261]]
PPP3CB::CFAP70	[TCGA_StarF2019,INTRACHROMOSOMAL[chr10:0.08Mb],NEIGHBORS[77569]]
RIMS3::SCMH1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.36Mb]]
PTPN9::SLC12A1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr15:27.16Mb]]
KRT14::MAP7D1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr1]]
FO538757.2::AC093642.5	[INTERCHROMOSOMAL[chr1--chr2]]
CNOT10::CACNA2D4	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr12]]
IPPK::ASPN	[TCGA_StarF2019,INTRACHROMOSOMAL[chr9:0.13Mb]]
OLFM2::PSENEN	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr19:25.81Mb]]
UTRN::RP4-591N18.2	[INTERCHROMOSOMAL[chr6--chr22]]
MBD5::RP11-353N14.5	[INTERCHROMOSOMAL[chr2--chr17]]
WHSC1L1::RSF1	[INTERCHROMOSOMAL[chr8--chr11]]
PPME1::AQP11	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:3.33Mb]]
CLPB::C2CD3	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr11:1.58Mb]]
RP11-111M22.2::RP11-513D5.2	[INTERCHROMOSOMAL[chr11--chr8]]
NINL::TTLL9	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:6.29Mb]]
TRIP12::AC092684.1	[INTRACHROMOSOMAL[chr2:65.41Mb]]
MZF1-AS1::RPS5	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:0.16Mb]]
SRBD1::CCDC88A	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr2:9.68Mb]]
ICMT::ACOT7	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:0.03Mb],LOCAL_REARRANGEMENT:-:[28297]]
RIC8B::RFX4	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr12:0.01Mb],LOCAL_REARRANGEMENT:+:[11792]]
MTF2::BRDT	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:1.06Mb]]
TG::AP005135.2	[INTERCHROMOSOMAL[chr8--chr11]]
FBLN2::LINC00620	[TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.01Mb],NEIGHBORS[12274]]
CELA2B::PNLIPRP2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr1--chr10]]
PNLIPRP1::CPB1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr10--chr3]]
TTN::PDE4DIP	[INTERCHROMOSOMAL[chr2--chr1]]
ATP2A2::NEB	[INTERCHROMOSOMAL[chr12--chr2]]
YWHAG::MBP	[INTERCHROMOSOMAL[chr7--chr18]]
ZNF589::FBXW12	[INTRACHROMOSOMAL[chr3:0.07Mb],NEIGHBORS[72966]]
CLN3::RP11-268J15.5	[INTERCHROMOSOMAL[chr16--chr1]]
PDXDC1::RP11-347C12.1	[INTRACHROMOSOMAL[chr16:15.08Mb]]
HERC1::CSNK1G1	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr15:0.33Mb]]
MYL6::GNAS	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr20]]
CEP192::AQP4-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr18:13.53Mb]]
TFRC::PCYT1A	[TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.13Mb]]
EPPK1::ZC3H3	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:0.32Mb]]
CORO2B::APH1B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr15:5.27Mb]]
RASAL2::RHBDF1	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr16]]
DPH6-AS1::FANCI	[TCGA_StarF2019,INTRACHROMOSOMAL[chr15:53.38Mb]]
SDF4::RP11-473E2.2	[INTERCHROMOSOMAL[chr1--chr9]]
IPP::OCIAD1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr4]]
RAD18::OXTR	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.01Mb],NEIGHBORS[5774]]
MAL2::COLEC10	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr8:0.06Mb],LOCAL_REARRANGEMENT:+:[58452]]
ST7::EXOC4	[TCGA_StarF2019,INTRACHROMOSOMAL[chr7:16.02Mb]]
ASPHD2::DDX17	[TCGA_StarF2019,INTRACHROMOSOMAL[chr22:12.04Mb]]
CAPN2::BROX	[TCGA_StarF2019,INTRACHROMOSOMAL[chr1:0.97Mb]]
STIM1::PGAP2	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr11:0.03Mb],LOCAL_REARRANGEMENT:+:[28156]]
ILKAP::PER2	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr2:0.04Mb],LOCAL_REARRANGEMENT:-:[40309]]
VLDLR-AS1::DOCK8	[TCGA_StarF2019,INTRACHROMOSOMAL[chr9:1.96Mb]]
MYH9::MYH7	[GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTERCHROMOSOMAL[chr22--chr14]]
MYL9::ACTG2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr20--chr2]]
MAST4::CDK7	[INTRACHROMOSOMAL[chr5:2.07Mb]]
TTN::TNNT3	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr2--chr11]]
TOMM70A::IL17RD	[INTRACHROMOSOMAL[chr3:43.19Mb]]
G3BP1::RP11-13N12.1	[INTERCHROMOSOMAL[chr5--chr8]]
RASA1::CDH12	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr5:64.41Mb]]
PKHD1::CAGE1	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr6:44.23Mb]]
CABIN1::TPTEP1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr22:7.31Mb]]
SHISA9::CREB5	[TCGA_StarF2019,INTERCHROMOSOMAL[chr16--chr7]]
ARF4::RP11-302B13.5	[INTERCHROMOSOMAL[chr3--chr12]]
ZNF337-AS1::ENTPD6	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:0.40Mb]]
CYTH3::MAD1L1	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr7:3.93Mb]]
TC2N::FBLN5	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,Klijn_CellLines,CCLE_StarF2019,INTRACHROMOSOMAL[chr14:0.00Mb],LOCAL_REARRANGEMENT:-:[1876]]
SUMO1::MBD5	[TCGA_StarF2019,INTRACHROMOSOMAL[chr2:53.69Mb]]
CTBP1::POLN	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr4:0.82Mb]]
CHD7::CLVS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr8:0.19Mb]]
LIFR::LINC01265	[INTRACHROMOSOMAL[chr5:0.10Mb]]
GAB1::RP11-545H22.1	[INTRACHROMOSOMAL[chr4:88.89Mb]]
TG::RPL5	[TCGA_StarF2019,INTERCHROMOSOMAL[chr8--chr1]]
ACAP2::TP63	[TCGA_StarF2019,INTRACHROMOSOMAL[chr3:5.38Mb]]
COL4A1::COL4A2	[HGNC_GENEFAM,DGD_PARALOGS,INTRACHROMOSOMAL[chr13:0.00Mb],NEIGHBORS_OVERLAP:-:+:[1337]]
CEL::CPA2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr9--chr7]]
PNLIP::CPA2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr10--chr7]]
GP2::RP11-331F4.4	[INTRACHROMOSOMAL[chr16:54.90Mb]]
RP11-147L13.15::LRRC37A	[INTRACHROMOSOMAL[chr17:21.87Mb]]
RHCG::KRT13	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr15--chr17]]
ZNF83::LIPE-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr19:9.94Mb]]
ZNF527::HNRNPUL1	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr19:3.87Mb]]
PTPRA::PSMF1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:1.67Mb]]
LRRK2::RP11-96H19.1	[INTRACHROMOSOMAL[chr12:6.01Mb]]
GCN1L1::PLA2G1B	[TumorFusionsNAR2018,INTRACHROMOSOMAL[chr12:0.13Mb]]
GOLGA2P10::KIF19	[INTERCHROMOSOMAL[chr15--chr17]]
CCDC144NL::MYO1D	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:11.60Mb]]
ABCA1::NIPSNAP3B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr9:0.00Mb],LOCAL_INVERSION:-:+:[3545]]
EXOC2::GCNT2	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr6:9.80Mb]]
SMAD5::COL5A1	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr5--chr9]]
TOP2A::SMARCE1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.21Mb]]
LRP1::XPO5	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr12--chr6]]
MARCH9::CD2AP	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr6]]
HEATR6::FGF10	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr5]]
HNRNPM::CERS4	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr19:0.18Mb]]
PPP3CB::CAMK2G	[TCGA_StarF2019,INTRACHROMOSOMAL[chr10:0.32Mb]]
TSFM::KDM2B	[INTRACHROMOSOMAL[chr12:63.62Mb]]
RP11-507M3.1::UBXN2A	[INTRACHROMOSOMAL[chr2:0.12Mb]]
NEMF::L2HGDH	[Klijn_CellLines,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr14:0.38Mb]]
SMURF2::TEKT3	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr17:49.20Mb]]
NUTM2A-AS1::RP11-57C13.4	[INTRACHROMOSOMAL[chr10:0.25Mb]]
RBMS1::ITGB6	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:0.00Mb],NEIGHBORS[263]]
STAT1::STAT4	[Klijn_CellLines,HGNC_GENEFAM,DGD_PARALOGS,INTRACHROMOSOMAL[chr2:0.01Mb],LOCAL_REARRANGEMENT:-:[8616]]
SHANK2::FLJ42102	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.13Mb]]
ZNF100::AC016582.2	[INTRACHROMOSOMAL[chr19:16.06Mb]]
EIF1::EIF1P4	[TCGA_StarF2019,INTERCHROMOSOMAL[chr17--chr16]]
VPS13C::RP11-507B12.1	[INTRACHROMOSOMAL[chr15:0.14Mb]]
TNNT2::GNAS	[INTERCHROMOSOMAL[chr1--chr20]]
CYP4A11::ALB	[INTERCHROMOSOMAL[chr1--chr4]]
LMTK3::NOSIP	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr19:1.04Mb]]
LRRC75A-AS1::CH507-513H4.1	[INTERCHROMOSOMAL[chr17--chr21]]
RPS6KB1::VMP1	[YOSHIHARA_TCGA,TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,Klijn_CellLines,CCLE_StarF2019,INTRACHROMOSOMAL[chr17:0.05Mb],LOCAL_REARRANGEMENT:+:[50791]]
AGFG1::MFF	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr2:0.11Mb]]
RABL6::MMP24-AS1	[TCGA_StarF2019,INTERCHROMOSOMAL[chr9--chr20]]
RP11-59N23.3::ANO6	[INTRACHROMOSOMAL[chr12:23.46Mb]]
CENPQ::MUT	[TumorFusionsNAR2018,TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_INVERSION:+:-:[187]]
RP11-141C7.4::IQCG	[INTRACHROMOSOMAL[chr3:2.25Mb]]
SAV1::GYPE	[Greger_Normal,INTERCHROMOSOMAL[chr14--chr4]]
JAG1::SLX4IP	[TCGA_StarF2019,INTRACHROMOSOMAL[chr20:0.00Mb],LOCAL_INVERSION:-:+:[855]]
NEDD4::CH507-513H4.1	[INTERCHROMOSOMAL[chr15--chr21]]
OXSR1::MYD88	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.02Mb],LOCAL_REARRANGEMENT:+:[22067]]
ACER2::C8orf37	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr9--chr8]]
SUPT3H::RP1-8B1.4	[INTRACHROMOSOMAL[chr6:0.72Mb]]
ULK2::UQCR11	[INTERCHROMOSOMAL[chr17--chr19]]
GGNBP2::MYO19	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.00Mb],LOCAL_INVERSION:+:-:[1453]]
COMMD1::PAPOLG	[TCGA_StarF2019,INTRACHROMOSOMAL[chr2:1.09Mb]]
TGFBR1::SEC61B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr9:0.07Mb],NEIGHBORS[67872]]
EEF2K::AC092338.5	[INTRACHROMOSOMAL[chr16:0.09Mb],NEIGHBORS[93704]]
SAP30BP::AC007392.3	[INTERCHROMOSOMAL[chr17--chr2]]
SLC16A1::SENP6	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr1--chr6]]
CHD2::DNM3OS	[TCGA_StarF2019,INTERCHROMOSOMAL[chr15--chr1]]
MYL3::PRSS50	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr3:0.05Mb],NEIGHBORS[45298]]
CELA2B::CELA3B	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:6.49Mb]]
CELA2A::CELA3B	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:6.50Mb]]
UBE2G2::FN1	[INTERCHROMOSOMAL[chr21--chr2]]
PDXDC1::NPIPB3	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr16:6.26Mb]]
MCU::CHCHD1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr10:0.89Mb]]
LINC00238::GPHN	[INTRACHROMOSOMAL[chr14:0.01Mb],NEIGHBORS[8854]]
LONP2::CHRM3	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr16--chr1]]
HDAC4::UPB1	[TCGA_StarF2019,TumorFusionsNAR2018,INTERCHROMOSOMAL[chr2--chr22]]
CBWD1::IL36RN	[TCGA_StarF2019,INTERCHROMOSOMAL[chr9--chr2]]
ACPP::NEDD4L	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr18]]
BOLA2B::SMG1P1	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr16:7.70Mb]]
WWOX::RP11-298D21.1	[INTRACHROMOSOMAL[chr16:4.51Mb]]
USP39::VAMP8	[TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr2:0.02Mb],LOCAL_REARRANGEMENT:+:[20825]]
RP11-295G20.2::EGLN1	[INTRACHROMOSOMAL[chr1:0.10Mb],NEIGHBORS[97344]]
PRDM6::NIPAL4	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr5:34.27Mb]]
ZBTB20::CLDN11	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr3:55.27Mb]]
PQLC1::TXNL4A	[INTRACHROMOSOMAL[chr18:0.02Mb],LOCAL_REARRANGEMENT:-:[19147]]
HDAC5::ASB16-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.05Mb],LOCAL_REARRANGEMENT:-:[52271]]
PLEKHM1::GAA	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:34.61Mb]]
BRIP1::RP11-13K12.5	[INTRACHROMOSOMAL[chr17:15.70Mb]]
NUMA1::RP1-130H16.18	[INTERCHROMOSOMAL[chr11--chr22]]
USP11::SSXP3	[TCGA_StarF2019,INTRACHROMOSOMAL[chrX:0.91Mb]]
HPX::SAA1	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr11:11.82Mb]]
NEB::FHL1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr2--chrX]]
SAA2-SAA4::RPS6KC1	[INTERCHROMOSOMAL[chr11--chr1]]
AMYP1::CPA2	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr1--chr7]]
CLPSL1::PRSS1	[INTERCHROMOSOMAL[chr6--chr7]]
CELA3A::CTRC	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:6.55Mb]]
CTRC::CELA3A	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:6.55Mb]]
SERPINA3::PRSS3	[INTERCHROMOSOMAL[chr14--chr9]]
HID1::DNAH17	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:3.45Mb]]
TRAIP::MST1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr3:0.14Mb]]
TPX2::RP1-309F20.3	[INTRACHROMOSOMAL[chr20:27.06Mb]]
ERBB2::KRT10	[TCGA_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr17:1.09Mb]]
FRS2::RP11-362A1.1	[INTRACHROMOSOMAL[chr12:12.37Mb]]
UEVLD::SPTY2D1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.02Mb],LOCAL_REARRANGEMENT:-:[17654]]
TMEM50B::DONSON	[CCLE_StarF2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr21:0.08Mb],LOCAL_REARRANGEMENT:-:[79531]]
HOXC6::RP11-834C11.4	[INTRACHROMOSOMAL[chr12:0.10Mb],NEIGHBORS[95275]]
SENP6::SLC35A1	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr6:11.75Mb]]
SEC61G::LANCL2	[TCGA_StarF2019,INTRACHROMOSOMAL[chr7:0.61Mb]]
NUDCD3::CAMK2B	[TCGA_StarF2019,INTRACHROMOSOMAL[chr7:0.04Mb],NEIGHBORS[44544]]
ALDOA::TNNC1	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr16--chr3]]
MARS::MPHOSPH9	[TCGA_StarF2019,INTRACHROMOSOMAL[chr12:65.63Mb]]
PPFIA2::DPY19L2	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr12:17.59Mb]]
UHRF1BP1::EPYC	[TCGA_StarF2019,TumorFusionsNAR2018,ChimerSeq,INTERCHROMOSOMAL[chr6--chr12]]
INPP4B::RP11-392L5.2	[INTRACHROMOSOMAL[chr4:12.89Mb]]
RPS10-NUDT3::BTBD9	[TCGA_StarF2019,INTRACHROMOSOMAL[chr6:3.74Mb]]
ZNF207::RHOT1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr17:0.10Mb],LOCAL_REARRANGEMENT:+:[96743]]
KIAA1429::ESRP1	[INTRACHROMOSOMAL[chr8:0.09Mb],LOCAL_INVERSION:-:+:[87545]]
MTCH2::NDUFS3	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.03Mb],LOCAL_INVERSION:-:+:[32753]]
RERE::ZSWIM5	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr1:36.20Mb]]
RAPGEF5::STEAP1B	[ChimerSeq,TCGA_StarF2019,TumorFusionsNAR2018,INTRACHROMOSOMAL[chr7:0.06Mb],LOCAL_REARRANGEMENT:-:[62300]]
RPL11::ARMC9	[TCGA_StarF2019,INTERCHROMOSOMAL[chr1--chr2]]
PARK2::SMOX	[TumorFusionsNAR2018,INTERCHROMOSOMAL[chr6--chr20]]
RAB3GAP1::LRP1B	[TumorFusionsNAR2018,TCGA_StarF2019,INTRACHROMOSOMAL[chr2:5.06Mb]]
RBBP4::C1QBP	[INTERCHROMOSOMAL[chr1--chr17]]
GKAP1::ARIH1	[TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr9--chr15]]
RPL37::RP11-8L18.3	[INTERCHROMOSOMAL[chr5--chr10]]
TBC1D14::BRSK2	[TCGA_StarF2019,ChimerSeq,INTERCHROMOSOMAL[chr4--chr11]]
TBC1D10B::RP11-345J4.3	[INTRACHROMOSOMAL[chr16:0.89Mb]]
MAP3K13::CLPTM1L	[TCGA_StarF2019,INTERCHROMOSOMAL[chr3--chr5]]
TMPRSS2::RP11-526A4.1	[INTERCHROMOSOMAL[chr21--chr4]]
KRT6A::DES	[GTEx_recurrent_StarF2019,INTERCHROMOSOMAL[chr12--chr2]]
GTF2H3::PGC	[ChimerSeq,TumorFusionsNAR2018,TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr6]]
GAPDH::ALDOA	[TCGA_StarF2019,INTERCHROMOSOMAL[chr12--chr16]]
TRAV16::TRAC	[GTEx_recurrent_StarF2019,HGNC_GENEFAM,INTRACHROMOSOMAL[chr14:0.29Mb]]
FBXL17::NR2F1-AS1	[TCGA_StarF2019,INTRACHROMOSOMAL[chr5:14.27Mb]]
