cohort	project	sample_id	seqtype	chrom	virus	contig	sample_region_expr	mean_region_expr	log2_fold_change	expr_quantile	region_gene_list
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	chr11~102868070~+~HPV18~3285~-	21.59	17.30	0.32	0.97	MMP12^ENSG00000262406.2
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	chr11~102867395~+~HPV18~1359~-	21.59	17.30	0.32	0.98	MMP12^ENSG00000262406.2
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	HPV18~2647~+~chr11~102789321~+	54.57	43.52	0.33	0.93	WTAPP1^ENSG00000255282.5,MMP10^ENSG00000166670.8,MMP1^ENSG00000196611.4
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	chr11~102838719~+~HPV18~240~-	40.71	25.82	0.66	1.00	WTAPP1^ENSG00000255282.5,MMP3^ENSG00000149968.10
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	chr11~102832909~+~HPV18~55~+	40.71	25.82	0.66	1.00	WTAPP1^ENSG00000255282.5,MMP3^ENSG00000149968.10
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	chr11~102867395~+~HPV18~235~-	21.59	17.30	0.32	0.97	MMP12^ENSG00000262406.2
TCGA	CESC	CESC-VS-A9UO-TP	RNA	chr11	HPV18	chr11~102866073~+~HPV18~912~-	21.59	17.30	0.32	0.97	MMP12^ENSG00000262406.2
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33099718~+~HPV31~878~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33099151~+~HPV31~878~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33096980~+~HPV31~213~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33085774~+~HPV31~519~-	81.32	63.72	0.35	1.00	TCP11L1^ENSG00000176148.14,PIGCP1^ENSG00000213713.3,LINC00294^ENSG00000280798.1,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33085239~+~HPV31~1287~-	81.32	63.72	0.35	1.00	TCP11L1^ENSG00000176148.14,PIGCP1^ENSG00000213713.3,LINC00294^ENSG00000280798.1,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33102093~+~HPV31~2407~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33099718~+~HPV31~211~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33092342~+~HPV31~872~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33099153~+~HPV31~213~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	HPV31~3294~-~chr11~33061681~+	19.96	15.20	0.39	1.00	TCP11L1^ENSG00000176148.14
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	chr11~33096411~+~HPV31~1176~-	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr21	HPV31	HPV31~100~-~chr21~8443587~+	24.68	9.05	1.45	0.90	FP236383.7^ENSG00000276737.1,FP236383.5^ENSG00000275783.1,FP236383.1^ENSG00000274519.1,CH507-513H4.3^ENSG00000281181.1,RNA5-8S5^ENSG00000278189.1,FP236383.9^ENSG00000276924.1,FP236383.12^ENSG00000277644.1,FP236383.3^ENSG00000274735.1
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr21	HPV31	HPV31~100~-~chr21~8399352~+	19.97	12.37	0.69	0.78	CH507-528H12.1^ENSG00000280441.1,FP236383.8^ENSG00000276796.1,FP236383.6^ENSG00000276322.1,FP236383.11^ENSG00000277244.1,CH507-513H4.4^ENSG00000280614.1,RNA5-8S5^ENSG00000275215.1,FP236383.4^ENSG00000275209.1,FP236383.10^ENSG00000277105.1
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr21	HPV31	HPV31~100~-~chr21~8260547~+	25.85	14.99	0.79	0.90	FP671120.5^ENSG00000276104.1,FP671120.1^ENSG00000274426.1,CH507-513H4.5^ENSG00000281383.1,RNA5-8S5^ENSG00000277739.1,FP671120.6^ENSG00000278047.1
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr21	HPV31	HPV31~100~-~chr21~8216318~+	21.83	19.95	0.13	0.66	CH507-513H4.1^ENSG00000278996.1,FP671120.2^ENSG00000275252.1,MIR3648-2^ENSG00000275708.1,MIR3687-2^ENSG00000277437.1,CH507-513H4.6^ENSG00000280800.1,RNA5-8S5^ENSG00000278233.1,FP671120.7^ENSG00000278597.1,FP671120.4^ENSG00000275530.1
TCGA	CESC	CESC-DS-A1OB-TP	RNA	chr11	HPV31	HPV31~881~+~chr11~33098741~+	43.32	32.79	0.40	1.00	TCP11L1^ENSG00000176148.14,CSTF3^ENSG00000176102.10
TCGA	LIHC	LIHC-DD-AAEE-TP	RNA	chr16	HBV	chr16~56942333~+~NC_003977_3182nt_Hepatitis_B_virus~1693~-	57.51	45.68	0.33	1.00	HERPUD1^ENSG00000051108.13,RP11-325K4.3^ENSG00000261270.1,RP11-325K4.2^ENSG00000261114.1
TCGA	LIHC	LIHC-DD-AAEE-TP	RNA	chr16	HBV	NC_003977_3182nt_Hepatitis_B_virus~340~-~chr16~56943125~+	57.51	45.68	0.33	1.00	HERPUD1^ENSG00000051108.13,RP11-325K4.3^ENSG00000261270.1,RP11-325K4.2^ENSG00000261114.1
TCGA	LIHC	LIHC-DD-AAEE-TP	RNA	chr16	HBV	NC_003977_3182nt_Hepatitis_B_virus~2694~-~chr16~56943085~+	57.51	45.68	0.33	1.00	HERPUD1^ENSG00000051108.13,RP11-325K4.3^ENSG00000261270.1,RP11-325K4.2^ENSG00000261114.1
TCGA	LIHC	LIHC-UB-A7MC-TP	RNA	chr11	HBV	NC_003977_3182nt_Hepatitis_B_virus~1817~+~chr11~69652055~+	36.41	34.57	0.07	0.92	CCND1^ENSG00000110092.3,ORAOV1^ENSG00000149716.11
TCGA	LIHC	LIHC-UB-A7MC-TP	RNA	chr11	HBV	chr11~69652021~+~NC_003977_3182nt_Hepatitis_B_virus~713~+	36.41	34.57	0.07	0.92	CCND1^ENSG00000110092.3,ORAOV1^ENSG00000149716.11
TCGA	CESC	CESC-ZJ-AAXB-TP	RNA	chr4	HPV18	chr4~73777731~+~HPV18~930~-	20.67	5.44	1.92	1.00	RP11-447E20.1^ENSG00000249051.2
TCGA	CESC	CESC-ZJ-AAXB-TP	RNA	chr4	HPV18	chr4~73777731~+~HPV18~234~-	20.67	5.44	1.92	1.00	RP11-447E20.1^ENSG00000249051.2
TCGA	CESC	CESC-ZJ-AAXB-TP	RNA	chr4	HPV18	chr4~73776434~+~HPV18~234~-	20.67	5.44	1.92	1.00	RP11-447E20.1^ENSG00000249051.2
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr3	HBV	chr3~46275885~+~NC_003977_3182nt_Hepatitis_B_virus~1809~-	8.27	7.00	0.24	0.46	CCR3^ENSG00000183625.13
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr14	HBV	chr14~82714703~+~NC_003977_3182nt_Hepatitis_B_virus~1809~-	0.00	1.87	-7.56	0.30	RP11-406A9.2^ENSG00000258743.4
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chrX	HBV	chrX~23208886~+~NC_003977_3182nt_Hepatitis_B_virus~1809~-	0.00	1.34	-7.08	0.55	PTCHD1-AS^ENSG00000233067.2
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr3	HBV	chr3~121817242~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	17.46	16.43	0.09	0.94	IQCB1^ENSG00000173226.15
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr9	HBV	chr9~10471129~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	10.28	13.29	-0.37	0.15	PTPRD^ENSG00000153707.14
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr12	HBV	chr12~129418544~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	6.29	7.44	-0.24	0.24	TMEM132D^ENSG00000151952.13
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr10	HBV	chr10~27906847~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	19.98	7.20	1.47	1.00	ARMC4^ENSG00000169126.14,RPL36AP55^ENSG00000226016.1
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr13	HBV	chr13~30524172~+~NC_003977_3182nt_Hepatitis_B_virus~1802~-	19.67	19.06	0.05	0.94	HMGB1^ENSG00000189403.13
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chrY	HBV	chrY~2312558~+~NC_003977_3182nt_Hepatitis_B_virus~1802~-	0.00	0.00	0.00	0.27	DHRSX^ENSGR0000169084.11
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chrX	HBV	chrX~2312558~+~NC_003977_3182nt_Hepatitis_B_virus~1802~-	18.74	18.25	0.04	0.74	DHRSX^ENSG00000169084.11
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr3	HBV	chr3~43665358~+~NC_003977_3182nt_Hepatitis_B_virus~1802~-	17.56	17.14	0.03	0.71	ANO10^ENSG00000160746.11
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr16	HBV	chr16~6116253~+~NC_003977_3182nt_Hepatitis_B_virus~1802~-	0.00	2.56	-8.00	0.34	RBFOX1^ENSG00000078328.18
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr7	HBV	chr7~14161470~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	6.86	7.78	-0.18	0.21	DGKB^ENSG00000136267.12
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr1	HBV	chr1~233003885~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	13.99	12.39	0.18	0.84	PCNXL2^ENSG00000135749.17
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr8	HBV	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr8~14094388~+	7.93	3.38	1.23	0.69	SGCZ^ENSG00000185053.11
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr4	HBV	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr4~99227397~+	32.15	33.03	-0.04	0.30	RP11-696N14.1^ENSG00000246090.5,ADH6^ENSG00000172955.16
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr4	HBV	NC_003977_3182nt_Hepatitis_B_virus~1792~+~chr4~97397580~+	7.56	10.36	-0.45	0.29	STPG2^ENSG00000163116.8,RP11-681L8.1^ENSG00000254044.4,STPG2-AS1^ENSG00000251620.1
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr3	HBV	NC_003977_3182nt_Hepatitis_B_virus~1792~+~chr3~7530122~+	7.07	8.21	-0.22	0.42	GRM7^ENSG00000196277.14,GRM7-AS1^ENSG00000236202.1
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr12	HBV	NC_003977_3182nt_Hepatitis_B_virus~1792~+~chr12~92031289~+	10.69	10.81	-0.02	0.39	C12orf79^ENSG00000257242.5
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr12	HBV	NC_003977_3182nt_Hepatitis_B_virus~1792~+~chr12~29555504~+	12.72	13.61	-0.10	0.25	TMTC1^ENSG00000133687.14
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr1	HBV	NC_003977_3182nt_Hepatitis_B_virus~1792~+~chr1~187097907~+	0.00	2.11	-7.72	0.54	LINC01036^ENSG00000236030.1
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr3	HBV	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr3~46275690~+	8.27	7.00	0.24	0.46	CCR3^ENSG00000183625.13
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr9	HBV	chr9~32998714~+~NC_003977_3182nt_Hepatitis_B_virus~1809~-	17.58	17.50	0.01	0.60	APTX^ENSG00000137074.17
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr8	HBV	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr8~86323228~+	7.93	6.73	0.24	0.34	SLC7A13^ENSG00000164893.7
TCGA	LIHC	LIHC-BW-A5NP-TP	RNA	chr3	HBV	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr3~181473312~+	8.12	8.45	-0.06	0.37	SOX2-OT^ENSG00000242808.6
TCGA	BLCA	BLCA-FD-A3B4-TP	RNA	chr9	HPV56	chr9~136477685~+~HPV56~911~-	29.70	30.07	-0.02	0.42	SEC16A^ENSG00000148396.17,C9orf163^ENSG00000196366.3
TCGA	BLCA	BLCA-FD-A3B4-TP	RNA	chr9	HPV56	HPV56~415~-~chr9~136503181~+	16.92	17.44	-0.04	0.30	NOTCH1^ENSG00000148400.9
TCGA	BLCA	BLCA-FD-A3B4-TP	RNA	chr9	HPV56	chr9~136478831~+~HPV56~911~-	29.70	30.07	-0.02	0.42	SEC16A^ENSG00000148396.17,C9orf163^ENSG00000196366.3
TCGA	BLCA	BLCA-FD-A3B4-TP	RNA	chr9	HPV56	chr9~136481130~+~HPV56~2361~-	29.70	30.07	-0.02	0.43	SEC16A^ENSG00000148396.17,C9orf163^ENSG00000196366.3
TCGA	BLCA	BLCA-FD-A3B4-TP	RNA	chr9	HPV56	HPV56~426~-~chr9~136504672~+	16.92	17.44	-0.04	0.30	NOTCH1^ENSG00000148400.9
TCGA	LIHC	LIHC-DD-A1EL-TP	RNA	chr12	HBV	chr12~124428742~+~NC_003977_3182nt_Hepatitis_B_virus~1764~-	16.50	17.50	-0.08	0.04	NCOR2^ENSG00000196498.12
TCGA	LIHC	LIHC-DD-A1EL-TP	RNA	chr15	HBV	chr15~47314850~+~NC_003977_3182nt_Hepatitis_B_virus~1681~-	11.63	12.64	-0.12	0.25	SEMA6D^ENSG00000137872.14
TCGA	LIHC	LIHC-DD-AAE3-TP	RNA	chr5	HBV	chr5~1295163~+~NC_003977_3182nt_Hepatitis_B_virus~1826~-	19.43	10.78	0.85	0.98	TERT^ENSG00000164362.17
TCGA	LIHC	LIHC-DD-AAE3-TP	RNA	chr14	HBV	chr14~94378624~+~NC_003977_3182nt_Hepatitis_B_virus~1364~+	27.85	26.85	0.05	0.79	SERPINA1^ENSG00000197249.11
TCGA	LIHC	LIHC-DD-AAE4-TP	RNA	chr1	HBV	chr1~23878764~+~NC_003977_3182nt_Hepatitis_B_virus~1815~-	15.70	8.48	0.89	1.00	CNR2^ENSG00000188822.7
TCGA	LIHC	LIHC-DD-AAE4-TP	RNA	chr1	HBV	NC_003977_3182nt_Hepatitis_B_virus~341~-~chr1~23796507~+	81.03	77.93	0.06	0.94	PITHD1^ENSG00000057757.8,LYPLA2^ENSG00000011009.9,GALE^ENSG00000117308.13,HMGCL^ENSG00000117305.13
TCGA	CESC	CESC-VS-A9UY-TP	RNA	chr3	HPV16	chr3~189899624~+~HPV16~881~-	20.92	17.80	0.23	0.91	TP63^ENSG00000073282.11
TCGA	CESC	CESC-VS-A9UY-TP	RNA	chr3	HPV16	chr3~189897447~+~HPV16~227~-	20.92	17.80	0.23	0.91	TP63^ENSG00000073282.11
TCGA	CESC	CESC-VS-A9UY-TP	RNA	chr3	HPV16	chr3~189899624~+~HPV16~227~-	20.92	17.80	0.23	0.92	TP63^ENSG00000073282.11
TCGA	CESC	CESC-VS-A9UY-TP	RNA	chr3	HPV16	chr3~189902108~+~HPV16~2665~-	20.92	17.80	0.23	0.91	TP63^ENSG00000073282.11
TCGA	CESC	CESC-VS-A9UY-TP	RNA	chr3	HPV16	HPV16~5547~-~chr3~189878090~+	20.92	17.80	0.23	0.91	TP63^ENSG00000073282.11
TCGA	CESC	CESC-VS-A9UY-TP	RNA	chr3	HPV16	chr3~189897447~+~HPV16~1269~-	20.92	17.80	0.23	0.91	TP63^ENSG00000073282.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	NC_003977_3182nt_Hepatitis_B_virus~1827~-~chr19~29811160~+	22.28	14.85	0.59	1.00	CCNE1^ENSG00000105173.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~108052258~+~NC_003977_3182nt_Hepatitis_B_virus~2474~-	18.87	8.91	1.08	1.00	LAMB4^ENSG00000091128.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	NC_003977_3182nt_Hepatitis_B_virus~340~-~chr19~29811418~+	22.28	14.85	0.59	1.00	CCNE1^ENSG00000105173.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~108052260~+~NC_003977_3182nt_Hepatitis_B_virus~461~-	18.87	8.91	1.08	1.00	LAMB4^ENSG00000091128.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr5	HBV	NC_003977_3182nt_Hepatitis_B_virus~461~+~chr5~1295726~+	17.78	10.78	0.72	0.95	TERT^ENSG00000164362.17
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr2	HBV	chr2~62629935~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	15.41	5.51	1.48	1.00	AC092155.4^ENSG00000226622.4
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~64717563~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	13.82	13.61	0.02	0.56	ZNF107^ENSG00000196247.10
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr17	HBV	chr17~63456052~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	15.67	19.52	-0.32	0.11	CYB561^ENSG00000008283.14,RP11-269G24.6^ENSG00000265971.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr13	HBV	chr13~32715898~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	15.50	15.52	-0.00	0.46	PDS5B^ENSG00000083642.17
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chrX	HBV	chrX~65456681~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	12.05	11.86	0.02	0.46	ZC3H12B^ENSG00000102053.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chrX	HBV	chrX~53577761~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	18.33	17.97	0.03	0.82	HUWE1^ENSG00000086758.14
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr8	HBV	chr8~51533724~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	11.59	10.69	0.12	0.60	PXDNL^ENSG00000147485.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~23636103~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	27.20	21.56	0.34	0.75	CCDC126^ENSG00000169193.10,FKSG54^ENSG00000279448.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr5	HBV	chr5~37295286~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	32.64	32.27	0.02	0.65	CTD-2124B8.2^ENSG00000270558.1,NUP155^ENSG00000113569.14
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr4	HBV	chr4~108409062~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	0.00	0.29	-4.93	0.50	RPSAP34^ENSG00000239939.1,AC005510.3^ENSG00000278589.1,EXOC7P1^ENSG00000250485.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr3	HBV	chr3~183607578~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	0.00	1.18	-6.89	0.42	RP11-14I2.2^ENSG00000243584.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr16	HBV	chr16~70050566~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	11.00	12.04	-0.13	0.59	PDXDC2P^ENSG00000255185.4,AC009022.1^ENSG00000279533.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr13	HBV	chr13~40954687~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	17.31	17.50	-0.02	0.37	ELF1^ENSG00000120690.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr12	HBV	chr12~26784581~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	18.36	17.91	0.04	0.62	ITPR2^ENSG00000123104.10
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr11	HBV	chr11~8977612~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	24.41	25.07	-0.04	0.28	TMEM9B-AS1^ENSG00000254860.4,NRIP3^ENSG00000175352.9
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr1	HBV	chr1~63472714~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	15.87	15.40	0.04	0.71	ITGB3BP^ENSG00000142856.15
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr1	HBV	chr1~45724221~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	16.65	16.17	0.04	0.83	IPP^ENSG00000197429.9
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr1	HBV	chr1~112292821~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	10.72	5.75	0.90	0.66	RP5-965F6.2^ENSG00000231246.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	chr19~29936802~+~NC_003977_3182nt_Hepatitis_B_virus~2746~+	17.87	18.08	-0.02	0.28	URI1^ENSG00000105176.16
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~108049533~+~NC_003977_3182nt_Hepatitis_B_virus~2474~-	18.87	8.91	1.08	1.00	LAMB4^ENSG00000091128.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr22	HBV	chr22~41294297~+~NC_003977_3182nt_Hepatitis_B_virus~1789~-	37.90	37.72	0.01	0.60	RANGAP1^ENSG00000100401.18,ZC3H7B^ENSG00000100403.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr2	HBV	NC_003977_3182nt_Hepatitis_B_virus~1745~+~chr2~69726237~+	18.27	18.95	-0.05	0.24	ANXA4^ENSG00000196975.13
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr14	HBV	chr14~61397252~+~NC_003977_3182nt_Hepatitis_B_virus~1764~-	14.83	14.99	-0.02	0.40	PRKCH^ENSG00000027075.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	NC_003977_3182nt_Hepatitis_B_virus~340~-~chr19~29812531~+	22.28	14.85	0.59	1.00	CCNE1^ENSG00000105173.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr4	HBV	chr4~139306345~+~NC_003977_3182nt_Hepatitis_B_virus~1787~-	34.31	35.77	-0.06	0.05	NDUFC1^ENSG00000109390.10,NAA15^ENSG00000164134.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	NC_003977_3182nt_Hepatitis_B_virus~422~+~chr19~29893879~+	0.00	0.08	-3.23	0.52	CTD-2057D4.2^ENSG00000267433.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr2	HBV	NC_003977_3182nt_Hepatitis_B_virus~1802~+~chr2~77269975~+	11.50	7.20	0.67	0.76	LRRTM4^ENSG00000176204.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr5	HBV	NC_003977_3182nt_Hepatitis_B_virus~455~+~chr5~1296255~+	17.78	10.78	0.72	0.95	TERT^ENSG00000164362.17
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr17	HBV	NC_003977_3182nt_Hepatitis_B_virus~83~-~chr17~43747354~+	19.18	2.28	3.07	1.00	SOST^ENSG00000167941.2
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr9	HBV	chr9~125108029~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	13.90	13.65	0.03	0.67	SCAI^ENSG00000173611.16
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~108053508~+~NC_003977_3182nt_Hepatitis_B_virus~1454~-	18.87	8.91	1.08	1.00	LAMB4^ENSG00000091128.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr7	HBV	chr7~108049533~+~NC_003977_3182nt_Hepatitis_B_virus~440~-	18.87	8.91	1.08	1.00	LAMB4^ENSG00000091128.11
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	chr19~9482885~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	15.25	3.48	2.13	0.97	ZNF560^ENSG00000198028.3
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	NC_003977_3182nt_Hepatitis_B_virus~344~-~chr19~29817133~+	22.28	14.85	0.59	1.00	CCNE1^ENSG00000105173.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr19	HBV	chr19~45647775~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	16.55	20.12	-0.28	0.47	EML2^ENSG00000125746.13,MIR330^ENSG00000199066.1,C19orf83^ENSG00000267757.3,RN7SL836P^ENSG00000241226.3
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr13	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chr13~44683177~+	0.00	1.90	-7.58	0.60	LINC00407^ENSG00000237585.1,RP11-442J21.2^ENSG00000276527.1
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr6	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chr6~52656698~+	18.91	18.95	-0.00	0.77	RP1-152L7.9^ENSG00000270382.1,RP1-152L7.5^ENSG00000216775.2
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr22	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chr22~30632269~+	30.95	30.74	0.01	0.57	TCN2^ENSG00000185339.7,SLC35E4^ENSG00000100036.12
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr2	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chr2~156452332~+	14.90	15.58	-0.06	0.17	GPD2^ENSG00000115159.14
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chrX	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chrX~29335054~+	9.98	6.29	0.66	0.80	IL1RAPL1^ENSG00000169306.8
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr9	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chr9~83693~+	10.43	4.26	1.29	0.93	PGM5P3-AS1^ENSG00000277631.3
TCGA	LIHC	LIHC-DD-AADV-TP	RNA	chr8	HBV	NC_003977_3182nt_Hepatitis_B_virus~1760~+~chr8~30247661~+	11.38	6.85	0.73	0.94	HSPA8P11^ENSG00000248159.1,CTD-2345M20.2^ENSG00000254316.1
