sample_name	virus	seqlen	mapped	chim_reads	n_bases_covered	frac_covered	tissue_id
KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	54	0	535	0.102	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
COLO668_LUNG	NC_007815_8197nt_PreXMRV_1	8197	313	0	5523	0.674	LUNG
COLO668_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	76	0	4476	0.294	LUNG
SUDHL10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	74	0	3614	0.434	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SNU878_LIVER	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	156	0	4678	0.561	LIVER
SNU878_LIVER	NC_003977_3182nt_Hepatitis_B_virus	3182	52	7	1150	0.361	LIVER
PANC0213_PANCREAS	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	86	0	2952	0.347	PANCREAS
RS411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	54	0	3084	0.379	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HCC2429_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	472	0	5930	0.697	LUNG
HCC2429_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	420	0	9817	0.644	LUNG
HCC2429_LUNG	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	110	0	2402	0.458	LUNG
HCC2429_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	119	0	2709	0.325	LUNG
HS742T_FIBROBLAST	NC_009889_8406nt_RD114_retrovirus	8406	29057	108	8405	1	FIBROBLAST
TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	209	0	5363	0.644	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	60	0	3011	0.354	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
CAPAN1_PANCREAS	NC_001702_8135nt_Murine_type_C_retrovirus	8135	180	0	4130	0.508	PANCREAS
KYSE180_OESOPHAGUS	NC_007815_8197nt_PreXMRV_1	8197	295	0	5619	0.685	OESOPHAGUS
KYSE180_OESOPHAGUS	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	92	0	4930	0.323	OESOPHAGUS
KYSE180_OESOPHAGUS	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	70	0	1530	0.184	OESOPHAGUS
KYSE180_OESOPHAGUS	NC_001702_8135nt_Murine_type_C_retrovirus	8135	58	0	1373	0.169	OESOPHAGUS
COLO678_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	313	0	4828	0.593	LARGE_INTESTINE
COLO678_LARGE_INTESTINE	NC_007815_8197nt_PreXMRV_1	8197	67	0	2464	0.301	LARGE_INTESTINE
BCPAP_THYROID	NC_001702_8135nt_Murine_type_C_retrovirus	8135	396	0	4611	0.567	THYROID
BCPAP_THYROID	NC_007815_8197nt_PreXMRV_1	8197	124	0	3241	0.395	THYROID
BCPAP_THYROID	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	68	0	1540	0.185	THYROID
BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	280	0	4704	0.578	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_007815_8197nt_PreXMRV_1	8197	78	0	2340	0.285	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
ISTMES1_PLEURA	NC_001702_8135nt_Murine_type_C_retrovirus	8135	255	0	6873	0.845	PLEURA
ISTMES1_PLEURA	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	56	0	3215	0.211	PLEURA
KYSE140_OESOPHAGUS	NC_001702_8135nt_Murine_type_C_retrovirus	8135	120	0	4694	0.577	OESOPHAGUS
HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	97276	243	131784	0.767	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HS611T_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	29007	157	85680	0.496	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EW8_BONE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	109	0	3705	0.436	BONE
EW8_BONE	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	104	0	5192	0.341	BONE
SCC4_UPPER_AERODIGESTIVE_TRACT	NC_001702_8135nt_Murine_type_C_retrovirus	8135	150	0	4494	0.552	UPPER_AERODIGESTIVE_TRACT
SCC4_UPPER_AERODIGESTIVE_TRACT	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	58	0	1738	0.209	UPPER_AERODIGESTIVE_TRACT
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	180	0	5739	0.705	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	84	0	505	0.096	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
BICR18_UPPER_AERODIGESTIVE_TRACT	NC_007815_8197nt_PreXMRV_1	8197	24822	176	7600	0.927	UPPER_AERODIGESTIVE_TRACT
BICR18_UPPER_AERODIGESTIVE_TRACT	NC_001702_8135nt_Murine_type_C_retrovirus	8135	12421	703	7404	0.91	UPPER_AERODIGESTIVE_TRACT
BICR18_UPPER_AERODIGESTIVE_TRACT	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	3031	0	6073	0.729	UPPER_AERODIGESTIVE_TRACT
BICR18_UPPER_AERODIGESTIVE_TRACT	NC_001362_8323nt_Friend_murine_leukemia_virus	8323	989	11	2801	0.337	UPPER_AERODIGESTIVE_TRACT
NCIH1793_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	52	0	2159	0.254	LUNG
OCILY19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	54	0	1992	0.234	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TT_THYROID	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	108	0	4229	0.508	THYROID
NCIH2228_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	89	0	3248	0.382	LUNG
JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	243	0	6779	0.833	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SNU899_UPPER_AERODIGESTIVE_TRACT	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	217	0	5137	0.617	UPPER_AERODIGESTIVE_TRACT
KS1_CENTRAL_NERVOUS_SYSTEM	NC_001702_8135nt_Murine_type_C_retrovirus	8135	120	0	5271	0.648	CENTRAL_NERVOUS_SYSTEM
IALM_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	441	0	7477	0.919	LUNG
IALM_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	442	0	9384	0.616	LUNG
KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	153	0	5642	0.694	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TIG3TD_FIBROBLAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	92640	11739	8290	0.995	FIBROBLAST
TIG3TD_FIBROBLAST	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	190	0	7019	0.46	FIBROBLAST
TIG3TD_FIBROBLAST	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	103	0	3595	0.423	FIBROBLAST
TIG3TD_FIBROBLAST	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	11976	2128	1900	0.362	FIBROBLAST
TIG3TD_FIBROBLAST	NC_001362_8323nt_Friend_murine_leukemia_virus	8323	584	0	579	0.07	FIBROBLAST
CAKI2_KIDNEY	NC_001702_8135nt_Murine_type_C_retrovirus	8135	243	0	4338	0.533	KIDNEY
CAKI2_KIDNEY	NC_007815_8197nt_PreXMRV_1	8197	63	0	1619	0.198	KIDNEY
HCC1143_BREAST	NC_007815_8197nt_PreXMRV_1	8197	324	0	5100	0.622	BREAST
HCC1143_BREAST	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	134	0	5928	0.389	BREAST
HCC1143_BREAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	56	0	1594	0.191	BREAST
HCC1143_BREAST	NC_001702_8135nt_Murine_type_C_retrovirus	8135	92	0	1551	0.191	BREAST
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	116	0	4048	0.486	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
YD8_UPPER_AERODIGESTIVE_TRACT	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	488818	2632	6806	0.817	UPPER_AERODIGESTIVE_TRACT
YD8_UPPER_AERODIGESTIVE_TRACT	NC_001362_8323nt_Friend_murine_leukemia_virus	8323	28145	92	4870	0.585	UPPER_AERODIGESTIVE_TRACT
YD8_UPPER_AERODIGESTIVE_TRACT	NC_001702_8135nt_Murine_type_C_retrovirus	8135	3313	15	2842	0.349	UPPER_AERODIGESTIVE_TRACT
YD8_UPPER_AERODIGESTIVE_TRACT	NC_007815_8197nt_PreXMRV_1	8197	102	0	966	0.118	UPPER_AERODIGESTIVE_TRACT
TE159T_FIBROBLAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	94	0	4043	0.485	FIBROBLAST
JHH6_LIVER	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	1569711	9252	15247	1	LIVER
JHH6_LIVER	NC_001702_8135nt_Murine_type_C_retrovirus	8135	398	0	7579	0.932	LIVER
KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	134	0	4621	0.555	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
BICR56_UPPER_AERODIGESTIVE_TRACT	NC_001702_8135nt_Murine_type_C_retrovirus	8135	317	0	4664	0.573	UPPER_AERODIGESTIVE_TRACT
BICR56_UPPER_AERODIGESTIVE_TRACT	NC_007815_8197nt_PreXMRV_1	8197	80	0	1963	0.239	UPPER_AERODIGESTIVE_TRACT
HCC1806_BREAST	NC_001702_8135nt_Murine_type_C_retrovirus	8135	374	0	4382	0.539	BREAST
HCC1806_BREAST	NC_007815_8197nt_PreXMRV_1	8197	96	0	2519	0.307	BREAST
HCC1806_BREAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	72	0	1322	0.159	BREAST
LS123_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	186	0	5829	0.717	LARGE_INTESTINE
NCIH460_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	449	0	7895	0.97	LUNG
NCIH460_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	52	0	3097	0.203	LUNG
LMSU_STOMACH	NC_001702_8135nt_Murine_type_C_retrovirus	8135	767652	5130	8136	1	STOMACH
LMSU_STOMACH	NC_007815_8197nt_PreXMRV_1	8197	145000	2718	7200	0.878	STOMACH
LMSU_STOMACH	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	2058	0	1106	0.133	STOMACH
LMSU_STOMACH	NC_001362_8323nt_Friend_murine_leukemia_virus	8323	343	34	768	0.092	STOMACH
SNU407_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	302	0	6890	0.847	LARGE_INTESTINE
SNU407_LARGE_INTESTINE	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	189	0	6490	0.426	LARGE_INTESTINE
MDAMB435S_SKIN	NC_001702_8135nt_Murine_type_C_retrovirus	8135	141	0	5347	0.657	SKIN
MDAMB435S_SKIN	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	64	0	515	0.098	SKIN
LN319_CENTRAL_NERVOUS_SYSTEM	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	98	0	3741	0.44	CENTRAL_NERVOUS_SYSTEM
LN319_CENTRAL_NERVOUS_SYSTEM	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	116	0	5595	0.367	CENTRAL_NERVOUS_SYSTEM
A427_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	181	0	4701	0.553	LUNG
A427_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	390	0	8401	0.551	LUNG
A427_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	71	0	2135	0.256	LUNG
NCIH2087_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	65	0	2912	0.342	LUNG
BT549_BREAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	153	0	4830	0.58	BREAST
IM95_STOMACH	NC_001702_8135nt_Murine_type_C_retrovirus	8135	244	0	6505	0.8	STOMACH
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	155	0	4222	0.496	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	150	0	7211	0.473	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HCT15_LARGE_INTESTINE	NC_007815_8197nt_PreXMRV_1	8197	424	0	5678	0.693	LARGE_INTESTINE
HCT15_LARGE_INTESTINE	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	162	0	6688	0.439	LARGE_INTESTINE
HCT15_LARGE_INTESTINE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	114	0	1765	0.212	LARGE_INTESTINE
HCT15_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	96	0	1229	0.151	LARGE_INTESTINE
DMS79_LUNG	NC_007815_8197nt_PreXMRV_1	8197	542	0	5657	0.69	LUNG
DMS79_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	126	0	6141	0.403	LUNG
DMS79_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	82	0	1882	0.226	LUNG
DMS79_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	132	0	1779	0.219	LUNG
C2BBE1_LARGE_INTESTINE	NC_007815_8197nt_PreXMRV_1	8197	361	6	5721	0.698	LARGE_INTESTINE
C2BBE1_LARGE_INTESTINE	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	65	0	3684	0.242	LARGE_INTESTINE
C2BBE1_LARGE_INTESTINE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	70	0	1548	0.186	LARGE_INTESTINE
C2BBE1_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	80	0	1495	0.184	LARGE_INTESTINE
HCC44_LUNG	NC_007815_8197nt_PreXMRV_1	8197	331	0	5416	0.661	LUNG
HCC44_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	122	0	5652	0.371	LUNG
HCC44_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	62	0	1602	0.192	LUNG
HCC44_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	74	0	1400	0.172	LUNG
L1236_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	222	0	6237	0.767	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
KATOIII_STOMACH	NC_007815_8197nt_PreXMRV_1	8197	282	0	5421	0.661	STOMACH
KATOIII_STOMACH	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	77	0	4785	0.314	STOMACH
KATOIII_STOMACH	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	54	0	1452	0.174	STOMACH
SNU175_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	312	0	7409	0.911	LARGE_INTESTINE
TEN_ENDOMETRIUM	NC_001702_8135nt_Murine_type_C_retrovirus	8135	304	0	7606	0.935	ENDOMETRIUM
TEN_ENDOMETRIUM	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	54	0	3141	0.206	ENDOMETRIUM
SKPNDW_BONE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	107	0	3595	0.423	BONE
JHOM2B_OVARY	NC_001702_8135nt_Murine_type_C_retrovirus	8135	106	0	4886	0.601	OVARY
IOMMLEE_CENTRAL_NERVOUS_SYSTEM	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	162	0	4133	0.486	CENTRAL_NERVOUS_SYSTEM
IOMMLEE_CENTRAL_NERVOUS_SYSTEM	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	108	0	5159	0.338	CENTRAL_NERVOUS_SYSTEM
CADOES1_BONE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	270	0	4178	0.514	BONE
CADOES1_BONE	NC_007815_8197nt_PreXMRV_1	8197	73	0	2534	0.309	BONE
CADOES1_BONE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	57	0	1558	0.187	BONE
CALU6_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	362	0	4791	0.589	LUNG
CALU6_LUNG	NC_007815_8197nt_PreXMRV_1	8197	91	0	2651	0.323	LUNG
CALU6_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	87	0	1689	0.203	LUNG
HSC3_UPPER_AERODIGESTIVE_TRACT	NC_007815_8197nt_PreXMRV_1	8197	255	0	5373	0.655	UPPER_AERODIGESTIVE_TRACT
HSC3_UPPER_AERODIGESTIVE_TRACT	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	68	0	4487	0.294	UPPER_AERODIGESTIVE_TRACT
HSC3_UPPER_AERODIGESTIVE_TRACT	NC_001702_8135nt_Murine_type_C_retrovirus	8135	54	0	1347	0.166	UPPER_AERODIGESTIVE_TRACT
NCIH3255_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	67	0	2946	0.346	LUNG
HCC1599_BREAST	NC_001702_8135nt_Murine_type_C_retrovirus	8135	214	0	4523	0.556	BREAST
HCC1599_BREAST	NC_007815_8197nt_PreXMRV_1	8197	56	0	1836	0.224	BREAST
CW2_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	232	0	4721	0.58	LARGE_INTESTINE
CW2_LARGE_INTESTINE	NC_007815_8197nt_PreXMRV_1	8197	80	0	1983	0.242	LARGE_INTESTINE
CW2_LARGE_INTESTINE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	50	0	1519	0.182	LARGE_INTESTINE
HCC1833_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	269	0	4142	0.509	LUNG
HCC1833_LUNG	NC_007815_8197nt_PreXMRV_1	8197	92	0	2885	0.352	LUNG
NALM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	58	0	2739	0.322	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	92	0	3537	0.425	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
NCIH2342_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	364	0	7595	0.934	LUNG
SW1417_LARGE_INTESTINE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	153	0	5887	0.724	LARGE_INTESTINE
MDAMB436_BREAST	NC_001702_8135nt_Murine_type_C_retrovirus	8135	130	0	4998	0.614	BREAST
MDAMB436_BREAST	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	50	0	513	0.098	BREAST
G361_SKIN	NC_007815_8197nt_PreXMRV_1	8197	294	0	5193	0.634	SKIN
G361_SKIN	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	90	0	5523	0.362	SKIN
G361_SKIN	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	62	0	1672	0.201	SKIN
G361_SKIN	NC_001702_8135nt_Murine_type_C_retrovirus	8135	78	0	1489	0.183	SKIN
HGC27_STOMACH	NC_001702_8135nt_Murine_type_C_retrovirus	8135	328	0	7684	0.945	STOMACH
HGC27_STOMACH	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	71	0	3395	0.223	STOMACH
CAL62_THYROID	NC_001702_8135nt_Murine_type_C_retrovirus	8135	321	0	7836	0.963	THYROID
HCC2218_BREAST	NC_001702_8135nt_Murine_type_C_retrovirus	8135	331	0	7346	0.903	BREAST
UACC812_BREAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	227	0	5102	0.612	BREAST
TE5_OESOPHAGUS	NC_001702_8135nt_Murine_type_C_retrovirus	8135	348	0	7472	0.919	OESOPHAGUS
SNU423_LIVER	NC_001702_8135nt_Murine_type_C_retrovirus	8135	50	0	2830	0.348	LIVER
MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	169	0	4160	0.489	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
HCC2450_LUNG	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	135	0	4762	0.56	LUNG
HCC2450_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	122	0	6233	0.409	LUNG
GOS3_CENTRAL_NERVOUS_SYSTEM	NC_001702_8135nt_Murine_type_C_retrovirus	8135	403	0	4636	0.57	CENTRAL_NERVOUS_SYSTEM
GOS3_CENTRAL_NERVOUS_SYSTEM	NC_007815_8197nt_PreXMRV_1	8197	102	0	2398	0.293	CENTRAL_NERVOUS_SYSTEM
GOS3_CENTRAL_NERVOUS_SYSTEM	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	70	0	1254	0.151	CENTRAL_NERVOUS_SYSTEM
MDAMB134VI_BREAST	NC_001702_8135nt_Murine_type_C_retrovirus	8135	121	0	5092	0.626	BREAST
JJN3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	50	0	2274	0.28	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
OE21_OESOPHAGUS	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	111	0	4656	0.547	OESOPHAGUS
K029AX_SKIN	NC_001702_8135nt_Murine_type_C_retrovirus	8135	109	0	4677	0.575	SKIN
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	404	0	5265	0.647	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_007815_8197nt_PreXMRV_1	8197	78	0	2634	0.321	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	84	0	1447	0.174	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
NCIH1339_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	268	0	6990	0.859	LUNG
T173_FIBROBLAST	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	186	0	4974	0.597	FIBROBLAST
HUH1_LIVER	NC_003977_3182nt_Hepatitis_B_virus	3182	2313	50	2317	0.728	LIVER
WM115_SKIN	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	64	0	3231	0.388	SKIN
HCC1588_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	281	0	4186	0.515	LUNG
HCC1588_LUNG	NC_007815_8197nt_PreXMRV_1	8197	79	0	2258	0.275	LUNG
HCC1588_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	56	0	1418	0.17	LUNG
TM31_CENTRAL_NERVOUS_SYSTEM	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	212	0	4663	0.56	CENTRAL_NERVOUS_SYSTEM
JHUEM1_ENDOMETRIUM	NC_001702_8135nt_Murine_type_C_retrovirus	8135	649	0	7974	0.98	ENDOMETRIUM
JHUEM1_ENDOMETRIUM	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	94	0	4878	0.32	ENDOMETRIUM
MCAS_OVARY	NC_001702_8135nt_Murine_type_C_retrovirus	8135	120	0	4452	0.547	OVARY
DMS273_LUNG	NC_007815_8197nt_PreXMRV_1	8197	234	0	5284	0.645	LUNG
DMS273_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	98	0	4989	0.327	LUNG
DMS273_LUNG	NC_001702_8135nt_Murine_type_C_retrovirus	8135	54	0	1390	0.171	LUNG
DMS273_LUNG	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	52	0	1359	0.163	LUNG
PK1_PANCREAS	NC_001702_8135nt_Murine_type_C_retrovirus	8135	318	0	7012	0.862	PANCREAS
COLO800_SKIN	NC_001702_8135nt_Murine_type_C_retrovirus	8135	271	0	4695	0.577	SKIN
COLO800_SKIN	NC_007815_8197nt_PreXMRV_1	8197	79	0	2515	0.307	SKIN
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	363	0	7070	0.869	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	59616	239	122124	0.711	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	32689	553	114228	0.661	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	83	0	3976	0.489	HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
NCIH2004RT_SOFT_TISSUE	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	8507	141	0	3996	0.47	SOFT_TISSUE
NCIH2004RT_SOFT_TISSUE	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	148	0	5952	0.39	SOFT_TISSUE
GCT_SOFT_TISSUE	NC_001702_8135nt_Murine_type_C_retrovirus	8135	283	0	4424	0.544	SOFT_TISSUE
GCT_SOFT_TISSUE	NC_007815_8197nt_PreXMRV_1	8197	65	0	2491	0.304	SOFT_TISSUE
GCT_SOFT_TISSUE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	193	0	10963	0.064	SOFT_TISSUE
CORL88_LUNG	NC_007815_8197nt_PreXMRV_1	8197	664	0	6023	0.735	LUNG
CORL88_LUNG	NC_006430_15246nt_Mammalian_orthorubulavirus_5	15246	252	0	8401	0.551	LUNG
