#Supplementary Table 5. Detailed information on HPV integration sites detected from virus capture sequencing data
#Sample ID	Chromosome	Chromosome band	Integrated Position	Integration NO.	# of support reads			NNSS value of HIVID			WGS data
#					left	right	total	left	right	total	Have WGS data	found by WGS
sample_id	chromosome	chromosome_band	integration_position	integration_no	left_reads	right_reads	total	left_NNSS	right_NNSS	total_NNSS	have_WGS_data	found_by_WGS	hg38_Chrom	hg38_Coord
T3157	chr15	15q22.2	62428621	131	0	7	7	0	3.183	3.183252	N	N	chr15	62136422
T3157	chr15	15q25.1	80655836	132	6	0	6	2.729	0	2.728502	N	N	chr15	80363494
T3157	chr16	16p13.3	5696716	133	0	4	4	0	1.819	1.819001	N	N	chr16	5646715
T3157	chr16	16p13.3	7400995	134	0	3	3	0	1.364	1.364251	N	N	chr16	7350994
T3157	chr16	16p13.13	11454162	135	0	5	5	0	2.274	2.273751	N	N	chr16	11360305
T3157	chr16	16p13.13	11924766	136	0	3	3	0	1.364	1.364251	N	N	chr16	11830909
T3157	chr16	16p13.12	14634418	137	6	0	6	2.729	0	2.728502	N	N	chr16	14540561
T3157	chr16	16p13.11	16238511	138	3	0	3	1.364	0	1.364251	N	N	chr16	16144654
T3157	chr16	16p11.2	29977770	139	0	6	6	0	2.729	2.728502	N	N	chr16	29966449
T3157	chr16	16p11.2	32145970	140	0	4	4	0	1.819	1.819001	N	N	chr16	32134649
T3157	chr16	16q12.1	47301477	141	3	0	3	1.364	0	1.364251	N	N	chr16	47267566
T3157	chr16	16q21	57462515	142	0	5	5	0	2.274	2.273751	N	N	chr16	57428603
T3157	chr16	16q21	59190418	143	0	7	7	0	3.183	3.183252	N	N	chr16	59156514
T3157	chr16	16q21	60945936	144	0	7	7	0	3.183	3.183252	N	N	chr16	60912032
T3157	chr16	16q24.1	84747476	145	6	0	6	2.729	0	2.728502	N	N	chr16	84713870
T3157	chr17	17p13.1	8847371	146	0	3	3	0	1.364	1.364251	N	N	chr17	8944054
T3157	chr17	17p13.1	9239455	147	0	4	4	0	1.819	1.819001	N	N	chr17	9336138
T3157	chr17	17p12	13976847	148	7	0	7	3.183	0	3.183252	N	N	chr17	14073530
T3157	chr17	17p11.2	17640869	149	6	0	6	2.729	0	2.728502	N	N	chr17	17737555
T3157	chr17	17p11.2	18268881	150	4	0	4	1.819	0	1.819001	N	N	chr17	18365567
T3157	chr17	17p11.2	19861395	151	5	0	5	2.274	0	2.273751	N	N	chr17	19958082
T3157	chr17	17p11.1	22261278	152	0	5	5	0	2.274	2.273751	N	N	chr17	22761951
T3157	chr17	17q12	34448940	153	0	7	7	0	3.184	3.183252	N	N	chr17	36121555
T3157	chr17	17q21.2	39911034	154	5	0	5	2.274	0	2.273751	N	N	chr17	41754782
T3157	chr17	17q21.33	47927866	155	0	5	5	0	2.274	2.273751	N	N	chr17	49850503
T3157	chr17	17q24.2	66233365	156	0	3	3	0	1.364	1.364251	N	N	chr17	68237224
T3157	chr17	17q24.3	70275709	157	4	0	4	1.819	0	1.819001	N	N	chr17	72279568
T3157	chr17	17q25.3	78766133	158	6	0	6	2.729	0	2.728502	N	N	chr17	80792333
T3157	chr18	18p11.22	10091312	159	4	0	4	1.819	0	1.819001	N	N	chr18	10091315
T3157	chr18	18q11.2	19345130	160	0	4	4	0	1.819	1.819001	N	N	chr18	21765169
T3157	chr18	18q12.1	28636098	161	3	0	3	1.365	0	1.364251	N	N	chr18	31056132
T3157	chr18	18q12.1	28636617	162	0	27	27	0	12.279	12.278258	N	N	chr18	31056651
T3157	chr18	18q12.1	28693289	163	3	0	3	1.364	0	1.364251	N	N	chr18	31113326
T3157	chr18	18q12.2	36854576	164	4	0	4	1.819	0	1.819001	N	N	chr18	39274612
T3157	chr18	18q21.1	45575256	165	0	3	3	0	1.364	1.364251	N	N	chr18	48048885
T3157	chr18	18q21.2	51559611	166	0	5	5	0	2.274	2.273751	N	N	chr18	54033241
T3157	chr18	18q21.32	57536045	167	8	0	8	3.638	0	3.638002	N	N	chr18	59868813
T3157	chr18	18q21.33	60633130	168	0	4	4	0	1.819	1.819001	N	N	chr18	62965897
T3157	chr18	18q23	77434553	169	0	4	4	0	1.819	1.819001	N	N	chr18	79674553
T3157	chr19	19p13.3	351592	170	0	4	4	0	1.819	1.819001	N	N	chr19	351592
T3157	chr19	19p13.2	8499219	171	4	0	4	1.819	0	1.819001	N	N	chr19	8434335
T3157	chr19	19q12	30157679	172	5	0	5	2.274	0	2.273751	N	N	chr19	29666772
T3157	chr19	19q12	31734467	173	5	0	5	2.274	0	2.273751	N	N	chr19	31243561
T3157	chr19	19q13.12	35796720	174	4	0	4	1.819	0	1.819001	N	N	chr19	35305817
T3157	chr19	19q13.2	40949295	175	0	8	8	0	3.638	3.638002	N	N	chr19	40443388
T3157	chr19	19q13.33	49117015	176	0	5	5	0	2.274	2.273751	N	N	chr19	48613758
T3157	chr19	19q13.41	53363158	177	4	0	4	1.819	0	1.819001	N	N	chr19	52859905
T3157	chr2	2p25.3	4297875	178	4	0	4	1.819	0	1.819001	N	N	chr2	4250285
T3157	chr2	2p24.2	18259807	179	3	0	3	1.364	0	1.364251	N	N	chr2	18078541
T3157	chr2	2p24.1	21466198	180	0	5	5	0	2.274	2.273751	N	N	chr2	21243326
T3157	chr2	2p22.2	37328031	181	0	3	3	0	1.364	1.364251	N	N	chr2	37100888
T3157	chr2	2p13.3	68751834	182	0	7	7	0	3.183	3.183252	N	N	chr2	68524702
T3157	chr2	2p13.3	70396100	183	7	0	7	3.183	0	3.183252	N	N	chr2	70168968
T3157	chr2	2p13.2	72646827	184	3	0	3	1.364	0	1.364251	N	N	chr2	72419698
T3157	chr2	2p12	75304964	185	0	6	6	0	2.729	2.728502	N	N	chr2	75077837
T3157	chr2	2p12	75705556	186	0	5	5	0	2.274	2.273751	N	N	chr2	75478430
T3157	chr2	2p11.2	84514775	187	0	3	3	0	1.364	1.364251	N	N	chr2	84287651
T3157	chr2	2q11.2	100650342	188	3	0	3	1.364	0	1.364251	N	N	chr2	100033880
T3157	chr2	2q13	113854572	189	0	5	5	0	2.274	2.273751	N	N	chr2	113096995
T3157	chr2	2q14.2	121994103	190	0	6	6	0	2.729	2.728502	N	N	chr2	121236527
T3157	chr2	2q14.3	124302731	191	0	48	48	0	21.829	21.828014	N	N	chr2	123545155
T3157	chr2	2q14.3	124302777	192	1	11	12	0.455	5.003	5.457004	N	N	chr2	123545201
T3157	chr2	2q14.3	125440589	193	0	7	7	0	3.183	3.183252	N	N	chr2	124683012
T3157	chr2	2q14.3	126810186	194	5	0	5	2.274	0	2.273751	N	N	chr2	126052609
T3157	chr2	2q22.3	147038897	195	0	3	3	0	1.364	1.364251	N	N	chr2	146281329
T3157	chr2	2q24.3	165322408	196	6	0	6	2.729	0	2.728502	N	N	chr2	164465898
T3157	chr2	2q31.2	179167791	197	5	0	5	2.274	0	2.273751	N	N	chr2	178303064
T3157	chr2	2q32.1	185329174	198	0	9	9	0	4.093	4.092753	N	N	chr2	184464447
T3157	chr2	2q33.1	201008948	199	0	3	3	0	1.364	1.364251	N	N	chr2	200144225
T3157	chr2	2q33.1	202179603	200	3	0	3	1.364	0	1.364251	N	N	chr2	201314880
T3157	chr2	2q33.2	204766200	201	7	0	7	3.184	0	3.183252	N	N	chr2	203901477
T3157	chr2	2q33.3	205201875	202	0	4	4	0	1.819	1.819001	N	N	chr2	204337152
T3157	chr2	2q34	214884115	203	5	0	5	2.274	0	2.273751	N	N	chr2	214019391
T3157	chr2	2q35	217769143	204	6	0	6	2.729	0	2.728502	N	N	chr2	216904420
T3157	chr2	2q35	217820437	205	0	3	3	0	1.364	1.364251	N	N	chr2	216955714
T3157	chr2	2q36.1	221762200	206	0	4	4	0	1.819	1.819001	N	N	chr2	220897480
T3157	chr2	2q36.3	229033941	207	4	0	4	1.819	0	1.819001	N	N	chr2	228169225
T3157	chr2	2q37.3	242693959	208	0	4	4	0	1.819	1.819001	N	N	chr2	241754544
T3157	chr20	20p11.23	18117531	209	4	0	4	1.819	0	1.819001	N	N	chr20	18136887
T3157	chr20	20p11.21	24554181	210	0	9	9	0	4.093	4.092753	N	N	chr20	24573545
T3157	chr20	20q11.21	31999540	211	3	0	3	1.364	0	1.364251	N	N	chr20	33411734
T3157	chr20	20q11.23	36267828	212	7	0	7	3.183	0	3.183252	N	N	chr20	37639426
T3157	chr20	20q13.13	48128961	213	6	0	6	2.729	0	2.728502	N	N	chr20	49512424
T3157	chr20	20q13.2	50045029	214	3	0	3	1.364	0	1.364251	N	N	chr20	51428492
T3157	chr21	21p11.2	10183713	215	0	3	3	0	1.364	1.364251	N	N	chr21	9344880
T3157	chr21	21p11.2	10504838	216	6	0	6	2.729	0	2.728502	N	N	chr21	10026810
T3157	chr21	21q21.3	27707756	217	0	5	5	0	2.274	2.273751	N	N	chr21	26335437
T3157	chr22	22q13.2	42221309	218	4	0	4	1.819	0	1.819001	N	N	chr22	41825305
T3157	chr22	22q13.2	43148339	219	0	3	3	0	1.364	1.364251	N	N	chr22	42752333
T3157	chr3	3p26.1	4775002	220	0	5	5	0	2.274	2.273751	N	N	chr3	4733318
T3157	chr3	3p24.3	21800912	221	3	0	3	1.365	0	1.364251	N	N	chr3	21759420
T3157	chr3	3p24.2	26350336	222	5	0	5	2.274	0	2.273751	N	N	chr3	26308845
T3157	chr3	3p24.1	30746638	223	0	6	6	0	2.729	2.728502	N	N	chr3	30705146
T3157	chr3	3p22.3	35250622	224	0	3	3	0	1.364	1.364251	N	N	chr3	35209130
T3157	chr3	3p14.3	57383344	225	3	0	3	1.364	0	1.364251	N	N	chr3	57349316
T3157	chr3	3p14.3	58431374	226	0	5	5	0	2.274	2.273751	N	N	chr3	58445647
T3157	chr3	3p14.1	66442396	227	0	7	7	0	3.183	3.183252	N	N	chr3	66391972
T3157	chr3	3p12.2	81068182	228	0	6	6	0	2.729	2.728501	N	N	chr3	81019031
T3157	chr3	3p12.2	81325698	229	0	4	4	0	1.819	1.819001	N	N	chr3	81276547
T3157	chr3	3p12.1	86170383	230	0	3	3	0	1.364	1.364251	N	N	chr3	86121233
T3157	chr3	3p11.1	88652608	231	0	6	6	0	2.729	2.728502	N	N	chr3	88603458
T3157	chr3	3q13.12	107062074	232	0	5	5	0	2.274	2.273751	N	N	chr3	107343227
T3157	chr3	3q13.13	110757776	233	0	4	4	0	1.819	1.819001	N	N	chr3	111038929
T3157	chr3	3q13.2	113317417	234	0	4	4	0	1.819	1.819001	N	N	chr3	113598570
T3157	chr3	3q13.31	114658878	235	0	5	5	0	2.274	2.273751	N	N	chr3	114940031
T3157	chr3	3q13.33	121649239	236	0	3	3	0	1.364	1.364251	N	N	chr3	121930392
T3157	chr3	3q22.1	130989277	237	3	0	3	1.365	0	1.364251	N	N	chr3	131270433
T3157	chr3	3q22.2	135576740	238	5	0	5	2.274	0	2.273751	N	N	chr3	135857898
T3157	chr3	3q28	189993061	239	3	0	3	1.365	0	1.364251	N	N	chr3	190275272
T3157	chr3	3q29	193168897	240	0	4	4	0	1.819	1.819001	N	N	chr3	193451108
T3157	chr4	4p16.3	2813450	241	0	5	5	0	2.274	2.273751	N	N	chr4	2811723
T3157	chr4	4p16.3	3116539	242	8	0	8	3.638	0	3.638002	N	N	chr4	3114812
T3157	chr4	4p15.33	13251020	243	4	0	4	1.819	0	1.819001	N	N	chr4	13249396
T3157	chr4	4p14	36012473	244	0	4	4	0	1.819	1.819001	N	N	chr4	36010851
T3157	chr4	4p13	43917222	245	5	0	5	2.274	0	2.273751	N	N	chr4	43915205
T3157	chr4	4p12	47878444	246	5	0	5	2.274	0	2.273751	N	N	chr4	47876427
T3157	chr4	4q13.1	63136695	247	4	0	4	1.819	0	1.819001	N	N	chr4	62270977
T3157	chr4	4q13.1	66531972	248	0	3	3	0	1.365	1.364251	N	N	chr4	65666254
T3157	chr4	4q21.3	87135722	249	0	5	5	0	2.274	2.273751	N	N	chr4	86214569
T3157	chr4	4q21.3	87208222	250	0	3	3	0	1.365	1.364251	N	N	chr4	86287069
T3157	chr4	4q22.1	89204400	251	4	0	4	1.819	0	1.819001	N	N	chr4	88283248
T3157	chr4	4q22.1	90009877	252	0	8	8	0	3.638	3.638002	N	N	chr4	89088726
T3157	chr4	4q25	111506320	253	0	13	13	0	5.912	5.911753	N	N	chr4	110585164
T3157	chr4	4q25	112770690	254	4	0	4	1.819	0	1.819001	N	N	chr4	111849534
T3157	chr4	4q28.3	132311066	255	0	4	4	0	1.819	1.819001	N	N	chr4	131389911
T3157	chr4	4q28.3	133037609	256	5	0	5	2.274	0	2.273751	N	N	chr4	132116454
T3157	chr4	4q28.3	135389579	257	0	3	3	0	1.365	1.364251	N	N	chr4	134468424
T3157	chr4	4q28.3	136697025	258	4	0	4	1.819	0	1.819001	N	N	chr4	135775870
T3157	chr4	4q28.3	139359451	259	3	0	3	1.364	0	1.364251	N	N	chr4	138438297
T3157	chr4	4q31.22	146829317	260	0	3	3	0	1.364	1.364251	N	N	chr4	145908165
T3157	chr4	4q32.1	158908499	261	0	5	5	0	2.274	2.273751	N	N	chr4	157987347
T3157	chr4	4q32.1	159747809	262	0	3	3	0	1.364	1.364251	N	N	chr4	158826657
T3157	chr4	4q32.2	162068608	263	0	3	3	0	1.364	1.364251	N	N	chr4	161147456
T3157	chr4	4q32.3	167485532	264	0	5	5	0	2.274	2.273751	N	N	chr4	166564380
T3157	chr4	4q34.2	177476837	265	4	0	4	1.819	0	1.819001	N	N	chr4	176555686
T3157	chr4	4q34.3	181821397	266	0	5	5	0	2.274	2.273751	N	N	chr4	180900244
T3157	chr4	4q35.1	185541642	267	6	0	6	2.729	0	2.728502	N	N	chr4	184620488
T3157	chr5	5p15.32	5658889	268	0	7	7	0	3.183	3.183252	N	N	chr5	5658776
T3157	chr5	5p15.2	10190771	269	4	0	4	1.819	0	1.819001	N	N	chr5	10190659
T3157	chr5	5p15.1	15004301	270	0	5	5	0	2.274	2.273751	N	N	chr5	15004192
T3157	chr5	5p14.3	19332502	271	6	0	6	2.729	0	2.728501	N	N	chr5	19332393
T3157	chr5	5p14.3	23112707	272	0	4	4	0	1.819	1.819001	N	N	chr5	23112598
T3157	chr5	5q11.2	53222942	273	0	4	4	0	1.819	1.819001	N	N	chr5	53927112
T3157	chr5	5q11.2	53870527	274	4	0	4	1.819	0	1.819001	N	N	chr5	54574697
T3157	chr5	5q12.1	59633900	275	3	0	3	1.364	0	1.364251	N	N	chr5	60338073
T3157	chr5	5q12.1	59767406	276	0	4	4	0	1.819	1.819001	N	N	chr5	60471579
T3157	chr5	5q12.1	61089487	277	4	0	4	1.819	0	1.819001	N	N	chr5	61793660
T3157	chr5	5q12.3	63492547	278	0	3	3	0	1.364	1.364251	N	N	chr5	64196720
T3157	chr5	5q13.3	75756150	279	5	0	5	2.274	0	2.273751	N	N	chr5	76460325
T3157	chr5	5q23.1	115782614	280	3	0	3	1.364	0	1.364251	N	N	chr5	116446918
T3157	chr5	5q33.1	149964308	281	0	3	3	0	1.364	1.364251	N	N	chr5	150584746
T3157	chr5	5q33.1	151861743	282	0	6	6	0	2.729	2.728501	N	N	chr5	152482182
T3157	chr5	5q34	163757887	283	0	8	8	0	3.638	3.638002	N	N	chr5	164330881
T3157	chr5	5q35.2	173549121	284	3	0	3	1.364	0	1.364251	N	N	chr5	174122118
T3157	chr5	5q35.2	173917346	285	5	0	5	2.274	0	2.273752	N	N	chr5	174490343
T3157	chr6	6p25.1	6503263	286	6	0	6	2.729	0	2.728502	N	N	chr6	6503030
T3157	chr6	6p24.3	9527815	287	3	0	3	1.364	0	1.364251	N	N	chr6	9527582
T3157	chr6	6p22.3	23170646	288	0	4	4	0	1.819	1.819001	N	N	chr6	23170418
T3157	chr6	6p22.3	23600014	289	5	0	5	2.274	0	2.273751	N	N	chr6	23599786
T3157	chr6	6p21.2	36700201	290	5	0	5	2.274	0	2.273751	N	N	chr6	36732424
T3157	chr6	6p21.2	37451147	291	0	3	3	0	1.364	1.364251	N	N	chr6	37483371
T3157	chr6	6p21.2	38257336	292	0	9	9	0	4.093	4.092753	N	N	chr6	38289560
T3157	chr6	6p21.1	43911481	293	0	8	8	0	3.638	3.638002	N	N	chr6	43943744
T3157	chr6	6q13	75783184	294	3	0	3	1.364	0	1.364251	N	N	chr6	75073468
T3157	chr6	6q14.2	83958633	295	5	0	5	2.274	0	2.273751	N	N	chr6	83248914
T3157	chr6	6q16.1	93839812	296	0	3	3	0	1.364	1.364251	N	N	chr6	93130094
T3157	chr6	6q16.1	98326166	297	7	0	7	3.183	0	3.183252	N	N	chr6	97878290
T3157	chr6	6q21	107110283	298	5	0	5	2.274	0	2.273751	N	N	chr6	106662408
T3157	chr6	6q22.1	116936678	299	0	7	7	0	3.183	3.183252	N	N	chr6	116615515
T3157	chr6	6q22.31	119080893	300	3	0	3	1.364	0	1.364251	N	N	chr6	118759730
T3157	chr6	6q22.33	127154821	301	0	4	4	0	1.819	1.819001	N	N	chr6	126833676
T3157	chr6	6q23.1	131072645	302	4	0	4	1.819	0	1.819001	N	N	chr6	130751500
T3157	chr6	6q23.3	135471752	303	0	4	4	0	1.819	1.819001	N	N	chr6	135150614
T3157	chr6	6q23.3	135519694	304	4	0	4	1.819	0	1.819001	N	N	chr6	135198556
T3157	chr6	6q23.3	138547240	305	0	8	8	0	3.638	3.638002	N	N	chr6	138226103
T3157	chr6	6q25.3	160086617	306	6	0	6	2.729	0	2.728502	N	N	chr6	159665585
T3157	chr6	6q25.3	160124302	307	4	0	4	1.819	0	1.819001	N	N	chr6	159703270
T3157	chr6	6q26	161659430	308	3	0	3	1.364	0	1.364251	N	N	chr6	161238398
T3157	chr7	7p22.1	4671807	309	0	8	8	0	3.638	3.638002	N	N	chr7	4632176
T3157	chr7	7p21.3	10401916	310	3	0	3	1.364	0	1.364251	N	N	chr7	10362289
T3157	chr7	7p21.3	13589953	311	3	0	3	1.364	0	1.364251	N	N	chr7	13550328
T3157	chr7	7p21.3	13651470	312	4	0	4	1.819	0	1.819001	N	N	chr7	13611845
T3157	chr7	7p14.3	33528622	313	8	0	8	3.638	0	3.638002	N	N	chr7	33489010
T3157	chr7	7p14.3	33568724	314	0	5	5	0	2.274	2.273751	N	N	chr7	33529112
T3157	chr7	7p11.2	56081544	315	3	0	3	1.364	0	1.364251	N	N	chr7	56013851
T3157	chr7	7q21.11	80218781	316	0	6	6	0	2.729	2.728502	N	N	chr7	80589465
T3157	chr7	7q21.11	84070872	317	0	3	3	0	1.364	1.364251	N	N	chr7	84441556
T3157	chr7	7q22.1	103158161	318	0	9	9	0	4.093	4.092753	N	N	chr7	103517714
T3157	chr7	7q31.2	115372686	319	3	0	3	1.364	0	1.364251	N	N	chr7	115732632
T3157	chr7	7q33	137429616	320	4	0	4	1.819	0	1.819001	N	N	chr7	137744870
T3157	chr7	7q34	138628033	321	3	0	3	1.364	0	1.364251	N	N	chr7	138943287
T3157	chr7	7q34	138703168	322	4	0	4	1.819	0	1.819001	N	N	chr7	139018422
T3157	chr7	7q36.3	156789159	323	0	5	5	0	2.274	2.273751	N	N	chr7	156996465
T3157	chr8	8q11.1	47360149	324	0	8	8	0	3.638	3.638002	N	N	chr8	46448527
T3157	chr8	8q11.1	47965222	325	0	6	6	0	2.729	2.728502	N	N	chr8	47053599
T3157	chr8	8q11.23	54492658	326	0	3	3	0	1.364	1.364251	N	N	chr8	53580098
T3157	chr8	8q12.1	60167097	327	0	4	4	0	1.819	1.819001	N	N	chr8	59254538
T3157	chr8	8q13.1	66260939	328	4	0	4	1.819	0	1.819001	N	N	chr8	65348704
T3157	chr8	8q21.11	77009568	329	4	0	4	1.819	0	1.819001	N	N	chr8	76097333
T3157	chr8	8q21.13	82733073	330	0	4	4	0	1.82	1.819002	N	N	chr8	81820838
T3157	chr8	8q22.1	94516970	331	0	6	6	0	2.729	2.728501	N	N	chr8	93504742
T3157	chr8	8q22.2	101498515	332	0	3	3	0	1.364	1.364251	N	N	chr8	100486287
T3157	chr8	8q23.2	111499641	333	0	4	4	0	1.819	1.819001	N	N	chr8	110487412
T3157	chr8	8q24.13	125065195	334	6	0	6	2.729	0	2.728502	N	N	chr8	124052954
T3157	chr8	8q24.21	129989657	335	0	3	3	0	1.364	1.364251	N	N	chr8	128977411
T3157	chr8	8q24.22	132625753	336	0	6	6	0	2.729	2.728502	N	N	chr8	131613506
T3157	chr9	9p23	10781373	337	0	3	3	0	1.364	1.364251	N	N	chr9	10781373
T3157	chr9	9q13	68416272	338	3	0	3	1.365	0	1.364251	N	N	chr9	63820538
T3157	chr9	9q21.32	84710149	339	4	0	4	1.819	0	1.819001	N	N	chr9	82095234
T3157	chr9	9q21.33	88389007	340	5	0	5	2.274	0	2.273751	N	N	chr9	85774092
T3157	chr9	9q22.31	95273275	341	0	9	9	0	4.093	4.092753	N	N	chr9	92510993
T3157	chr9	9q22.32	98483914	342	3	0	3	1.364	0	1.364251	N	N	chr9	95721632
T3157	chr9	9q22.32	98774417	343	0	7	7	0	3.184	3.183252	N	N	chr9	96012135
T3157	chr9	9q22.33	102124593	344	7	0	7	3.184	0	3.183251	N	N	chr9	99362311
T3157	chr9	9q31.3	114390494	345	0	3	3	0	1.364	1.364251	N	N	chr9	111628214
T3157	chr9	9q33.2	123185828	346	4	0	4	1.819	0	1.819001	N	N	chr9	120423550
T3157	chr9	9q34.13	135221233	347	0	4	4	0	1.819	1.819001	N	N	chr9	132345846
T3157	chr9	9q34.13	135226124	348	0	5	5	0	2.274	2.273751	N	N	chr9	132350737
T3157	chr9	9q34.13	135895913	349	3	0	3	1.364	0	1.364251	N	N	chr9	133020526
T3157	chr9	9q34.3	140651125	350	0	6	6	0	2.729	2.728502	N	N	chr9	137756673
T3157	chrX	Xp22.32	4453535	351	3	0	3	1.364	0	1.364251	N	N	chrX	4535494
T3157	chrX	Xp22.31	8053829	352	0	5	5	0	2.274	2.273751	N	N	chrX	8085788
T3157	chrX	Xp22.2	9540138	353	4	0	4	1.819	0	1.819001	N	N	chrX	9572098
T3157	chrX	Xp22.2	13370402	354	0	4	4	0	1.819	1.819001	N	N	chrX	13352283
T3157	chrX	Xp21.1	33228506	355	3	0	3	1.364	0	1.364251	N	N	chrX	33210389
T3157	chrX	Xp11.4	38308344	356	0	5	5	0	2.274	2.273751	N	N	chrX	38449091
T3157	chrX	Xp11.1	58212919	357	0	6	6	0	2.729	2.728502	N	N	chrX	58186485
T3157	chrX	Xq21.1	79572816	358	0	4	4	0	1.819	1.819001	N	N	chrX	80317317
T3157	chrX	Xq21.31	89311543	359	0	6	6	0	2.729	2.728502	N	N	chrX	90056544
T3157	chrX	Xq21.31	90259687	360	3	0	3	1.364	0	1.364251	N	N	chrX	91004688
T3157	chrX	Xq21.33	95845743	361	0	8	8	0	3.638	3.638002	N	N	chrX	96590744
T3157	chrX	Xq23	114937892	362	0	7	7	0	3.183	3.183252	N	N	chrX	115703572
T3157	chrX	Xq23	114945927	363	0	4	4	0	1.819	1.819001	N	N	chrX	115711607
T3157	chrX	Xq23	114945963	364	0	4	4	0	1.819	1.819001	N	N	chrX	115711643
T3157	chrX	Xq23	114962035	365	0	8	8	0	3.638	3.638002	N	N	chrX	115845702
T3157	chrX	Xq23	114979937	366	0	3	3	0	1.364	1.364251	N	N	chrX	115863604
T3157	chrX	Xq23	115000596	367	4	0	4	1.82	0	1.819002	N	N	chrX	115884263
T3157	chrX	Xq23	115002698	368	4	0	4	1.819	0	1.819001	N	N	chrX	115886365
T3157	chrX	Xq25	125853703	369	3	0	3	1.365	0	1.364251	N	N	chrX	126719720
T3157	chrX	Xq26.2	132054635	370	3	0	3	1.364	0	1.364251	N	N	chrX	132920607
T3157	chrX	Xq26.3	133707490	371	4	0	4	1.819	0	1.819001	N	N	chrX	134573460
T3157	chrX	Xq27.1	138064425	372	0	7	7	0	3.183	3.183252	N	N	chrX	138982263
T3157	chrX	Xq27.1	138621560	373	3	0	3	1.364	0	1.364251	N	N	chrX	139539401
T3157	chrX	Xq28	154380226	374	0	4	4	0	1.819	1.819001	N	N	chrX	155151951
T1804	chr1	1p36.23	8867393	1	7	0	7	2.035	0	2.035449	N	N	chr1	8807334
T1804	chr1	1p36.11	27647045	2	4	0	4	1.164	0	1.163114	N	N	chr1	27320554
T1804	chr1	1p35.1	33129998	3	5	0	5	1.454	0	1.453892	N	N	chr1	32664397
T1804	chr1	1p34.2	42703582	4	6	0	6	1.745	0	1.74467	N	N	chr1	42237911
T1804	chr1	1p32.3	51721640	5	0	6	6	0	1.745	1.74467	N	N	chr1	51255968
T1804	chr1	1p32.3	52128314	6	5	0	5	1.454	0	1.453892	N	N	chr1	51662642
T1804	chr1	1p32.1	60965418	7	0	5	5	0	1.454	1.453892	N	N	chr1	60499746
T1804	chr1	1p31.1	75531164	8	0	4	4	0	1.163	1.163114	N	N	chr1	75065480
T1804	chr1	1p22.2	90647824	9	4	0	4	1.163	0	1.163114	N	N	chr1	90182266
T1804	chr1	1p21.3	99151033	10	0	9	9	0	2.617	2.617005	N	N	chr1	98685477
T1804	chr1	1p13.3	109694490	11	7	0	7	2.035	0	2.035449	N	N	chr1	109151868
T1804	chr1	1p13.3	111366348	12	0	4	4	0	1.163	1.163114	N	N	chr1	110823726
T1804	chr1	1p13.2	114921515	13	5	0	5	1.454	0	1.453892	N	N	chr1	114378893
T1804	chr1	1p11.2	121485163	14	2	3	5	0.582	0.872	1.453892	N	N	chr1	121743365
T1804	chr1	1q21.2	147000350	15	0	5	5	0	1.454	1.453892	N	N	chr1	147528525
T1804	chr1	1q21.3	152843780	16	5	0	5	1.454	0	1.453892	N	N	chr1	152871304
T1804	chr1	1q25.1	173787893	17	0	4	4	0	1.163	1.163114	N	N	chr1	173818755
T1804	chr1	1q31.1	189293597	18	4	0	4	1.163	0	1.163114	N	N	chr1	189324467
T1804	chr1	1q31.3	194397796	19	0	6	6	0	1.745	1.74467	N	N	chr1	194428666
T1804	chr1	1q31.3	194762513	20	0	4	4	0	1.163	1.163114	N	N	chr1	194793383
T1804	chr1	1q31.3	198641152	21	0	4	4	0	1.163	1.163114	N	N	chr1	198672023
T1804	chr1	1q32.1	198899060	22	4	0	4	1.163	0	1.163114	N	N	chr1	198929931
T1804	chr1	1q32.1	201576220	23	0	6	6	0	1.746	1.74467	N	N	chr1	201607092
T1804	chr1	1q32.1	205494686	24	5	0	5	1.454	0	1.453892	N	N	chr1	205525558
T1804	chr1	1q32.2	207213195	25	6	0	6	1.745	0	1.74467	N	N	chr1	207039850
T1804	chr1	1q32.3	214112336	26	4	0	4	1.163	0	1.163114	N	N	chr1	213938993
T1804	chr1	1q41	218670772	27	0	6	6	0	1.745	1.74467	N	N	chr1	218497430
T1804	chr1	1q41	219807571	28	5	0	5	1.454	0	1.453892	N	N	chr1	219634229
T1804	chr1	1q41	219928708	29	0	6	6	0	1.745	1.74467	N	N	chr1	219755366
T1804	chr1	1q41	222597145	30	6	0	6	1.745	0	1.74467	N	N	chr1	222423803
T1804	chr1	1q41	222845656	31	0	8	8	0	2.326	2.326227	N	N	chr1	222672314
T1804	chr1	1q42.12	226982240	32	8	0	8	2.326	0	2.326227	N	N	chr1	226794539
T1804	chr1	1q42.3	235125620	33	6	0	6	1.745	0	1.74467	N	N	chr1	234989873
T1804	chr1	1q43	238436836	34	7	0	7	2.036	0	2.035448	N	N	chr1	238273536
T1804	chr1	1q43	239778997	35	8	0	8	2.326	0	2.326227	N	N	chr1	239615697
T1804	chr1	1q43	240137409	36	7	0	7	2.035	0	2.035449	N	N	chr1	239974109
T1804	chr1	1q43	243581379	37	5	0	5	1.454	0	1.453892	N	N	chr1	243418077
T1804	chr10	10p15.1	3973053	38	5	0	5	1.454	0	1.453892	N	N	chr10	3930861
