sample_name	virus	seqlen	mapped	chim_reads	n_bases_covered	frac_covered	tissue_id	sample_read_count	mapped_rpm
GTEX-XLM4-0004-SM-4AT5I	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	309260	1731	136045	0.792	Cells_EBV-transformed_lymphocytes	41875805	7385.17146118146
GTEX-XLM4-0004-SM-4AT5I	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	226344	3139	122913	0.711	Cells_EBV-transformed_lymphocytes	41875805	5405.12594325052
GTEX-PLZ6-0826-SM-3P61K	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	3235	0	56263	0.37	Stomach	63807785	50.6991427456697
GTEX-PLZ6-0826-SM-3P61K	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	96	0	5236	0.03	Stomach	63807785	1.50451861007242
GTEX-NPJ7-0011-R10A-SM-2I3E5	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1226	10	657	0.125	Brain_Frontal_Cortex_BA9	48293406	25.3864885818987
GTEX-NPJ7-0011-R10A-SM-2I3E5	NC_001405_35937nt_Human_mastadenovirus_C	35937	430	605	1980	0.055	Brain_Frontal_Cortex_BA9	48293406	8.90390708826791
GTEX-WCDI-0002-SM-3P61U	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	184082	1441	137123	0.798	Cells_EBV-transformed_lymphocytes	61658751	2985.49673832997
GTEX-WCDI-0002-SM-3P61U	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	84135	499	114571	0.663	Cells_EBV-transformed_lymphocytes	61658751	1364.52650492385
GTEX-WCDI-0002-SM-3P61U	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2318	0	48798	0.321	Cells_EBV-transformed_lymphocytes	61658751	37.5940148382182
GTEX-ZF2S-2126-SM-4WWAY	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	160	0	8280	0.048	Muscle_Skeletal	52882750	3.0255612652519
GTEX-ZF2S-2126-SM-4WWAY	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	68	0	4527	0.026	Muscle_Skeletal	52882750	1.28586353773206
GTEX-X5EB-0004-SM-46MWA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	112828	86	130822	0.761	Cells_EBV-transformed_lymphocytes	32579972	3463.10917639831
GTEX-X5EB-0004-SM-46MWA	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	46162	352	93457	0.541	Cells_EBV-transformed_lymphocytes	32579972	1416.88274010794
GTEX-WHPG-2226-SM-3NMBO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	220	0	11473	0.067	Muscle_Skeletal	59475801	3.69898338990004
GTEX-WHPG-2226-SM-3NMBO	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	104	0	6299	0.036	Muscle_Skeletal	59475801	1.74861032977093
GTEX-P4PQ-0526-SM-2HMKR	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1264	14	687	0.131	Lung	62057483	20.3682124845444
GTEX-P4PQ-0526-SM-2HMKR	NC_001405_35937nt_Human_mastadenovirus_C	35937	490	650	1978	0.055	Lung	62057483	7.89590515619204
GTEX-1GL5R-0008-SM-EAZCZ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3099	0.018	Cells_Cultured_fibroblasts	60016771	0.866424486582259
GTEX-ZUA1-0011-R7b-SM-4YCDP	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	138	0	7488	0.044	Brain_Putamen_basal_ganglia	57371800	2.40536291348711
GTEX-NL4W-0011-R8a-SM-2I3G4	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1432	12	599	0.114	Brain_Hypothalamus	50117973	28.5725841306471
GTEX-NL4W-0011-R8a-SM-2I3G4	NC_001405_35937nt_Human_mastadenovirus_C	35937	675	533	1979	0.055	Brain_Hypothalamus	50117973	13.4682222682869
GTEX-S7PM-0008-SM-3NM9Q	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	158	0	8019	0.047	Cells_Cultured_fibroblasts	67387117	2.34466181421591
GTEX-1GZ4H-0004-SM-EYYW1	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	182667	200	131150	0.763	Cells_EBV-transformed_lymphocytes	57335229	3185.94698557845
GTEX-1GZ4H-0004-SM-EYYW1	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	73132	328	95975	0.556	Cells_EBV-transformed_lymphocytes	57335229	1275.51596593431
GTEX-TMZS-0001-SM-3P61Q	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	181424	359	134547	0.783	Cells_EBV-transformed_lymphocytes	60124383	3017.4779506677
GTEX-TMZS-0001-SM-3P61Q	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	102762	998	114948	0.665	Cells_EBV-transformed_lymphocytes	60124383	1709.15683242853
GTEX-TMZS-0001-SM-3P61Q	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1619	0	41593	0.273	Cells_EBV-transformed_lymphocytes	60124383	26.9275112561238
GTEX-PLZ6-1226-SM-3P5ZS	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2318	0	49702	0.327	Testis	53838317	43.0548376911559
GTEX-PLZ6-1226-SM-3P5ZS	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	50	0	3086	0.018	Testis	53838317	0.928706593855822
GTEX-P4QT-2426-SM-3NMCL	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	170	0	8240	0.048	Ovary	63250500	2.68772578872894
GTEX-P4QT-2426-SM-3NMCL	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	106	0	5430	0.031	Ovary	63250500	1.67587608003099
GTEX-16YQH-0008-SM-EAZB8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	80	0	4270	0.025	Cells_Cultured_fibroblasts	60481734	1.32271339971833
GTEX-1PPH8-1826-SM-EVR44	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	104	0	5214	0.03	Esophagus_Muscularis	57089335	1.82170627841435
GTEX-X4LF-0426-SM-3NMB5	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	120	0	6970	0.041	Thyroid	46870598	2.560240430472
GTEX-X4LF-0426-SM-3NMB5	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	82	5	4838	0.028	Thyroid	46870598	1.7494976274892
GTEX-ZVT3-0011-R10b-SM-57WB6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	82	0	4342	0.025	Brain_Frontal_Cortex_BA9	33309304	2.46177464410544
GTEX-WK11-0008-SM-4OOSX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	421	0	26797	0.156	Cells_Cultured_fibroblasts	32599684	12.914235610382
GTEX-WK11-0008-SM-4OOSX	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	164	0	10830	0.063	Cells_Cultured_fibroblasts	32599684	5.03072361069512
GTEX-Z9EW-1526-SM-EZ6LU	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3363	0.02	Breast_Mammary_Tissue	51485879	1.00998567005139
GTEX-RUSQ-0226-SM-47JWT	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	5	3228	0.019	Adrenal_Gland	39824534	1.30572777072545
GTEX-S95S-0002-SM-3NM8K	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	284791	148	131963	0.768	Cells_EBV-transformed_lymphocytes	64786617	4395.83070065227
GTEX-S95S-0002-SM-3NM8K	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	128553	520	102573	0.594	Cells_EBV-transformed_lymphocytes	64786617	1984.25239583045
GTEX-S95S-0002-SM-3NM8K	NC_024355_93794nt_Staphylococcus_phage_6ec	93794	134	0	8751	0.093	Cells_EBV-transformed_lymphocytes	64786617	2.06832840183645
GTEX-ZVT4-0008-SM-57WCA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	50	5	3093	0.018	Cells_Cultured_fibroblasts	52026356	0.961051356354845
GTEX-X4EP-0011-R10B-SM-4QASJ	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	82326	496	129662	0.852	Brain_Frontal_Cortex_BA9	39017077	2109.99916780029
GTEX-X4EP-0011-R10B-SM-4QASJ	NC_001798_154675nt_Human_alphaherpesvirus_2	154675	104	0	777	0.005	Brain_Frontal_Cortex_BA9	39017077	2.66549951960779
GTEX-1R7EU-1026-SM-EVR4I	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	87	0	4845	0.028	Esophagus_Gastroesophageal_Junction	66112871	1.31593135624075
GTEX-WYBS-1226-SM-3NM9N	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	131	0	6460	0.038	Heart_Atrial_Appendage	71311743	1.83700460105147
GTEX-WYBS-1226-SM-3NM9N	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	54	0	3244	0.019	Heart_Atrial_Appendage	71311743	0.757238537838011
GTEX-1RDX4-1626-SM-EVR53	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	54	0	2985	0.017	Lung	44177380	1.22234501004813
GTEX-WHSE-0926-SM-3NMBS	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	142	8	7631	0.044	Heart_Left_Ventricle	53350298	2.66165336133643
GTEX-WHSE-0926-SM-3NMBS	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	56	21	3700	0.021	Heart_Left_Ventricle	53350298	1.04966611432986
GTEX-X15G-1126-SM-4PQZG	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	92	0	5087	0.03	Stomach	30725322	2.99427293227391
GTEX-WHSE-3126-SM-3P5ZI	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1621	0	40792	0.268	Pituitary	55810118	29.0449126088571
GTEX-WHSE-3126-SM-3P5ZI	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	88	0	4781	0.028	Pituitary	55810118	1.57677502133215
GTEX-WFON-0001-SM-3P61W	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	200817	205	130964	0.762	Cells_EBV-transformed_lymphocytes	64625285	3107.40602536608
GTEX-WFON-0001-SM-3P61W	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	75108	295	96673	0.56	Cells_EBV-transformed_lymphocytes	64625285	1162.20764055431
GTEX-WFON-0001-SM-3P61W	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2401	5	49601	0.326	Cells_EBV-transformed_lymphocytes	64625285	37.1526407968646
GTEX-1HBPN-0002-SM-EYYW2	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	127459	142	130270	0.758	Cells_EBV-transformed_lymphocytes	38371080	3321.74648198591
GTEX-1HBPN-0002-SM-EYYW2	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52757	645	95304	0.552	Cells_EBV-transformed_lymphocytes	38371080	1374.91569171366
GTEX-P78B-1126-SM-3P615	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1855	0	40501	0.266	Esophagus_Muscularis	64268263	28.8633909399418
GTEX-1H1E6-1626-SM-9OSWC	NC_001716_153080nt_Human_betaherpesvirus_7	153080	165	0	10484	0.068	Stomach	56839135	2.90292946928204
GTEX-1LVAO-2626-SM-EVR4S	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	94	0	4775	0.028	Minor_Salivary_Gland	66039920	1.42338149410236
GTEX-ZV68-0006-SM-4YCEJ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	92	0	5565	0.032	Whole_Blood	50753171	1.81269461961303
GTEX-XBEC-1026-SM-4QASM	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	268	0	12918	0.085	Lung	34588157	7.7483168588601
GTEX-WXYG-2726-SM-EZ6KR	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	84	0	5192	0.03	Artery_Tibial	60692063	1.38403599824906
GTEX-WXYG-2726-SM-EZ6KR	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	3234	0.019	Artery_Tibial	60692063	0.823830951338728
GTEX-U3ZG-0326-SM-47JXN	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	52	0	3333	0.019	Muscle_Skeletal	40929235	1.27048550992952
GTEX-XXEK-0004-SM-4BRWO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	197718	429	130458	0.759	Cells_EBV-transformed_lymphocytes	45037343	4390.09024133595
GTEX-XXEK-0004-SM-4BRWO	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	66954	610	96853	0.561	Cells_EBV-transformed_lymphocytes	45037343	1486.63299253688
GTEX-XMD2-0326-SM-4YCD6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	88	0	5215	0.03	Nerve_Tibial	44227407	1.98971646698618
GTEX-1J8JJ-0001-SM-EAZDE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	146950	142	130701	0.761	Cells_EBV-transformed_lymphocytes	58342383	2518.7521051377
GTEX-1J8JJ-0001-SM-EAZDE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50867	553	94626	0.548	Cells_EBV-transformed_lymphocytes	58342383	871.870454794416
GTEX-Y3IK-2026-SM-4YCDG	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	96	0	5630	0.033	Ovary	49959213	1.92156749947202
GTEX-Y3IK-2026-SM-4YCDG	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	15	3279	0.019	Ovary	49959213	1.00081640597501
GTEX-1MJIX-0326-SM-EVR42	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	86	0	4398	0.026	Heart_Left_Ventricle	67249627	1.2788175018428
GTEX-VJYA-0001-SM-3NMDJ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	159329	270	132255	0.77	Cells_EBV-transformed_lymphocytes	62185377	2562.16184071699
GTEX-VJYA-0001-SM-3NMDJ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	58136	55	103545	0.599	Cells_EBV-transformed_lymphocytes	62185377	934.882166912006
GTEX-1H1ZS-0226-SM-9YFLG	NC_006273_235646nt_Human_betaherpesvirus_5	235646	302	0	17957	0.076	Nerve_Tibial	49396180	6.11383309397609
GTEX-QDT8-0526-SM-3NMD8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	172	0	9100	0.053	Muscle_Skeletal	58665689	2.93186704071608
GTEX-QDT8-0526-SM-3NMD8	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	100	0	5966	0.035	Muscle_Skeletal	58665689	1.70457386088144
GTEX-WHSE-0006-SM-3NMBW	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	564	0	24132	0.14	Whole_Blood	61870564	9.11580505391869
GTEX-WHSE-0006-SM-3NMBW	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	294	5	13285	0.077	Whole_Blood	61870564	4.75185582597889
GTEX-1R9JW-1926-SM-EVR4J	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	80	0	4538	0.026	Small_Intestine_Terminal_Ileum	46213301	1.73110334619897
GTEX-X3Y1-0426-SM-3P5Z4	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1725	0	41682	0.274	Heart_Left_Ventricle	52996843	32.5491086327538
GTEX-X3Y1-0426-SM-3P5Z4	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	80	0	4741	0.028	Heart_Left_Ventricle	52996843	1.50952387862047
GTEX-1HSMP-1126-SM-B2LXJ	NC_001664_159378nt_Human_betaherpesvirus_6A	159378	194	0	11190	0.07	Adipose_Visceral_Omentum	36774384	5.27541127541389
GTEX-1RB15-1026-SM-E9U6V	NC_001716_153080nt_Human_betaherpesvirus_7	153080	142	0	9236	0.06	Stomach	49130267	2.8902753571439
GTEX-OHPL-2626-SM-2HMJA	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	798	0	683	0.13	Thyroid	59226988	13.4735874125492
GTEX-OHPL-2626-SM-2HMJA	NC_001405_35937nt_Human_mastadenovirus_C	35937	237	75	1871	0.052	Thyroid	59226988	4.00155415635858
GTEX-1211K-0001-SM-5S2P9	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	142200	115	128138	0.746	Cells_EBV-transformed_lymphocytes	29863094	4761.73031501692
GTEX-1211K-0001-SM-5S2P9	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	51818	120	88562	0.513	Cells_EBV-transformed_lymphocytes	29863094	1735.18524235968
GTEX-1QP28-0926-SM-EVR4D	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	96	0	4905	0.029	Adipose_Visceral_Omentum	67486684	1.42250284515387
GTEX-WHSE-0011-R11A-SM-3P5YY	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	2060	0	47153	0.31	Brain_Cerebellar_Hemisphere	66332332	31.0557451832087
GTEX-WHSE-0011-R11A-SM-3P5YY	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	80	5	4753	0.028	Brain_Cerebellar_Hemisphere	66332332	1.20604835662946
GTEX-P4QS-2126-SM-3NMCF	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	170	0	9187	0.053	Testis	61552727	2.76185976293138
GTEX-P4QS-2126-SM-3NMCF	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	88	0	5131	0.03	Testis	61552727	1.42966858316448
GTEX-XMD2-2126-SM-4YCF8	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	72	0	4429	0.026	Skin_Not_Sun_Exposed_Suprapubic	43631882	1.65016947928123
GTEX-ZPIC-0002-SM-4WWEC	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	211438	291	131776	0.767	Cells_EBV-transformed_lymphocytes	52917252	3995.63454277633
GTEX-ZPIC-0002-SM-4WWEC	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	74126	428	100352	0.581	Cells_EBV-transformed_lymphocytes	52917252	1400.79080448093
GTEX-XMD2-1326-SM-4YCET	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	74	0	4472	0.026	Esophagus_Mucosa	36830562	2.00920094567115
GTEX-OHPL-0526-SM-3NM8U	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	136	0	7595	0.044	Lung	64904968	2.09537118945964
GTEX-ZG7Y-1326-SM-4WWBL	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	198	0	9233	0.054	Esophagus_Muscularis	42839539	4.62189847561151
GTEX-ZG7Y-1326-SM-4WWBL	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	114	0	5898	0.034	Esophagus_Muscularis	42839539	2.66109306171572
GTEX-WYJK-1626-SM-3NM9J	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	132	0	6998	0.041	Thyroid	62193997	2.12239132982561
GTEX-XBEC-0426-SM-4QART	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	298	0	15282	0.1	Nerve_Tibial	39972222	7.45517724783976
GTEX-U412-0126-SM-EVR2X	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	208	0	10106	0.059	Nerve_Tibial	52469249	3.96422674164824
GTEX-U412-0126-SM-EVR2X	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	50	0	3124	0.018	Nerve_Tibial	52469249	0.952939120588518
GTEX-1QP67-0326-SM-EVR45	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	88	0	3774	0.022	Thyroid	44183461	1.99169548985762
GTEX-14BMU-1526-SM-5TDE6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	62	5	3611	0.021	Colon_Transverse	377651700	0.164172437195437
GTEX-T5JW-2126-SM-EZ6LE	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	286	0	13960	0.081	Artery_Tibial	51707216	5.53114288729062
GTEX-T5JW-2126-SM-EZ6LE	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	124	0	6852	0.04	Artery_Tibial	51707216	2.39811789518894
GTEX-ZPU1-0626-SM-4YCDM	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	112	0	6492	0.038	Heart_Left_Ventricle	49120467	2.28010861541687
GTEX-1HCU9-0004-SM-EYYW6	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	66272	58	125953	0.733	Cells_EBV-transformed_lymphocytes	48675422	1361.50848368608
GTEX-1HCU9-0004-SM-EYYW6	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	21994	64	83178	0.481	Cells_EBV-transformed_lymphocytes	48675422	451.850217138333
GTEX-11OF3-0011-R11a-SM-57WCR	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	78	0	4664	0.027	Brain_Cerebellar_Hemisphere	47605406	1.63846937887684
GTEX-11P7K-0003-SM-5S2OU	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	113725	35	127707	0.743	Cells_EBV-transformed_lymphocytes	34192888	3325.98404674095
GTEX-11P7K-0003-SM-5S2OU	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	43636	141	90338	0.523	Cells_EBV-transformed_lymphocytes	34192888	1276.17181678248
GTEX-P4PQ-0626-SM-3NMCU	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	164	8	9158	0.053	Esophagus_Mucosa	53454548	3.06802706478783
GTEX-P4PQ-0626-SM-3NMCU	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	96	11	5018	0.029	Esophagus_Mucosa	53454548	1.79591828182702
GTEX-ZVZP-2526-SM-57WBR	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	83	0	4208	0.024	Muscle_Skeletal	46720929	1.77650577110742
GTEX-WK11-2526-SM-3NM9Y	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	126	0	7228	0.042	Muscle_Skeletal	66537411	1.89367151661492
GTEX-U3ZN-0002-SM-3NMDF	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	311104	230	132874	0.773	Cells_EBV-transformed_lymphocytes	65926906	4718.92310553752
GTEX-U3ZN-0002-SM-3NMDF	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	130926	147	102914	0.596	Cells_EBV-transformed_lymphocytes	65926906	1985.92665640945
GTEX-1H1ZS-0001-SM-EYYVX	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	167011	215	132278	0.77	Cells_EBV-transformed_lymphocytes	52165701	3201.54808233096
GTEX-1H1ZS-0001-SM-EYYVX	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52493	245	99274	0.575	Cells_EBV-transformed_lymphocytes	52165701	1006.27421837962
GTEX-NL3H-0011-R7a-SM-2I3G5	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1568	67	599	0.114	Brain_Putamen_basal_ganglia	76916484	20.3857472216229
GTEX-NL3H-0011-R7a-SM-2I3G5	NC_001405_35937nt_Human_mastadenovirus_C	35937	596	651	1981	0.055	Brain_Putamen_basal_ganglia	76916484	7.74866412250461
GTEX-1QP2A-1126-SM-EVR3H	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	128	0	6889	0.04	Heart_Left_Ventricle	76720301	1.66839804239037
GTEX-WHPG-0626-SM-3NMBD	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	178	0	8975	0.052	Adipose_Visceral_Omentum	68313137	2.60564816398345
GTEX-WHPG-0626-SM-3NMBD	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	94	0	5658	0.033	Adipose_Visceral_Omentum	68313137	1.37601644614856
GTEX-V1D1-0826-SM-3P5ZA	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	1784	20	41438	0.272	Lung	60087452	29.6900590825519
GTEX-V1D1-0826-SM-3P5ZA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	59	0	3840	0.022	Lung	60087452	0.981902178178566
GTEX-X261-0226-SM-3NMD2	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	202	0	11010	0.064	Adipose_Subcutaneous	56478765	3.57656545783181
GTEX-X261-0226-SM-3NMD2	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	94	15	5402	0.031	Adipose_Subcutaneous	56478765	1.66434234176332
GTEX-YF7O-2226-SM-5CVN8	NC_000898_162114nt_Human_betaherpesvirus_6B	162114	54	0	1527	0.009	Minor_Salivary_Gland	53572675	1.00797654774566
GTEX-S3XE-0008-SM-3NM8O	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	72	0	4171	0.024	Cells_Cultured_fibroblasts	66444201	1.08361601037237
GTEX-ZLFU-0626-SM-4WWBO	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	58	5	3302	0.019	Thyroid	44477134	1.30404085838804
GTEX-RWS6-2026-SM-2XCB5	NC_001501_8332nt_Moloney_murine_leukemia_virus	8332	56	0	1630	0.196	Skin_Sun_Exposed_Lower_leg	49099010	1.1405525284522
GTEX-WH7G-2326-SM-3NMBC	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	128	0	7450	0.043	Skin_Sun_Exposed_Lower_leg	45737555	2.79857548135225
GTEX-WH7G-2326-SM-3NMBC	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	60	0	3633	0.021	Skin_Sun_Exposed_Lower_leg	45737555	1.31183225688387
GTEX-P4QT-0726-SM-3NMCM	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	375	0	19462	0.113	Esophagus_Muscularis	122898341	3.05130237681565
GTEX-P4QT-0726-SM-3NMCM	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	182	0	8173	0.047	Esophagus_Muscularis	122898341	1.48089875354786
GTEX-ZUA1-1026-SM-4YCEA	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	60	0	3309	0.019	Lung	41187805	1.45674186813306
GTEX-11DXY-0011-R11a-SM-DNZZN	NC_001664_159378nt_Human_betaherpesvirus_6A	159378	277	0	11121	0.07	Brain_Cerebellar_Hemisphere	67047593	4.1313936504775
GTEX-ZLWG-0926-SM-4WWC3	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	50	0	3260	0.019	Ovary	40283197	1.24121230993657
GTEX-X261-0326-SM-3NMD4	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	161	0	8948	0.052	Muscle_Skeletal	59135547	2.72255873442753
GTEX-X261-0326-SM-3NMD4	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	96	0	5649	0.033	Muscle_Skeletal	59135547	1.62338905903754
GTEX-1PWST-2226-SM-EVR3G	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	72	0	4642	0.027	Kidney_Cortex	52526640	1.37073302232924
GTEX-P4QS-0726-SM-3NMCZ	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	170	0	9792	0.057	Esophagus_Muscularis	62266593	2.73019594953589
GTEX-P4QS-0726-SM-3NMCZ	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	78	0	5043	0.029	Esophagus_Muscularis	62266593	1.25267814155176
GTEX-NPJ7-0011-R4a-SM-2I3GJ	NC_001669_5243nt_Macaca_mulatta_polyomavirus_1	5243	1208	24	597	0.114	Brain_Amygdala	54364880	22.2202274703816
GTEX-NPJ7-0011-R4a-SM-2I3GJ	NC_001405_35937nt_Human_mastadenovirus_C	35937	516	786	1981	0.055	Brain_Amygdala	54364880	9.49142166781201
GTEX-1POEN-0626-SM-EVR4B	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	89	0	4149	0.024	Heart_Left_Ventricle	50959948	1.74646960000823
GTEX-ZT9X-0126-SM-4YCFC	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	112	0	6700	0.039	Adrenal_Gland	49460742	2.26442215525194
GTEX-ZT9X-0126-SM-4YCFC	NC_009334_172764nt_Human_herpesvirus_4_type_2	172764	52	0	3179	0.018	Adrenal_Gland	49460742	1.05133885779554
GTEX-POMQ-0626-SM-3P61E	NC_001806_152222nt_Human_alphaherpesvirus_1	152222	6417	22	74651	0.49	Esophagus_Muscularis	49681211	129.163518175916
GTEX-POMQ-0626-SM-3P61E	NC_007605_171823nt_Human_gammaherpesvirus_4	171823	178	0	9241	0.054	Esophagus_Muscularis	49681211	3.58284342142948
