sample	contig	human_chrom	human_coord	virus_genome	virus_coord	total	hotspot	hotspot_sample_counts	left_genes	right_genes
CESC-C5-A7CL-TP	chr4~168650172~+~HPV16~881~-	chr4	168650172	HPV16	881	1394	chr4:168650172	2	PHBP14;RN7SKP188;RP11-521F1.1;RP11-310I9.1;ANXA10;DDX60;DDX60L;SNORA51;BTF3L4P4;RP11-610J23.1;PALLD	RNU6-1336P;RPL9P16;RP11-635L1.3;RP11-635L1.2;RNU6-853P;CBR4;RNY4P17;RP11-483A20.3;RPL6P12;SH3RF1
CESC-C5-A7CM-TP	HPV18~930~+~chr4~168075290~+	chr4	168075290	HPV18	930	303	chr4:168650172	2	Y_RNA;RP11-217C7.1;RNA5SP171;AC010103.1;SPOCK3;RP11-436A7.1;RN7SL776P;PHBP14;RN7SKP188;RP11-521F1.1;RP11-310I9.1	ANXA10;DDX60;DDX60L;SNORA51;BTF3L4P4;RP11-610J23.1;RNU6-1336P;PALLD;RPL9P16;RP11-635L1.3
LIHC-CC-A9FS-TP	chr4~190122527~+~NC_003977_3182nt_Hepatitis_B_virus~1823~-	chr4	190122527	NC_003977_3182nt_Hepatitis_B_virus	1823	45	chr4:190122527	2	DUX4L5;AC126281.2;DUX4L4;AC126281.5;DUX4L1;AC126281.7;DUX4L3;AC126281.6;DUX4L2;AC126281.4	DUX4;AC215524.1;ABC7-42391500H16.2
LIHC-DD-AADU-TP	chr4~190122493~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	chr4	190122493	NC_003977_3182nt_Hepatitis_B_virus	1804	49	chr4:190122527	2	DUX4L5;AC126281.2;DUX4L4;AC126281.5;DUX4L1;AC126281.7;DUX4L3;AC126281.6;DUX4L2;AC126281.4	DUX4;AC215524.1;ABC7-42391500H16.2
HNSC-P3-A5QF-TP	HPV16~881~+~chr4~38115709~+	chr4	38115709	HPV16	881	72	chr4:39043292	2	Y_RNA;AC108022.1;RP11-9D8.1;PGM2;GAFA3;RP11-177C12.1;PTTG2;RP11-177C12.4;MRPS33P2;AC108933.1;TBC1D1	AC098680.1;RP11-600L4.1;RP11-83C7.1;RP11-83C7.3;LINC01258;LINC01259;RP11-213G21.2;RP11-617D20.2;KLF3-AS1;KLF3
LIHC-G3-A3CH-NT	NC_003977_3182nt_Hepatitis_B_virus~1711~+~chr4~39043292~+	chr4	39043292	NC_003977_3182nt_Hepatitis_B_virus	1711	12	chr4:39043292	2	KLF3-AS1;KLF3;RNA5SP158;TLR10;TLR1;TLR6;AC108044.1;MIR574;FAM114A1;TMEM156	KLHL5;RP11-360F5.1;RP11-360F5.3;WDR19;RNU6-32P;RFC1;RNU6-887P;MIR5591;KLB;Y_RNA
CESC-C5-A1MF-TP	chr4~43353857~+~HPV45~3637~+	chr4	43353857	HPV45	3637	91	chr4:44208694	2	AC084010.1;RPS7P7;ATP8A1;CCNL2P1;RP11-109E24.2;RP11-109E24.1;RN7SKP82;GRXCR1;RP11-395F4.1;RP11-1E6.1	RP11-324J13.3;RP11-324J13.1;RP11-324J13.2;RP11-466J24.1;RN7SL691P;RN7SL193P;RP11-663P9.2;RP11-663P9.1;RP11-328N19.1;Metazoa_SRP
LIHC-BC-A10W-NT	chr4~44208694~+~NC_003977_3182nt_Hepatitis_B_virus~1796~-	chr4	44208694	NC_003977_3182nt_Hepatitis_B_virus	1796	15	chr4:44208694	2	RP11-1E6.1;RP11-324J13.3;RP11-324J13.1;RP11-324J13.2;RP11-466J24.1;RN7SL691P;RN7SL193P;RP11-663P9.2;RP11-663P9.1;RP11-328N19.1;KCTD8	Metazoa_SRP;AC131951.1;RP11-500G9.1;YIPF7;GUF1;RP11-700J17.1;GNPDA2;RP11-700J17.2;RP11-55C6.1;PRDX4P1
CESC-C5-A7X5-TP	chr4~68854031~+~HPV35~884~-	chr4	68854031	HPV35	884	1360	chr4:69065419	2	UGT2B17;RP11-1267H10.2;RP11-1267H10.1;RP11-1267H10.3;UGT2B15;RP11-1267H10.4;CTD-2005D20.1;RP11-468N14.1;UGT2B10;RP11-468N14.3	RP11-468N14.4;RP11-468N14.5;RP11-468N14.6;RP11-468N14.7;RP11-468N14.13;RP11-468N14.8;RP11-468N14.09;UGT2A3;RP11-468N14.10;RP11-468N14.12
LIHC-G3-A3CH-NT	NC_003977_3182nt_Hepatitis_B_virus~1819~+~chr4~69065419~+	chr4	69065419	NC_003977_3182nt_Hepatitis_B_virus	1819	111	chr4:69065419	2	RP11-468N14.13;RP11-468N14.8;RP11-468N14.09;UGT2A3;RP11-468N14.10;RP11-468N14.12;RP11-468N14.11;RP11-813N20.1;RP11-813N20.2;RP11-813N20.3;UGT2B7;UGT2B11	RP13-644M16.5;RP13-644M16.1;RP13-644M16.3;RP13-644M16.2;RP13-644M16.4;RP11-704M14.1;RP11-704M14.2;RP11-618I10.1;UGT2B28;RP11-618I10.4
CESC-C5-A1BJ-TP	chr4~73777731~+~HPV16~881~-	chr4	73777731	HPV16	881	2945	chr4:73996336	3	RP11-692D12.1;RP11-580P21.1;ALB;AFP;AFM;RP11-622A1.2;RP11-622A1.1;RASSF6;AC112518.3;CXCL8;RP11-447E20.1	CXCL6;PF4V1;CXCL1;HNRNPA1P55;CXCL1P;PF4;PPBP;CXCL5;RN7SL218P;CXCL3
HNSC-BB-7861-TP	chr4~73996336~+~HPV16~877~-	chr4	73996336	HPV16	877	76	chr4:73996336	3	AC112518.3;CXCL8;RP11-447E20.1;CXCL6;PF4V1;CXCL1;HNRNPA1P55;CXCL1P;PF4;PPBP;CXCL5	RN7SL218P;CXCL3;PPBPP2;RP11-629B11.4;CXCL2;RP11-629B11.5;MTHFD2L;EPGN;AC097470.1;EREG
CESC-ZJ-AAXB-TP	chr4~73777731~+~HPV18~930~-	chr4	73777731	HPV18	930	660	chr4:73996336	3	RP11-692D12.1;RP11-580P21.1;ALB;AFP;AFM;RP11-622A1.2;RP11-622A1.1;RASSF6;AC112518.3;CXCL8;RP11-447E20.1	CXCL6;PF4V1;CXCL1;HNRNPA1P55;CXCL1P;PF4;PPBP;CXCL5;RN7SL218P;CXCL3
CESC-JW-A852-TP	chr4~86560130~+~HPV16~3531~-	chr4	86560130	HPV16	3531	39	chr4:86734302	4	RN7SKP48;RP11-218C23.1;AC097108.1;ARHGAP24;AC098870.1;RP13-514E23.2;RP13-514E23.1;RP11-778J15.1;RN7SKP96;MIR4452;MAPK10	PTPN13;SLC10A6;RP11-397E7.1;RP11-397E7.2;C4orf36;RP11-397E7.4;TECRP1;AFF1;RP11-476C8.2;KLHL8
CESC-EK-A2PK-TP	chr4~86615100~+~HPV18~3597~-	chr4	86615100	HPV18	3597	490	chr4:86734302	4	RP11-218C23.1;AC097108.1;ARHGAP24;AC098870.1;RP13-514E23.2;RP13-514E23.1;RP11-778J15.1;MAPK10;RN7SKP96;MIR4452;PTPN13	SLC10A6;RP11-397E7.1;RP11-397E7.2;C4orf36;RP11-397E7.4;TECRP1;AFF1;RP11-476C8.2;KLHL8;GAPDHP60
CESC-VS-A8QC-TP	HPV16~881~+~chr4~86734302~+	chr4	86734302	HPV16	881	408	chr4:86734302	4	RP11-218C23.1;AC097108.1;ARHGAP24;AC098870.1;RP13-514E23.2;RP13-514E23.1;RP11-778J15.1;MAPK10;RN7SKP96;MIR4452;PTPN13	SLC10A6;RP11-397E7.1;RP11-397E7.2;C4orf36;RP11-397E7.4;TECRP1;AFF1;RP11-476C8.2;KLHL8;GAPDHP60
CESC-WL-A834-TP	chr4~86635372~+~HPV16~408~+	chr4	86635372	HPV16	408	43	chr4:86734302	4	RP11-218C23.1;AC097108.1;ARHGAP24;AC098870.1;RP13-514E23.2;RP13-514E23.1;RP11-778J15.1;MAPK10;RN7SKP96;MIR4452;PTPN13	SLC10A6;RP11-397E7.1;RP11-397E7.2;C4orf36;RP11-397E7.4;TECRP1;AFF1;RP11-476C8.2;KLHL8;GAPDHP60
LIHC-DD-AADU-TP	NC_003977_3182nt_Hepatitis_B_virus~1793~+~chr5~1306848~+	chr5	1306848	NC_003977_3182nt_Hepatitis_B_virus	1793	3859	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AADV-TP	NC_003977_3182nt_Hepatitis_B_virus~461~+~chr5~1295726~+	chr5	1295726	NC_003977_3182nt_Hepatitis_B_virus	461	22	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-G3-A25U-TP	chr5~1294669~+~NC_003977_3182nt_Hepatitis_B_virus~1368~+	chr5	1294669	NC_003977_3182nt_Hepatitis_B_virus	1368	12	chr5:1306848	16	RP11-661C8.2;RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AAD0-TP	chr5~1295116~+~NC_003977_3182nt_Hepatitis_B_virus~1810~-	chr5	1295116	NC_003977_3182nt_Hepatitis_B_virus	1810	10	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AACK-TP	NC_003977_3182nt_Hepatitis_B_virus~1820~+~chr5~1295345~+	chr5	1295345	NC_003977_3182nt_Hepatitis_B_virus	1820	2072	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AAE6-TP	chr5~1295347~+~NC_003977_3182nt_Hepatitis_B_virus~1817~-	chr5	1295347	NC_003977_3182nt_Hepatitis_B_virus	1817	30	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AAD6-TP	NC_003977_3182nt_Hepatitis_B_virus~2551~+~chr5~1295712~+	chr5	1295712	NC_003977_3182nt_Hepatitis_B_virus	2551	71	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AADL-TP	NC_003977_3182nt_Hepatitis_B_virus~2450~+~chr5~1295726~+	chr5	1295726	NC_003977_3182nt_Hepatitis_B_virus	2450	71	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-RC-A7SB-TP	NC_003977_3182nt_Hepatitis_B_virus~1799~+~chr5~1295467~+	chr5	1295467	NC_003977_3182nt_Hepatitis_B_virus	1799	1924	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AADF-TP	NC_003977_3182nt_Hepatitis_B_virus~420~+~chr5~1126717~+	chr5	1126717	NC_003977_3182nt_Hepatitis_B_virus	420	28	chr5:1306848	16	ZDHHC11;BRD9;TRIP13;RP11-661C8.2;RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7	CTD-3080P12.3;SLC6A19;SLC6A18;TERT;MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3
LIHC-DD-AAE3-TP	chr5~1295163~+~NC_003977_3182nt_Hepatitis_B_virus~1826~-	chr5	1295163	NC_003977_3182nt_Hepatitis_B_virus	1826	19	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
UCEC-DI-A1BU-TP	NC_003977_3182nt_Hepatitis_B_virus~1793~+~chr5~1306847~+	chr5	1306847	NC_003977_3182nt_Hepatitis_B_virus	1793	18	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-AAC9-TP	chr5~1295048~+~NC_003977_3182nt_Hepatitis_B_virus~1826~-	chr5	1295048	NC_003977_3182nt_Hepatitis_B_virus	1826	14	chr5:1306848	16	RP11-661C8.2;RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LGG-QH-A6CS-TP	NC_003977_3182nt_Hepatitis_B_virus~1793~+~chr5~1306848~+	chr5	1306848	NC_003977_3182nt_Hepatitis_B_virus	1793	25	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-2Y-A9H4-TP	NC_003977_3182nt_Hepatitis_B_virus~1596~+~chr5~1295536~+	chr5	1295536	NC_003977_3182nt_Hepatitis_B_virus	1596	133	chr5:1306848	16	RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-CC-A3MB-TP	chr5~1272281~+~NC_003977_3182nt_Hepatitis_B_virus~2447~-	chr5	1272281	NC_003977_3182nt_Hepatitis_B_virus	2447	49	chr5:1306848	16	RP11-661C8.2;RP11-661C8.3;RP11-43F13.3;RP11-43F13.4;NKD2;MIR4635;SLC12A7;CTD-3080P12.3;SLC6A19;SLC6A18;TERT	MIR4457;CLPTM1L;RP11-325I22.1;LINC01511;RP11-325I22.3;SLC6A3;LPCAT1;MIR6075;CTD-2245E15.3;AC091849.1
LIHC-DD-A1EL-NT	NC_003977_3182nt_Hepatitis_B_virus~1830~+~chr5~5093302~+	chr5	5093302	NC_003977_3182nt_Hepatitis_B_virus	1830	20	chr5:4192893	2	RP11-445O3.2;CTD-2161F6.3;CTD-2161F6.2;CTD-2161F6.1;CTD-2046I8.1;CTD-2247C11.2;CTD-2247C11.1;CTD-2247C11.4;LINC01020;CTD-2247C11.5	RN7SKP73;CTD-2297D10.2;CTD-2297D10.1;ADAMTS16;ALG3P1;RP11-531A21.3;RP11-531A21.4;RP11-531A21.2;ICE1;AC026799.1
LIHC-BC-A10W-NT	chr5~4192893~+~NC_003977_3182nt_Hepatitis_B_virus~1636~-	chr5	4192893	NC_003977_3182nt_Hepatitis_B_virus	1636	21	chr5:4192893	2	LINC01377;RP11-121L11.3;LINC01019;LINC01017;CTD-2012M11.3;IRX1;AC091947.1;CTD-2287N17.1;CTD-2383I20.1;CTD-2008N3.1	RP11-445O3.3;RP11-445O3.1;CTD-2318H23.1;RP11-445O3.2;CTD-2161F6.3;CTD-2161F6.2;CTD-2161F6.1;CTD-2046I8.1;CTD-2247C11.2;CTD-2247C11.1
LIHC-CC-A5UC-TP	chr5~4075597~+~NC_003977_3182nt_Hepatitis_B_virus~1820~-	chr5	4075597	NC_003977_3182nt_Hepatitis_B_virus	1820	11	chr5:4192893	2	RP11-35O7.1;LINC01377;RP11-121L11.3;LINC01019;LINC01017;CTD-2012M11.3;IRX1;AC091947.1;CTD-2287N17.1;CTD-2383I20.1	CTD-2008N3.1;RP11-445O3.3;RP11-445O3.1;CTD-2318H23.1;RP11-445O3.2;CTD-2161F6.3;CTD-2161F6.2;CTD-2161F6.1;CTD-2046I8.1;CTD-2247C11.2
CESC-MA-AA43-TP	HPV18~930~+~chr5~67188352~+	chr5	67188352	HPV18	930	234	chr5:68115354	2	AC025442.3;SREK1;CTD-2016O11.1;RP11-305P14.1;RP11-5P22.3;RP11-5P22.1;RP11-287J9.1;MAST4-IT1;MAST4;MAST4-AS1;CD180	CTD-2187J20.1;AC079467.1;RP11-357D18.1;RP11-434D9.1;RP11-83M16.1;BCL9P1;RP11-83M16.5;RP11-83M16.3;RP11-83M16.4;RP11-83M16.6
CESC-VS-A9UR-TP	HPV16~3669~+~chr5~68355432~+	chr5	68355432	HPV16	3669	306	chr5:68115354	2	RP11-83M16.4;RP11-83M16.6;RP11-434D9.2;CTD-3066C23.1;AC010376.1;CTD-2060F24.1;RNU6-1232P;EEF1B2P2;RP11-404L6.2;PIK3R1	CTD-2582M21.1;CTC-537E7.3;CTC-537E7.1;CTC-537E7.2;VWA8P1;U8;AC093523.1;CTC-340D7.1;RP11-141O11.1;7SK
LIHC-DD-AAD0-TP	NC_003977_3182nt_Hepatitis_B_virus~1804~+~chr5~68115354~+	chr5	68115354	NC_003977_3182nt_Hepatitis_B_virus	1804	2513	chr5:68115354	2	RP11-83M16.1;BCL9P1;RP11-83M16.5;RP11-83M16.3;RP11-83M16.4;RP11-83M16.6;RP11-434D9.2;CTD-3066C23.1;AC010376.1;CTD-2060F24.1	RNU6-1232P;EEF1B2P2;RP11-404L6.2;PIK3R1;CTD-2582M21.1;CTC-537E7.3;CTC-537E7.1;CTC-537E7.2;VWA8P1;U8
LIHC-DD-AACA-TP	chr5~72419408~+~NC_003977_3182nt_Hepatitis_B_virus~1677~-	chr5	72419408	NC_003977_3182nt_Hepatitis_B_virus	1677	1015	chr5:72419408	2	CARTPT;RP11-1315F8.2;AC138942.1;MAP1B;MIR4803;MRPS27;RN7SL153P;PTCD2;RP11-389C8.1;YBX1P5	RP11-389C8.2;ZNF366;CTC-347C20.2;CTC-347C20.1;RPL7P22;AC063979.1;Y_RNA;CTD-2631K10.1;TNPO1;MIR4804
LIHC-DD-AACA-TR	chr5~72419406~+~NC_003977_3182nt_Hepatitis_B_virus~1679~-	chr5	72419406	NC_003977_3182nt_Hepatitis_B_virus	1679	1464	chr5:72419408	2	CARTPT;RP11-1315F8.2;AC138942.1;MAP1B;MIR4803;MRPS27;RN7SL153P;PTCD2;RP11-389C8.1;YBX1P5	RP11-389C8.2;ZNF366;CTC-347C20.2;CTC-347C20.1;RPL7P22;AC063979.1;Y_RNA;CTD-2631K10.1;TNPO1;MIR4804
CESC-Q1-A6DT-TP	chr6~107030108~+~HPV16~3357~+	chr6	107030108	HPV16	3357	658	chr6:107028272	2	AIM1;RTN4IP1;RNU6-527P;RPL21P65;QRSL1;RP1-60O19.2;RNU6-117P;RP1-60O19.1;MIR587;CD24;C6orf203	BEND3;RNU6-1299P;RP11-300D11.3;RPS24P12;PDSS2;RP1-67A8.3;SOBP;RP1-47M23.3;SCML4;SEC63
CESC-C5-A7XC-TP	HPV16~881~+~chr6~106882656~+	chr6	106882656	HPV16	881	686	chr6:107028272	2	Y_RNA;AIM1;RTN4IP1;RNU6-527P;RPL21P65;QRSL1;RP1-60O19.2;RNU6-117P;RP1-60O19.1;MIR587	CD24;C6orf203;BEND3;RNU6-1299P;RP11-300D11.3;RPS24P12;PDSS2;RP1-67A8.3;SOBP;RP1-47M23.3
CESC-JX-A5QV-TP	chr6~151447952~+~HPV16~7128~+	chr6	151447952	HPV16	7128	35	chr6:151742749	2	RP1-297M16.2;RNU6-300P;RP11-613F7.1;RNU6-1247P;RNY4P20;AKAP12;RN7SKP268;ZBTB2;Y_RNA;HSPA8P15;RMND1	C6orf211;CCDC170;RNU6-813P;RP3-443C4.2;ESR1;SYNE1;SYNE1-AS1;RP3-398G3.5;RNA5SP223;NANOGP11
LIHC-G3-A3CH-NT	NC_003977_3182nt_Hepatitis_B_virus~1736~+~chr6~151742749~+	chr6	151742749	NC_003977_3182nt_Hepatitis_B_virus	1736	18	chr6:151742749	2	RNY4P20;AKAP12;RN7SKP268;ZBTB2;Y_RNA;HSPA8P15;RMND1;C6orf211;CCDC170;RNU6-813P;ESR1	RP3-443C4.2;SYNE1;SYNE1-AS1;RP3-398G3.5;RNA5SP223;NANOGP11;HSPD1P16;MYCT1;VIP;RP1-200K18.1
LIHC-G3-A3CH-NT	NC_003977_3182nt_Hepatitis_B_virus~1826~+~chr6~26013304~+	chr6	26013304	NC_003977_3182nt_Hepatitis_B_virus	1826	10	chr6:26115136	3	SLC17A4;SLC17A1;AL138726.1;SLC17A3;HIST1H2APS2;RP1-139G21.4;SLC17A2;TRIM38;U91328.21;U91328.19;U91328.22	HIST1H1PS2;HIST1H1A;HIST1H3A;HIST1H4A;HIST1H4B;HIST1H3B;HIST1H2AB;U91328.2;HIST1H3C;HIST1H1C
CESC-MU-A5YI-TP	chr6~26115136~+~HPV16~881~-	chr6	26115136	HPV16	881	428	chr6:26115136	3	HIST1H4A;HIST1H4B;HIST1H3B;HIST1H2AB;U91328.2;HIST1H3C;HIST1H1C;HFE;HIST1H4C;HIST1H1T;HIST1H2BB;HIST1H2BC	U91328.1;HIST1H2AC;HIST1H1E;LARP1P1;HIST1H2BD;HIST1H2BE;HIST1H4D;HIST1H1PS1;HIST1H3D;AL031777.2
CESC-LP-A4AX-TP	chr6~29898103~+~HPV16~3637~+	chr6	29898103	HPV16	3637	38	chr6:29939026	2	HLA-P;RPL7AP7;MICG;HCG4P8;HLA-G;MICF;HCP5B;HCG4P7;HLA-H;HLA-T	DDX39BP1;MCCD1P1;HCG4B;HLA-K;HLA-U;HCG4P5;HLA-A;HLA-W;MICD;HCG9
CESC-JX-A3Q0-TP	HPV31~878~+~chr6~29939330~+	chr6	29939330	HPV31	878	348	chr6:29939026	2	MICF;HCP5B;HCG4P7;HLA-H;HLA-T;DDX39BP1;MCCD1P1;HCG4B;HLA-K;HLA-U	HCG4P5;HLA-A;HLA-W;MICD;HCG9;DDX39BP2;MCCD1P2;HCG4P3;HLA-J;ZNRD1-AS1
LIHC-CC-A8HT-TP	chr6~88007575~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	chr6	88007575	NC_003977_3182nt_Hepatitis_B_virus	1804	13	chr6:88007575	2	RNU6-444P;SLC35A1;RARS2;ORC3;AKIRIN2;snoU13;Y_RNA;RN7SL183P;AL138919.1;RP11-453D21.1	SPACA1;CNR1;RP4-570O12.3;RP4-570O12.2;AL139042.1;ACTBP8;RP11-459O1.2;SNORA73;RNGTT;RP1-72A23.4
LIHC-DD-A116-NT	chr6~87914245~+~NC_003977_3182nt_Hepatitis_B_virus~1760~-	chr6	87914245	NC_003977_3182nt_Hepatitis_B_virus	1760	40	chr6:88007575	2	RNU6-444P;SLC35A1;RARS2;ORC3;AKIRIN2;snoU13;Y_RNA;RN7SL183P;AL138919.1;RP11-453D21.1	SPACA1;CNR1;RP4-570O12.3;RP4-570O12.2;AL139042.1;ACTBP8;RP11-459O1.2;SNORA73;RNGTT;RP1-72A23.4
CESC-IR-A3LB-TP	HPV45~3661~+~chr6~897651~+	chr6	897651	HPV45	3661	611	chr6:903431	2	DUSP22;IRF4;RP1-20B11.2;EXOC2;HUS1B;RP11-532F6.2;RP11-532F6.3;RP11-532F6.4;RP11-532F6.5;RP11-284J1.1	RP5-1077H22.2;RP5-1077H22.1;RP5-856G1.1;RP5-856G1.2;FOXQ1;LINC01394;RP4-668J24.2;MIR6720;FOXF2;RN7SL352P
LIHC-CC-A8HT-TP	chr6~903431~+~NC_003977_3182nt_Hepatitis_B_virus~1804~-	chr6	903431	NC_003977_3182nt_Hepatitis_B_virus	1804	13	chr6:903431	2	DUSP22;IRF4;RP1-20B11.2;EXOC2;HUS1B;RP11-532F6.2;RP11-532F6.3;RP11-532F6.4;RP11-532F6.5;RP11-284J1.1	RP5-1077H22.2;RP5-1077H22.1;RP5-856G1.1;RP5-856G1.2;FOXQ1;LINC01394;RP4-668J24.2;MIR6720;FOXF2;RN7SL352P
CESC-IR-A3L7-TP	chr8~101611092~+~HPV18~930~-	chr8	101611092	HPV18	930	2703	chr8:101611092	2	RNU7-67P;KB-1410C5.4;DUXAP2;NACAP1;KB-1930G5.3;RN7SL563P;KB-1930G5.4;KB-1562D12.1;KB-1562D12.2;KB-1562D12.3;GRHL2	KB-1107E3.1;snoU13;NCALD;MIR5680;KB-1073A2.1;RRM2B;SUMO2P19;KB-431C1.4;KB-431C1.5;UBR5
CESC-JW-A5VK-TP	HPV26~891~+~chr8~101475181~+	chr8	101475181	HPV26	891	2619	chr8:101611092	2	KB-1410C5.1;KB-1410C5.2;KB-1410C5.3;RNU7-67P;KB-1410C5.4;DUXAP2;NACAP1;KB-1930G5.3;RN7SL563P;KB-1930G5.4;KB-1562D12.1	KB-1562D12.2;KB-1562D12.3;GRHL2;KB-1107E3.1;snoU13;NCALD;MIR5680;KB-1073A2.1;RRM2B;SUMO2P19
CESC-C5-A1M9-TP	HPV16~881~+~chr8~127982359~+	chr8	127982359	HPV16	881	1246	chr8:127977428	21	CCAT2;POU5F1B;AC108925.1;CASC11;MYC;PVT1_1;MIR1204;PVT1_3;TMEM75;MIR1205;PVT1	RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207;FKSG59;MIR1208;RN7SKP226;LINC00824;AC068570.1;LINC00976
CESC-LP-A5U2-TP	chr8~127742375~+~HPV16~6411~+	chr8	127742375	HPV16	6411	47	chr8:127977428	21	CASC19;CCAT1;RP11-382A18.3;CASC21;CASC8;CCAT2;POU5F1B;AC108925.1;CASC11;MYC	PVT1_1;MIR1204;PVT1_3;TMEM75;PVT1;MIR1205;RNU1-106P;RP11-55J15.2;RNU4-25P;MIR1207
