hotspot	Chromosome	hotspot_coord	virus_genome	hotspot_virus_tally	insert_genes	insert_gene_count	hotspot_name
chr12:53598853	chr12	53598853	HPV16	2	PCBP2	3	chr12:53598853^PCBP2
chr12:53598853	chr12	53598853	HPV33	1	PCBP2	3	chr12:53598853^PCBP2
chr12:54334852	chr12	54334852	Eppstein-Barr	1	HNRNPA1;RP11-968A15.8	4	chr12:54334852^HNRNPA1;RP11-968A15.8
chr12:54334852	chr12	54334852	HPV16	6	HNRNPA1;RP11-968A15.8	4	chr12:54334852^HNRNPA1;RP11-968A15.8
chr12:54334852	chr12	54334852	HPV33	1	HNRNPA1;RP11-968A15.8	4	chr12:54334852^HNRNPA1;RP11-968A15.8
chr12:54334852	chr12	54334852	NC_001501_8332nt_Moloney_murine_leukemia_virus	3	HNRNPA1;RP11-968A15.8	4	chr12:54334852^HNRNPA1;RP11-968A15.8
chr12:54334852	chr12	54334852	NC_001702_8135nt_Murine_type_C_retrovirus	1	HNRNPA1;RP11-968A15.8	4	chr12:54334852^HNRNPA1;RP11-968A15.8
chr12:5470974	chr12	5470974	HPV11	1	NTF3	2	chr12:5470974^NTF3
chr12:5470974	chr12	5470974	HPV16	1	NTF3	2	chr12:5470974^NTF3
chr12:5470974	chr12	5470974	HPV33	1	NTF3	2	chr12:5470974^NTF3
chr12:55186209	chr12	55186209	HPV16	4	NEUROD4	1	chr12:55186209^NEUROD4
chr12:56163096	chr12	56163096	Eppstein-Barr	7	RPL41	3	chr12:56163096^RPL41
chr12:56163096	chr12	56163096	HPV16	1	RPL41	3	chr12:56163096^RPL41
chr12:56163096	chr12	56163096	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RPL41	3	chr12:56163096^RPL41
chr12:56163096	chr12	56163096	NC_001702_8135nt_Murine_type_C_retrovirus	3	RPL41	3	chr12:56163096^RPL41
chr12:56163096	chr12	56163096	NC_007815_8197nt_PreXMRV_1	1	RPL41	3	chr12:56163096^RPL41
chr12:56645547	chr12	56645547	Eppstein-Barr	3	ATP5B	4	chr12:56645547^ATP5B
chr12:56645547	chr12	56645547	HBV	1	ATP5B	4	chr12:56645547^ATP5B
chr12:56645547	chr12	56645547	HPV16	6	ATP5B	4	chr12:56645547^ATP5B
chr12:56645547	chr12	56645547	HPV33	1	ATP5B	4	chr12:56645547^ATP5B
chr12:56645547	chr12	56645547	NC_001702_8135nt_Murine_type_C_retrovirus	1	ATP5B	4	chr12:56645547^ATP5B
chr12:57129407	chr12	57129407	Eppstein-Barr	2	LRP1	1	chr12:57129407^LRP1
chr12:57129407	chr12	57129407	HPV16	1	LRP1	1	chr12:57129407^LRP1
chr12:57129407	chr12	57129407	HPV33	2	LRP1	1	chr12:57129407^LRP1
chr12:57573822	chr12	57573822	Eppstein-Barr	6	AGAP2	2	chr12:57573822^AGAP2
chr12:57573822	chr12	57573822	HPV16	4	AGAP2	2	chr12:57573822^AGAP2
chr12:57573822	chr12	57573822	HPV18	1	AGAP2	2	chr12:57573822^AGAP2
chr12:58003617	chr12	58003617	HPV16	2	RP11-489P6.2~RPL21P103	1	chr12:58003617^RP11-489P6.2~RPL21P103
chr12:58003617	chr12	58003617	HPV33	1	RP11-489P6.2~RPL21P103	1	chr12:58003617^RP11-489P6.2~RPL21P103
chr12:58954975	chr12	58954975	HBV	2	RP11-150C16.1	2	chr12:58954975^RP11-150C16.1
chr12:58954975	chr12	58954975	HPV16	3	RP11-150C16.1	2	chr12:58954975^RP11-150C16.1
chr12:58954975	chr12	58954975	HPV33	1	RP11-150C16.1	2	chr12:58954975^RP11-150C16.1
chr12:58954975	chr12	58954975	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RP11-150C16.1	2	chr12:58954975^RP11-150C16.1
chr12:60105831	chr12	60105831	HPV16	3	RP11-316A16.1~RP11-335M9.1	2	chr12:60105831^RP11-316A16.1~RP11-335M9.1
chr12:6016875	chr12	6016875	HPV11	1	ANO2	3	chr12:6016875^ANO2
chr12:6016875	chr12	6016875	HPV16	2	ANO2	3	chr12:6016875^ANO2
chr12:6016875	chr12	6016875	HPV18	1	ANO2	3	chr12:6016875^ANO2
chr12:61393758	chr12	61393758	HPV11	1	RP11-471N19.1~RP11-410B16.1	3	chr12:61393758^RP11-471N19.1~RP11-410B16.1
chr12:61393758	chr12	61393758	HPV16	4	RP11-471N19.1~RP11-410B16.1	3	chr12:61393758^RP11-471N19.1~RP11-410B16.1
chr12:62151882	chr12	62151882	HPV16	2	FAM19A2	3	chr12:62151882^FAM19A2
chr12:62151882	chr12	62151882	HPV33	1	FAM19A2	3	chr12:62151882^FAM19A2
chr12:62581423	chr12	62581423	Eppstein-Barr	2	PPM1H	2	chr12:62581423^PPM1H
chr12:62581423	chr12	62581423	HPV16	1	PPM1H	2	chr12:62581423^PPM1H
chr12:62581423	chr12	62581423	HPV18	1	PPM1H	2	chr12:62581423^PPM1H
chr12:62581423	chr12	62581423	HPV33	1	PPM1H	2	chr12:62581423^PPM1H
chr12:63558337	chr12	63558337	HBV	1	RP11-1022B3.1~DPY19L2	2	chr12:63558337^RP11-1022B3.1~DPY19L2
chr12:63558337	chr12	63558337	HPV16	4	RP11-1022B3.1~DPY19L2	2	chr12:63558337^RP11-1022B3.1~DPY19L2
chr12:64100525	chr12	64100525	HPV16	5	SRGAP1	3	chr12:64100525^SRGAP1
chr12:64764775	chr12	64764775	Eppstein-Barr	3	RASSF3	3	chr12:64764775^RASSF3
chr12:64764775	chr12	64764775	HPV16	4	RASSF3	3	chr12:64764775^RASSF3
chr12:64764775	chr12	64764775	HPV58	1	RASSF3	3	chr12:64764775^RASSF3
chr12:64764775	chr12	64764775	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	RASSF3	3	chr12:64764775^RASSF3
chr12:65690481	chr12	65690481	HPV16	17	RP11-221N13.4~RPSAP52	14	chr12:65690481^RP11-221N13.4~RPSAP52
chr12:6582451	chr12	6582451	Eppstein-Barr	35	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	HPV16	6	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	HPV33	1	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	HPV58	1	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	2	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_001501_8332nt_Moloney_murine_leukemia_virus	3	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_001702_8135nt_Murine_type_C_retrovirus	2	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_001806_152222nt_Human_alphaherpesvirus_1	4	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_006430_15246nt_Mammalian_orthorubulavirus_5	1	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_007815_8197nt_PreXMRV_1	1	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:6582451	chr12	6582451	NC_009333_137969nt_Human_gammaherpesvirus_8	1	GAPDH;RP5-940J5.9	21	chr12:6582451^GAPDH;RP5-940J5.9
chr12:66170892	chr12	66170892	HPV16	3	GRIP1	2	chr12:66170892^GRIP1
chr12:66170892	chr12	66170892	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	GRIP1	2	chr12:66170892^GRIP1
chr12:67871421	chr12	67871421	Eppstein-Barr	1	IFNG-AS1	2	chr12:67871421^IFNG-AS1
chr12:67871421	chr12	67871421	HPV16	2	IFNG-AS1	2	chr12:67871421^IFNG-AS1
chr12:67871421	chr12	67871421	HPV58	2	IFNG-AS1	2	chr12:67871421^IFNG-AS1
chr12:68449222	chr12	68449222	Eppstein-Barr	1	RP11-254B13.1	2	chr12:68449222^RP11-254B13.1
chr12:68449222	chr12	68449222	HPV16	2	RP11-254B13.1	2	chr12:68449222^RP11-254B13.1
chr12:68449222	chr12	68449222	HPV58	1	RP11-254B13.1	2	chr12:68449222^RP11-254B13.1
chr12:68449222	chr12	68449222	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	RP11-254B13.1	2	chr12:68449222^RP11-254B13.1
chr12:68449222	chr12	68449222	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RP11-254B13.1	2	chr12:68449222^RP11-254B13.1
chr12:68449222	chr12	68449222	NC_001702_8135nt_Murine_type_C_retrovirus	1	RP11-254B13.1	2	chr12:68449222^RP11-254B13.1
chr12:69333191	chr12	69333191	Eppstein-Barr	1	YEATS4	2	chr12:69333191^YEATS4
chr12:69333191	chr12	69333191	HPV16	2	YEATS4	2	chr12:69333191^YEATS4
chr12:69848638	chr12	69848638	HPV11	1	RAB3IP	2	chr12:69848638^RAB3IP
chr12:69848638	chr12	69848638	HPV16	2	RAB3IP	2	chr12:69848638^RAB3IP
chr12:69848638	chr12	69848638	HPV33	1	RAB3IP	2	chr12:69848638^RAB3IP
chr12:69848638	chr12	69848638	HPV58	1	RAB3IP	2	chr12:69848638^RAB3IP
chr12:70880705	chr12	70880705	HBV	1	PTPRR	4	chr12:70880705^PTPRR
chr12:70880705	chr12	70880705	HPV16	5	PTPRR	4	chr12:70880705^PTPRR
chr12:71514950	chr12	71514950	HPV16	3	LGR5	2	chr12:71514950^LGR5
chr12:71514950	chr12	71514950	HPV58	1	LGR5	2	chr12:71514950^LGR5
chr12:71514950	chr12	71514950	NC_001702_8135nt_Murine_type_C_retrovirus	1	LGR5	2	chr12:71514950^LGR5
chr12:72374486	chr12	72374486	HPV16	4	TRHDE	3	chr12:72374486^TRHDE
chr12:72845290	chr12	72845290	HBV	2	AC131213.1~RP11-314D7.1	2	chr12:72845290^AC131213.1~RP11-314D7.1
chr12:72845290	chr12	72845290	HPV16	3	AC131213.1~RP11-314D7.1	2	chr12:72845290^AC131213.1~RP11-314D7.1
chr12:73892832	chr12	73892832	HPV16	3	RP11-295G12.1~AC136188.1	1	chr12:73892832^RP11-295G12.1~AC136188.1
chr12:74600365	chr12	74600365	Eppstein-Barr	2	ATXN7L3B	3	chr12:74600365^ATXN7L3B
chr12:74600365	chr12	74600365	HPV16	5	ATXN7L3B	3	chr12:74600365^ATXN7L3B
chr12:75091146	chr12	75091146	HBV	1	KCNC2	2	chr12:75091146^KCNC2
chr12:75091146	chr12	75091146	HPV16	5	KCNC2	2	chr12:75091146^KCNC2
chr12:76152662	chr12	76152662	Eppstein-Barr	1	NAP1L1	2	chr12:76152662^NAP1L1
chr12:76152662	chr12	76152662	HBV	1	NAP1L1	2	chr12:76152662^NAP1L1
chr12:76152662	chr12	76152662	HPV16	2	NAP1L1	2	chr12:76152662^NAP1L1
chr12:76152662	chr12	76152662	HPV18	1	NAP1L1	2	chr12:76152662^NAP1L1
chr12:76152662	chr12	76152662	HPV33	1	NAP1L1	2	chr12:76152662^NAP1L1
chr12:77051048	chr12	77051048	HPV16	2	E2F7~RP1-81P11.1	2	chr12:77051048^E2F7~RP1-81P11.1
chr12:77051048	chr12	77051048	HPV33	1	E2F7~RP1-81P11.1	2	chr12:77051048^E2F7~RP1-81P11.1
chr12:77754319	chr12	77754319	HPV16	3	RP1-34H18.1~RP11-781A6.1	3	chr12:77754319^RP1-34H18.1~RP11-781A6.1
chr12:77754319	chr12	77754319	HPV33	1	RP1-34H18.1~RP11-781A6.1	3	chr12:77754319^RP1-34H18.1~RP11-781A6.1
chr12:78542719	chr12	78542719	HPV16	3	RP11-171L9.1~RP11-123M21.2	2	chr12:78542719^RP11-171L9.1~RP11-123M21.2
chr12:78542719	chr12	78542719	HPV59	1	RP11-171L9.1~RP11-123M21.2	2	chr12:78542719^RP11-171L9.1~RP11-123M21.2
chr12:79683571	chr12	79683571	HBV	1	PAWR	1	chr12:79683571^PAWR
chr12:79683571	chr12	79683571	HPV16	1	PAWR	1	chr12:79683571^PAWR
chr12:79683571	chr12	79683571	HPV33	1	PAWR	1	chr12:79683571^PAWR
chr12:80578916	chr12	80578916	HPV16	3	PTPRQ	2	chr12:80578916^PTPRQ
chr12:80578916	chr12	80578916	HPV18	1	PTPRQ	2	chr12:80578916^PTPRQ
chr12:81077178	chr12	81077178	HPV16	3	ACSS3	1	chr12:81077178^ACSS3
chr12:81840398	chr12	81840398	HPV16	1	PPFIA2	1	chr12:81840398^PPFIA2
chr12:81840398	chr12	81840398	HPV18	1	PPFIA2	1	chr12:81840398^PPFIA2
chr12:81840398	chr12	81840398	HPV58	1	PPFIA2	1	chr12:81840398^PPFIA2
chr12:8220423	chr12	8220423	HPV16	5	ENPP7P5	1	chr12:8220423^ENPP7P5
chr12:8220423	chr12	8220423	HPV33	1	ENPP7P5	1	chr12:8220423^ENPP7P5
chr12:8220423	chr12	8220423	NC_001702_8135nt_Murine_type_C_retrovirus	1	ENPP7P5	1	chr12:8220423^ENPP7P5
chr12:8220423	chr12	8220423	NC_001806_152222nt_Human_alphaherpesvirus_1	1	ENPP7P5	1	chr12:8220423^ENPP7P5
chr12:82696912	chr12	82696912	HBV	1	RP11-263K4.3~TMTC2	3	chr12:82696912^RP11-263K4.3~TMTC2
chr12:82696912	chr12	82696912	HPV16	3	RP11-263K4.3~TMTC2	3	chr12:82696912^RP11-263K4.3~TMTC2
chr12:82696912	chr12	82696912	HPV33	1	RP11-263K4.3~TMTC2	3	chr12:82696912^RP11-263K4.3~TMTC2
chr12:83555979	chr12	83555979	HPV16	3	RP11-87P13.2~RP11-384P14.1	3	chr12:83555979^RP11-87P13.2~RP11-384P14.1
chr12:83555979	chr12	83555979	HPV33	1	RP11-87P13.2~RP11-384P14.1	3	chr12:83555979^RP11-87P13.2~RP11-384P14.1
chr12:85173402	chr12	85173402	HBV	1	LRRIQ1	2	chr12:85173402^LRRIQ1
chr12:85173402	chr12	85173402	HPV16	4	LRRIQ1	2	chr12:85173402^LRRIQ1
chr12:85173402	chr12	85173402	HPV18	1	LRRIQ1	2	chr12:85173402^LRRIQ1
chr12:88547035	chr12	88547035	HPV16	3	KITLG	1	chr12:88547035^KITLG
chr12:88968212	chr12	88968212	HPV11	1	RP11-900F13.2~RP11-13A1.1	2	chr12:88968212^RP11-900F13.2~RP11-13A1.1
chr12:88968212	chr12	88968212	HPV16	2	RP11-900F13.2~RP11-13A1.1	2	chr12:88968212^RP11-900F13.2~RP11-13A1.1
chr12:88968212	chr12	88968212	NC_001702_8135nt_Murine_type_C_retrovirus	1	RP11-900F13.2~RP11-13A1.1	2	chr12:88968212^RP11-900F13.2~RP11-13A1.1
chr12:89749248	chr12	89749248	HPV16	3	RNU6-148P~RP11-654D12.1	2	chr12:89749248^RNU6-148P~RP11-654D12.1
chr12:89749248	chr12	89749248	HPV33	1	RNU6-148P~RP11-654D12.1	2	chr12:89749248^RNU6-148P~RP11-654D12.1
chr12:89749248	chr12	89749248	HPV58	1	RNU6-148P~RP11-654D12.1	2	chr12:89749248^RNU6-148P~RP11-654D12.1
chr12:90194500	chr12	90194500	HBV	1	RP11-567C2.1~RP11-753N8.1	1	chr12:90194500^RP11-567C2.1~RP11-753N8.1
chr12:90194500	chr12	90194500	HPV16	1	RP11-567C2.1~RP11-753N8.1	1	chr12:90194500^RP11-567C2.1~RP11-753N8.1
chr12:90194500	chr12	90194500	HPV31	1	RP11-567C2.1~RP11-753N8.1	1	chr12:90194500^RP11-567C2.1~RP11-753N8.1
chr12:90802873	chr12	90802873	HPV16	3	CCER1	2	chr12:90802873^CCER1
chr12:90802873	chr12	90802873	HPV56	1	CCER1	2	chr12:90802873^CCER1
chr12:9152678	chr12	9152678	Eppstein-Barr	1	PTMAP4;LINC00987;A2MP1	2	chr12:9152678^PTMAP4;LINC00987;A2MP1
chr12:9152678	chr12	9152678	HBV	1	PTMAP4;LINC00987;A2MP1	2	chr12:9152678^PTMAP4;LINC00987;A2MP1
chr12:9152678	chr12	9152678	HPV16	3	PTMAP4;LINC00987;A2MP1	2	chr12:9152678^PTMAP4;LINC00987;A2MP1
chr12:9152678	chr12	9152678	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	PTMAP4;LINC00987;A2MP1	2	chr12:9152678^PTMAP4;LINC00987;A2MP1
chr12:9152678	chr12	9152678	NC_001702_8135nt_Murine_type_C_retrovirus	1	PTMAP4;LINC00987;A2MP1	2	chr12:9152678^PTMAP4;LINC00987;A2MP1
chr12:92064218	chr12	92064218	Eppstein-Barr	2	BTG1	2	chr12:92064218^BTG1
chr12:92064218	chr12	92064218	HBV	1	BTG1	2	chr12:92064218^BTG1
chr12:92064218	chr12	92064218	HPV16	1	BTG1	2	chr12:92064218^BTG1
chr12:93050302	chr12	93050302	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	RP11-511B23.2	2	chr12:93050302^RP11-511B23.2
chr12:93050302	chr12	93050302	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RP11-511B23.2	2	chr12:93050302^RP11-511B23.2
chr12:93050302	chr12	93050302	NC_001702_8135nt_Murine_type_C_retrovirus	2	RP11-511B23.2	2	chr12:93050302^RP11-511B23.2
chr12:94644827	chr12	94644827	HPV16	5	TMCC3	4	chr12:94644827^TMCC3
chr12:94644827	chr12	94644827	HPV31	1	TMCC3	4	chr12:94644827^TMCC3
chr12:96027112	chr12	96027112	Eppstein-Barr	1	AMDHD1	1	chr12:96027112^AMDHD1
chr12:96027112	chr12	96027112	HPV16	3	AMDHD1	1	chr12:96027112^AMDHD1
chr12:96027112	chr12	96027112	HPV33	1	AMDHD1	1	chr12:96027112^AMDHD1
chr12:96670407	chr12	96670407	HPV16	3	CFAP54	3	chr12:96670407^CFAP54
chr12:96670407	chr12	96670407	HPV33	1	CFAP54	3	chr12:96670407^CFAP54
chr12:96670407	chr12	96670407	NC_001806_152222nt_Human_alphaherpesvirus_1	1	CFAP54	3	chr12:96670407^CFAP54
chr12:97721379	chr12	97721379	HPV16	3	RP11-1016B18.1	3	chr12:97721379^RP11-1016B18.1
chr12:97721379	chr12	97721379	HPV33	1	RP11-1016B18.1	3	chr12:97721379^RP11-1016B18.1
chr12:97721379	chr12	97721379	NC_001806_152222nt_Human_alphaherpesvirus_1	3	RP11-1016B18.1	3	chr12:97721379^RP11-1016B18.1
chr12:98620709	chr12	98620709	Eppstein-Barr	3	ANKS1B	2	chr12:98620709^ANKS1B
chr12:98620709	chr12	98620709	HPV16	2	ANKS1B	2	chr12:98620709^ANKS1B
chr13:100381103	chr13	100381103	Eppstein-Barr	1	PCCA	3	chr13:100381103^PCCA
chr13:100381103	chr13	100381103	HPV16	3	PCCA	3	chr13:100381103^PCCA
chr13:102648514	chr13	102648514	HPV11	1	FGF14-AS2~LINC00555	2	chr13:102648514^FGF14-AS2~LINC00555
chr13:102648514	chr13	102648514	HPV16	4	FGF14-AS2~LINC00555	2	chr13:102648514^FGF14-AS2~LINC00555
chr13:103245725	chr13	103245725	HPV16	5	SLC10A2~LINC01309	6	chr13:103245725^SLC10A2~LINC01309
chr13:103245725	chr13	103245725	HPV33	1	SLC10A2~LINC01309	6	chr13:103245725^SLC10A2~LINC01309
chr13:104157421	chr13	104157421	HPV16	2	ATP6V1G1P7~RPL7P45	5	chr13:104157421^ATP6V1G1P7~RPL7P45
chr13:104157421	chr13	104157421	NC_001806_152222nt_Human_alphaherpesvirus_1	3	ATP6V1G1P7~RPL7P45	5	chr13:104157421^ATP6V1G1P7~RPL7P45
chr13:104749449	chr13	104749449	HPV16	3	ATP6V1G1P7~RPL7P45	2	chr13:104749449^ATP6V1G1P7~RPL7P45
chr13:104749449	chr13	104749449	HPV33	1	ATP6V1G1P7~RPL7P45	2	chr13:104749449^ATP6V1G1P7~RPL7P45
chr13:105875081	chr13	105875081	HPV16	4	SNORA25~AL603632.1	2	chr13:105875081^SNORA25~AL603632.1
chr13:105875081	chr13	105875081	HPV58	1	SNORA25~AL603632.1	2	chr13:105875081^SNORA25~AL603632.1
chr13:107099965	chr13	107099965	HPV16	3	AL354741.1~AL445204.1	1	chr13:107099965^AL354741.1~AL445204.1
chr13:109216103	chr13	109216103	HPV11	1	MYO16	3	chr13:109216103^MYO16
chr13:109216103	chr13	109216103	HPV16	3	MYO16	3	chr13:109216103^MYO16
chr13:109216103	chr13	109216103	HPV18	1	MYO16	3	chr13:109216103^MYO16
chr13:109216103	chr13	109216103	HPV58	1	MYO16	3	chr13:109216103^MYO16
chr13:109653148	chr13	109653148	HBV	1	LINC00399~LINC00676	4	chr13:109653148^LINC00399~LINC00676
chr13:109653148	chr13	109653148	HPV16	2	LINC00399~LINC00676	4	chr13:109653148^LINC00399~LINC00676
chr13:109653148	chr13	109653148	HPV18	2	LINC00399~LINC00676	4	chr13:109653148^LINC00399~LINC00676
chr13:109653148	chr13	109653148	NC_001702_8135nt_Murine_type_C_retrovirus	1	LINC00399~LINC00676	4	chr13:109653148^LINC00399~LINC00676
chr13:110515152	chr13	110515152	Eppstein-Barr	2	COL4A2	3	chr13:110515152^COL4A2
chr13:110515152	chr13	110515152	HPV11	1	COL4A2	3	chr13:110515152^COL4A2
chr13:110515152	chr13	110515152	HPV16	2	COL4A2	3	chr13:110515152^COL4A2
chr13:110515152	chr13	110515152	HPV58	1	COL4A2	3	chr13:110515152^COL4A2
chr13:112308070	chr13	112308070	HPV16	4	LINC00403~LINC01070	2	chr13:112308070^LINC00403~LINC01070
chr13:112308070	chr13	112308070	HPV33	1	LINC00403~LINC01070	2	chr13:112308070^LINC00403~LINC01070
chr13:112308070	chr13	112308070	HPV58	1	LINC00403~LINC01070	2	chr13:112308070^LINC00403~LINC01070
chr13:112721652	chr13	112721652	Eppstein-Barr	2	MCF2L	5	chr13:112721652^MCF2L
chr13:112721652	chr13	112721652	HPV11	1	MCF2L	5	chr13:112721652^MCF2L
chr13:112721652	chr13	112721652	HPV16	5	MCF2L	5	chr13:112721652^MCF2L
chr13:112721652	chr13	112721652	HPV31	1	MCF2L	5	chr13:112721652^MCF2L
chr13:112721652	chr13	112721652	HPV33	1	MCF2L	5	chr13:112721652^MCF2L
chr13:113472291	chr13	113472291	Eppstein-Barr	1	TFDP1	4	chr13:113472291^TFDP1
chr13:113472291	chr13	113472291	HPV11	1	TFDP1	4	chr13:113472291^TFDP1
chr13:113472291	chr13	113472291	HPV16	7	TFDP1	4	chr13:113472291^TFDP1
chr13:113472291	chr13	113472291	HPV18	1	TFDP1	4	chr13:113472291^TFDP1
chr13:113472291	chr13	113472291	HPV33	1	TFDP1	4	chr13:113472291^TFDP1
chr13:113472291	chr13	113472291	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	TFDP1	4	chr13:113472291^TFDP1
chr13:113472291	chr13	113472291	NC_007815_8197nt_PreXMRV_1	1	TFDP1	4	chr13:113472291^TFDP1
chr13:114012189	chr13	114012189	Eppstein-Barr	1	RASA3	4	chr13:114012189^RASA3
chr13:114012189	chr13	114012189	HPV11	1	RASA3	4	chr13:114012189^RASA3
chr13:114012189	chr13	114012189	HPV16	8	RASA3	4	chr13:114012189^RASA3
chr13:114012189	chr13	114012189	HPV33	1	RASA3	4	chr13:114012189^RASA3
chr13:114012189	chr13	114012189	NC_001501_8332nt_Moloney_murine_leukemia_virus	1	RASA3	4	chr13:114012189^RASA3
chr13:16393571	chr13	16393571	HPV11	1	~RP11-341D18.2	8	chr13:16393571^~RP11-341D18.2
chr13:16393571	chr13	16393571	HPV16	7	~RP11-341D18.2	8	chr13:16393571^~RP11-341D18.2
chr13:16905748	chr13	16905748	HPV16	5	~RP11-341D18.2	6	chr13:16905748^~RP11-341D18.2
chr13:16905748	chr13	16905748	HPV18	1	~RP11-341D18.2	6	chr13:16905748^~RP11-341D18.2
chr13:17368249	chr13	17368249	HPV16	5	~RP11-341D18.2	5	chr13:17368249^~RP11-341D18.2
chr13:18401356	chr13	18401356	HPV16	2	ABC7-42418200C9.1~ZNF962P	1	chr13:18401356^ABC7-42418200C9.1~ZNF962P
chr13:18401356	chr13	18401356	HPV58	1	ABC7-42418200C9.1~ZNF962P	1	chr13:18401356^ABC7-42418200C9.1~ZNF962P
chr13:18993366	chr13	18993366	HPV16	4	CENPIP1	3	chr13:18993366^CENPIP1
chr13:18993366	chr13	18993366	HPV33	1	CENPIP1	3	chr13:18993366^CENPIP1
chr13:18993366	chr13	18993366	HPV58	1	CENPIP1	3	chr13:18993366^CENPIP1
chr13:19878386	chr13	19878386	HPV11	1	Metazoa_SRP~ST6GALNAC4P1	1	chr13:19878386^Metazoa_SRP~ST6GALNAC4P1
chr13:19878386	chr13	19878386	HPV16	2	Metazoa_SRP~ST6GALNAC4P1	1	chr13:19878386^Metazoa_SRP~ST6GALNAC4P1
chr13:19878386	chr13	19878386	HPV33	1	Metazoa_SRP~ST6GALNAC4P1	1	chr13:19878386^Metazoa_SRP~ST6GALNAC4P1
chr13:20303187	chr13	20303187	HPV16	1	CRYL1	2	chr13:20303187^CRYL1
chr13:20303187	chr13	20303187	HPV33	1	CRYL1	2	chr13:20303187^CRYL1
chr13:20303187	chr13	20303187	HPV70	1	CRYL1	2	chr13:20303187^CRYL1
chr13:21302062	chr13	21302062	Eppstein-Barr	4	ZDHHC20	2	chr13:21302062^ZDHHC20
chr13:21302062	chr13	21302062	HPV11	1	ZDHHC20	2	chr13:21302062^ZDHHC20
chr13:21302062	chr13	21302062	HPV16	2	ZDHHC20	2	chr13:21302062^ZDHHC20
chr13:21302062	chr13	21302062	HPV18	1	ZDHHC20	2	chr13:21302062^ZDHHC20
chr13:21302062	chr13	21302062	NC_001702_8135nt_Murine_type_C_retrovirus	1	ZDHHC20	2	chr13:21302062^ZDHHC20
chr13:21716241	chr13	21716241	HPV16	4	FGF9~RN7SL766P	1	chr13:21716241^FGF9~RN7SL766P
chr13:22739973	chr13	22739973	HPV16	4	AL162853.1~BASP1P1	2	chr13:22739973^AL162853.1~BASP1P1
chr13:22739973	chr13	22739973	HPV18	1	AL162853.1~BASP1P1	2	chr13:22739973^AL162853.1~BASP1P1
chr13:22739973	chr13	22739973	NC_000858_9028nt_Simian_T_lymphotropic_virus_1	1	AL162853.1~BASP1P1	2	chr13:22739973^AL162853.1~BASP1P1
chr13:22739973	chr13	22739973	NC_001436_8507nt_Human_T_cell_leukemia_virus_type_I	1	AL162853.1~BASP1P1	2	chr13:22739973^AL162853.1~BASP1P1
chr13:22739973	chr13	22739973	NC_001806_152222nt_Human_alphaherpesvirus_1	2	AL162853.1~BASP1P1	2	chr13:22739973^AL162853.1~BASP1P1
chr13:23206501	chr13	23206501	Eppstein-Barr	1	SACS	2	chr13:23206501^SACS
chr13:23206501	chr13	23206501	HPV16	2	SACS	2	chr13:23206501^SACS
chr13:23206501	chr13	23206501	HPV58	1	SACS	2	chr13:23206501^SACS
chr13:23651541	chr13	23651541	HPV16	3	MIPEP	1	chr13:23651541^MIPEP
chr13:24515954	chr13	24515954	Eppstein-Barr	1	AL359538.1~ATP12A	1	chr13:24515954^AL359538.1~ATP12A
chr13:24515954	chr13	24515954	HPV16	5	AL359538.1~ATP12A	1	chr13:24515954^AL359538.1~ATP12A
chr13:24515954	chr13	24515954	HPV58	1	AL359538.1~ATP12A	1	chr13:24515954^AL359538.1~ATP12A
chr13:25247624	chr13	25247624	Eppstein-Barr	1	ATP8A2	1	chr13:25247624^ATP8A2
chr13:25247624	chr13	25247624	HPV16	5	ATP8A2	1	chr13:25247624^ATP8A2
