#sample	entry	chrB	orientA	score	coordB	chrA	coordA	end	orientB	virus_brkend_grp	match	total	multiqc_index
subset.insertion_seqs.fa	chr7~141985919~+~HPV39~4880~-	HPV39	+	4	4880	chr7	141985919	141985878	-	HPV39:4880	40	2	
subset.insertion_seqs.fa	chr6~51193622~+~HPV39~4880~-	HPV39	+	1	4880	chr6	51193622	51193581	-	HPV39:4880	40	1	
subset.insertion_seqs.fa	chr3~95663146~+~HPV39~4880~-	HPV39	+	1	4880	chr3	95663146	95663105	-	HPV39:4880	40	1	
subset.insertion_seqs.fa	chr3~6272844~+~HPV39~4880~-	HPV39	+	1	4880	chr3	6272844	6272802	-	HPV39:4880	40	1	
subset.insertion_seqs.fa	chr2~113477350~+~HPV39~4880~-	HPV39	+	1	4880	chr2	113477350	113477309	-	HPV39:4880	40	1	
subset.insertion_seqs.fa	chr19~27286365~+~HPV39~4880~-	HPV39	+	1	4880	chr19	27286365	27286325	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr19~42774916~+~HPV39~4880~-	HPV39	+	1	4880	chr19	42774916	42774875	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr17~68413946~+~HPV39~4880~-	HPV39	+	1	4880	chr17	68413946	68413905	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr17~11866973~+~HPV39~4880~-	HPV39	+	1	4880	chr17	11866973	11866936	-	HPV39:4880	36	1	
subset.insertion_seqs.fa	chr15~38142650~+~HPV39~4880~-	HPV39	+	1	4880	chr15	38142650	38142609	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr14~39590095~+~HPV39~4880~-	HPV39	+	1	4880	chr14	39590095	39590058	-	HPV39:4880	37	1	
subset.insertion_seqs.fa	chr13~37828104~+~HPV39~4880~-	HPV39	+	1	4880	chr13	37828104	37828063	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr12~3398035~+~HPV39~4880~-	HPV39	+	4	4880	chr12	3398035	3397998	-	HPV39:4880	37	2	
subset.insertion_seqs.fa	chr12~38969422~+~HPV39~4880~-	HPV39	+	1	4880	chr12	38969422	38969381	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr12~41087290~+~HPV39~4880~-	HPV39	+	1	4880	chr12	41087290	41087249	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr12~41979139~+~HPV39~4880~-	HPV39	+	1	4880	chr12	41979139	41979098	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr11~43100955~+~HPV39~4880~-	HPV39	+	1	4880	chr11	43100955	43100914	-	HPV39:4880	40	1	
subset.insertion_seqs.fa	chr11~34764796~+~HPV39~4880~-	HPV39	+	1	4880	chr11	34764796	34764755	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chrX~142338318~+~HPV39~4880~+	HPV39	+	1	4880	chrX	142338318	142338359	+	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr8~93406006~+~HPV39~4880~+	HPV39	+	1	4880	chr8	93406006	93406047	+	HPV39:4880	38	1	
subset.insertion_seqs.fa	chr8~98614640~+~HPV39~4880~+	HPV39	+	1	4880	chr8	98614640	98614681	+	HPV39:4880	38	1	
subset.insertion_seqs.fa	chr8~128801428~+~HPV39~4880~+	HPV39	+	1	4880	chr8	128801428	128801469	+	HPV39:4880	38	1	
subset.insertion_seqs.fa	chr7~31619816~+~HPV39~4880~+	HPV39	+	1	4880	chr7	31619816	31619853	+	HPV39:4880	36	1	
subset.insertion_seqs.fa	chr4~149915719~+~HPV39~4880~+	HPV39	+	1	4880	chr4	149915719	149915760	+	HPV39:4880	40	1	
subset.insertion_seqs.fa	chr4~127676804~+~HPV39~4880~+	HPV39	+	1	4880	chr4	127676804	127676845	+	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr4~129023743~+~HPV39~4880~+	HPV39	+	1	4880	chr4	129023743	129023784	+	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr12~112621389~+~HPV39~4880~+	HPV39	+	1	4880	chr12	112621389	112621430	+	HPV39:4880	38	1	
subset.insertion_seqs.fa	chr11~16520683~+~HPV39~4880~+	HPV39	+	1	4880	chr11	16520683	16520724	+	HPV39:4880	38	1	
subset.insertion_seqs.fa	chr11~38191936~+~HPV39~4880~+	HPV39	+	1	4880	chr11	38191936	38191977	+	HPV39:4880	38	1	
subset.insertion_seqs.fa	chrX~126109949~+~HPV39~4880~-	HPV39	+	1	4880	chrX	126109949	126109908	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr5~38175334~+~HPV39~4880~-	HPV39	+	1	4880	chr5	38175334	38175293	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr4~78307687~+~HPV39~4880~-	HPV39	+	1	4880	chr4	78307687	78307646	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr2~148328673~+~HPV39~4880~-	HPV39	+	1	4880	chr2	148328673	148328632	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr2~154153888~+~HPV39~4880~-	HPV39	+	1	4880	chr2	154153888	154153847	-	HPV39:4880	39	1	
subset.insertion_seqs.fa	chr16~87541867~+~HPV39~5155~+	HPV39	+	10	5155	chr16	87541867	87541903	+	HPV39:5155	43	12	
subset.insertion_seqs.fa	chr1~186819480~+~HPV39~5178~-	HPV39	+	10	5178	chr1	186819480	186819442	-	HPV39:5178	42	10	
subset.insertion_seqs.fa	chr15~31750857~+~HPV39~5204~-	HPV39	+	10	5204	chr15	31750857	31750822	-	HPV39:5204	41	4	
subset.insertion_seqs.fa	chrX~55293273~+~HPV39~5204~+	HPV39	+	4	5204	chrX	55293273	55293306	+	HPV39:5204	33	2	
subset.insertion_seqs.fa	chrX~139621128~+~HPV39~5204~-	HPV39	+	4	5204	chrX	139621128	139621093	-	HPV39:5204	38	3	
subset.insertion_seqs.fa	chr2~102182056~+~HPV39~5214~+	HPV39	+	10	5214	chr2	102182056	102182089	+	HPV39:5214	43	13	
subset.insertion_seqs.fa	chrX~77809355~+~HPV39~5204~+	HPV39	+	1	5204	chrX	77809355	77809392	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chrX~71886141~+~HPV39~5204~+	HPV39	+	1	5204	chrX	71886141	71886178	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr9~110584779~+~HPV39~5204~+	HPV39	+	1	5204	chr9	110584779	110584816	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr9~75338799~+~HPV39~5204~+	HPV39	+	1	5204	chr9	75338799	75338836	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr9~107315205~+~HPV39~5204~+	HPV39	+	1	5204	chr9	107315205	107315241	+	HPV39:5204	35	1	
subset.insertion_seqs.fa	chr8~66161257~+~HPV39~5204~+	HPV39	+	1	5204	chr8	66161257	66161294	+	HPV39:5204	32	1	
subset.insertion_seqs.fa	chr7~91500824~+~HPV39~5204~+	HPV39	+	1	5204	chr7	91500824	91500861	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr6~98328645~+~HPV39~5204~+	HPV39	+	1	5204	chr6	98328645	98328682	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr6~135595611~+~HPV39~5204~+	HPV39	+	1	5204	chr6	135595611	135595648	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr5~164284425~+~HPV39~5204~+	HPV39	+	1	5204	chr5	164284425	164284462	+	HPV39:5204	34	1	
subset.insertion_seqs.fa	chr4~45512860~+~HPV39~5204~+	HPV39	+	1	5204	chr4	45512860	45512897	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr3~194896391~+~HPV39~5204~+	HPV39	+	1	5204	chr3	194896391	194896428	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr3~109501092~+~HPV39~5204~+	HPV39	+	1	5204	chr3	109501092	109501129	+	HPV39:5204	33	1	
subset.insertion_seqs.fa	chr20~42849045~+~HPV39~5204~+	HPV39	+	1	5204	chr20	42849045	42849082	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr15~91451764~+~HPV39~5204~+	HPV39	+	1	5204	chr15	91451764	91451801	+	HPV39:5204	33	1	
subset.insertion_seqs.fa	chr13~81829602~+~HPV39~5204~+	HPV39	+	1	5204	chr13	81829602	81829639	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr12~116755218~+~HPV39~5204~+	HPV39	+	1	5204	chr12	116755218	116755255	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr11~82918316~+~HPV39~5204~+	HPV39	+	1	5204	chr11	82918316	82918353	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr11~24742924~+~HPV39~5204~+	HPV39	+	1	5204	chr11	24742924	24742961	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr1~20026872~+~HPV39~5204~+	HPV39	+	1	5204	chr1	20026872	20026911	+	HPV39:5204	38	1	
subset.insertion_seqs.fa	chr1~84332960~+~HPV39~5204~+	HPV39	+	1	5204	chr1	84332960	84332998	+	HPV39:5204	37	1	
subset.insertion_seqs.fa	chr1~238427945~+~HPV39~5204~+	HPV39	+	1	5204	chr1	238427945	238427982	+	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr1~248147535~+~HPV39~5204~+	HPV39	+	1	5204	chr1	248147535	248147571	+	HPV39:5204	32	1	
subset.insertion_seqs.fa	chr5~137769470~+~HPV39~5204~-	HPV39	+	1	5204	chr5	137769470	137769430	-	HPV39:5204	35	1	
subset.insertion_seqs.fa	chr3~105408482~+~HPV39~5204~-	HPV39	+	1	5204	chr3	105408482	105408445	-	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr3~164313009~+~HPV39~5204~-	HPV39	+	1	5204	chr3	164313009	164312972	-	HPV39:5204	33	1	
subset.insertion_seqs.fa	chr2~99016426~+~HPV39~5204~-	HPV39	+	1	5204	chr2	99016426	99016389	-	HPV39:5204	35	1	
subset.insertion_seqs.fa	chr19~48079452~+~HPV39~5204~-	HPV39	+	1	5204	chr19	48079452	48079416	-	HPV39:5204	35	1	
subset.insertion_seqs.fa	chr15~42655517~+~HPV39~5204~-	HPV39	+	1	5204	chr15	42655517	42655480	-	HPV39:5204	36	1	
subset.insertion_seqs.fa	chr1~242126591~+~HPV39~5204~-	HPV39	+	1	5204	chr1	242126591	242126554	-	HPV39:5204	33	1	
subset.insertion_seqs.fa	chr6~85609650~+~HPV39~5350~-	HPV39	+	10	5350	chr6	85609650	85609615	-	HPV39:5350	41	12	
subset.insertion_seqs.fa	chr21~21796746~-~HPV39~5434~+	HPV39	-	10	5434	chr21	21796746	21796704	+	HPV39:5434	42	4	
subset.insertion_seqs.fa	chr11~88893520~+~HPV39~5530~-	HPV39	+	10	5530	chr11	88893520	88893483	-	HPV39:5530	42	5	
subset.insertion_seqs.fa	chr11~49735653~+~HPV39~5530~+	HPV39	+	4	5530	chr11	49735653	49735690	+	HPV39:5530	41	3	
subset.insertion_seqs.fa	chr7~76999182~+~HPV39~5976~-	HPV39	+	10	5976	chr7	76999182	76999142	-	HPV39:5976	42	7	
subset.insertion_seqs.fa	chr7~76499322~+~HPV39~5976~-	HPV39	+	10	5976	chr7	76499322	76499282	-	HPV39:5976	42	7	
subset.insertion_seqs.fa	chr4~131831480~-~HPV39~6077~+	HPV39	-	4	6077	chr4	131831480	131831440	+	HPV39:6077	40	5	
subset.insertion_seqs.fa	chr21~9971233~-~HPV39~6077~+	HPV39	-	4	6077	chr21	9971233	9971193	+	HPV39:6077	42	7	
subset.insertion_seqs.fa	chr9~41506367~-~HPV39~6077~-	HPV39	-	4	6077	chr9	41506367	41506407	-	HPV39:6077	42	7	
subset.insertion_seqs.fa	chr9~39957185~-~HPV39~6077~+	HPV39	-	4	6077	chr9	39957185	39957144	+	HPV39:6077	41	4	
subset.insertion_seqs.fa	chr9~62293533~-~HPV39~6077~-	HPV39	-	4	6077	chr9	62293533	62293574	-	HPV39:6077	41	4	
subset.insertion_seqs.fa	chr9~63555335~-~HPV39~6077~+	HPV39	-	4	6077	chr9	63555335	63555293	+	HPV39:6077	41	3	
subset.insertion_seqs.fa	chr9~108789380~-~HPV39~6106~+	HPV39	-	10	6106	chr9	108789380	108789341	+	HPV39:6106	42	9	
subset.insertion_seqs.fa	chr3~82891373~-~HPV39~6341~+	HPV39	-	4	6341	chr3	82891373	82891334	+	HPV39:6341	38	2	
subset.insertion_seqs.fa	chr13~103129196~-~HPV39~6341~-	HPV39	-	10	6341	chr13	103129196	103129232	-	HPV39:6341	42	4	
subset.insertion_seqs.fa	chr22~32098148~-~HPV39~6717~+	HPV39	-	4	6717	chr22	32098148	32098117	+	HPV39:6717	38	6	
subset.insertion_seqs.fa	chr18~74626314~-~HPV39~6717~+	HPV39	-	4	6717	chr18	74626314	74626283	+	HPV39:6717	36	6	
subset.insertion_seqs.fa	chr22~32098154~-~HPV39~6723~+	HPV39	-	1	6723	chr22	32098154	32098119	+	HPV39:6723	34	1	
subset.insertion_seqs.fa	chr18~74626320~-~HPV39~6723~+	HPV39	-	1	6723	chr18	74626320	74626285	+	HPV39:6723	34	1	
subset.insertion_seqs.fa	chr22~32098154~-~HPV39~6724~+	HPV39	-	7	6724	chr22	32098154	32098128	+	HPV39:6724	26	1	
subset.insertion_seqs.fa	chr8~113233215~+~HPV39~6805~-	HPV39	+	10	6805	chr8	113233215	113233175	-	HPV39:6805	42	7	
subset.insertion_seqs.fa	chr11~60938971~+~HPV39~7273~-	HPV39	+	10	7273	chr11	60938971	60938932	-	HPV39:7273	42	10	
subset.insertion_seqs.fa	chr3~173063648~+~HPV39~7440~+	HPV39	+	10	7440	chr3	173063648	173063684	+	HPV39:7440	42	11	
subset.insertion_seqs.fa	chr3~80246726~+~HPV39~7562~+	HPV39	+	10	7562	chr3	80246726	80246768	+	HPV39:7562	42	4	
subset.insertion_seqs.fa	chr2~33090660~-~HPV33~327~+	HPV33	-	7	327	chr2	33090660	33090628	+	HPV33:327	32	1	
subset.insertion_seqs.fa	chr2~33090665~-~HPV33~332~+	HPV33	-	7	332	chr2	33090665	33090639	+	HPV33:332	26	1	
subset.insertion_seqs.fa	chr21~43168885~-~HPV33~551~-	HPV33	-	10	551	chr21	43168885	43168924	-	HPV33:551	42	4	
subset.insertion_seqs.fa	chr21~6560568~-~HPV33~551~-	HPV33	-	10	551	chr21	6560568	6560604	-	HPV33:551	42	4	
subset.insertion_seqs.fa	chr13~22949043~-~HPV33~733~-	HPV33	-	1	733	chr13	22949043	22949081	-	HPV33:733	38	1	
subset.insertion_seqs.fa	chr13~24371518~-~HPV33~733~-	HPV33	-	1	733	chr13	24371518	24371555	-	HPV33:733	37	1	
subset.insertion_seqs.fa	chr13~22949042~-~HPV33~734~-	HPV33	-	10	734	chr13	22949042	22949076	-	HPV33:734	36	4	
subset.insertion_seqs.fa	chr13~24371516~-~HPV33~734~-	HPV33	-	4	734	chr13	24371516	24371550	-	HPV33:734	35	3	
subset.insertion_seqs.fa	chr13~22949042~-~HPV33~736~-	HPV33	-	7	736	chr13	22949042	22949079	-	HPV33:736	37	1	
subset.insertion_seqs.fa	chr2~11383367~-~HPV33~775~+	HPV33	-	4	775	chr2	11383367	11383336	+	HPV33:775	30	2	
subset.insertion_seqs.fa	chr14~93986558~-~HPV33~775~+	HPV33	-	4	775	chr14	93986558	93986526	+	HPV33:775	30	2	
subset.insertion_seqs.fa	chrY~22512474~-~HPV33~775~-	HPV33	-	4	775	chrY	22512474	22512510	-	HPV33:775	39	5	
subset.insertion_seqs.fa	chr5~69472441~-~HPV33~775~-	HPV33	-	1	775	chr5	69472441	69472469	-	HPV33:775	27	1	
subset.insertion_seqs.fa	chr13~39441539~-~HPV33~775~-	HPV33	-	4	775	chr13	39441539	39441568	-	HPV33:775	28	2	
subset.insertion_seqs.fa	chrY~23683605~-~HPV33~775~+	HPV33	-	4	775	chrY	23683605	23683568	+	HPV33:775	39	3	
subset.insertion_seqs.fa	chrY~22073921~-~HPV33~775~+	HPV33	-	4	775	chrY	22073921	22073884	+	HPV33:775	39	3	
subset.insertion_seqs.fa	chrY~17731123~-~HPV33~775~+	HPV33	-	4	775	chrY	17731123	17731087	+	HPV33:775	34	2	
subset.insertion_seqs.fa	chr11~47220252~-~HPV33~894~+	HPV33	-	10	894	chr11	47220252	47220219	+	HPV33:894	43	9	
subset.insertion_seqs.fa	chr11~47220254~-~HPV33~897~+	HPV33	-	7	897	chr11	47220254	47220212	+	HPV33:897	41	1	
subset.insertion_seqs.fa	chr4~83295823~-~HPV33~1258~-	HPV33	-	10	1258	chr4	83295823	83295856	-	HPV33:1258	36	4	
subset.insertion_seqs.fa	chr4~83295824~-~HPV33~1258~-	HPV33	-	7	1258	chr4	83295824	83295862	-	HPV33:1258	38	1	
subset.insertion_seqs.fa	chr4~83295823~-~HPV33~1260~-	HPV33	-	7	1260	chr4	83295823	83295860	-	HPV33:1260	37	1	
subset.insertion_seqs.fa	chrX~123155952~+~HPV33~1455~+	HPV33	+	10	1455	chrX	123155952	123155986	+	HPV33:1455	36	4	
subset.insertion_seqs.fa	chrX~123155952~+~HPV33~1453~+	HPV33	+	7	1453	chrX	123155952	123155989	+	HPV33:1453	37	1	
subset.insertion_seqs.fa	chrX~123155953~+~HPV33~1456~+	HPV33	+	7	1456	chrX	123155953	123155991	+	HPV33:1456	38	1	
subset.insertion_seqs.fa	chr1~20326660~-~HPV33~1431~+	HPV33	-	7	1431	chr1	20326660	20326622	+	HPV33:1431	37	1	
subset.insertion_seqs.fa	chr11~100021530~-~HPV33~1565~+	HPV33	-	10	1565	chr11	100021530	100021494	+	HPV33:1565	41	5	
subset.insertion_seqs.fa	chrY~26249714~-~HPV33~1592~+	HPV33	-	1	1592	chrY	26249714	26249672	+	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr9~122937393~-~HPV33~1592~+	HPV33	-	1	1592	chr9	122937393	122937352	+	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr8~37977628~-~HPV33~1592~+	HPV33	-	1	1592	chr8	37977628	37977586	+	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr6~70217935~-~HPV33~1592~+	HPV33	-	1	1592	chr6	70217935	70217893	+	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr5~134668383~-~HPV33~1592~+	HPV33	-	1	1592	chr5	134668383	134668341	+	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr4~34458662~-~HPV33~1592~+	HPV33	-	1	1592	chr4	34458662	34458620	+	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr18~63964314~-~HPV33~1592~+	HPV33	-	1	1592	chr18	63964314	63964272	+	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr15~98602632~-~HPV33~1592~+	HPV33	-	1	1592	chr15	98602632	98602590	+	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr10~80450285~-~HPV33~1592~+	HPV33	-	1	1592	chr10	80450285	80450245	+	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr1~238505725~-~HPV33~1592~+	HPV33	-	1	1592	chr1	238505725	238505683	+	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr4~109375655~-~HPV33~1592~-	HPV33	-	1	1592	chr4	109375655	109375697	-	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr2~17820125~-~HPV33~1592~-	HPV33	-	1	1592	chr2	17820125	17820167	-	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr16~4160375~-~HPV33~1592~-	HPV33	-	1	1592	chr16	4160375	4160411	-	HPV33:1592	34	1	
subset.insertion_seqs.fa	chr11~94569600~-~HPV33~1592~-	HPV33	-	1	1592	chr11	94569600	94569642	-	HPV33:1592	39	1	
subset.insertion_seqs.fa	chr10~32408303~-~HPV33~1592~-	HPV33	-	1	1592	chr10	32408303	32408345	-	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr1~14870563~-~HPV33~1592~-	HPV33	-	1	1592	chr1	14870563	14870605	-	HPV33:1592	38	1	
subset.insertion_seqs.fa	chr16~3864862~-~HPV33~1593~+	HPV33	-	4	1593	chr16	3864862	3864828	+	HPV33:1593	36	4	
subset.insertion_seqs.fa	chr1~165062026~-~HPV33~1593~+	HPV33	-	4	1593	chr1	165062026	165061993	+	HPV33:1593	33	3	
subset.insertion_seqs.fa	chr8~103632642~-~HPV33~1593~-	HPV33	-	4	1593	chr8	103632642	103632676	-	HPV33:1593	37	4	
subset.insertion_seqs.fa	chr2~159312695~-~HPV33~1593~-	HPV33	-	4	1593	chr2	159312695	159312729	-	HPV33:1593	36	4	
subset.insertion_seqs.fa	chr16~73393056~-~HPV33~1593~-	HPV33	-	10	1593	chr16	73393056	73393089	-	HPV33:1593	39	5	
subset.insertion_seqs.fa	chr5~154825155~-~HPV33~1593~+	HPV33	-	1	1593	chr5	154825155	154825121	+	HPV33:1593	33	1	
subset.insertion_seqs.fa	chr18~65573894~-~HPV33~1593~+	HPV33	-	10	1593	chr18	65573894	65573860	+	HPV33:1593	37	4	
subset.insertion_seqs.fa	chr10~80450286~-~HPV33~1593~+	HPV33	-	1	1593	chr10	80450286	80450249	+	HPV33:1593	36	1	
subset.insertion_seqs.fa	chr18~65573894~-~HPV33~1594~+	HPV33	-	1	1594	chr18	65573894	65573856	+	HPV33:1594	36	1	
subset.insertion_seqs.fa	chr16~3864862~-~HPV33~1594~+	HPV33	-	1	1594	chr16	3864862	3864824	+	HPV33:1594	35	1	
subset.insertion_seqs.fa	chr16~73393056~-~HPV33~1594~-	HPV33	-	1	1594	chr16	73393056	73393094	-	HPV33:1594	38	1	
subset.insertion_seqs.fa	chr18~65573895~-~HPV33~1596~+	HPV33	-	1	1596	chr18	65573895	65573859	+	HPV33:1596	35	1	
subset.insertion_seqs.fa	chr16~3864864~-~HPV33~1596~+	HPV33	-	1	1596	chr16	3864864	3864826	+	HPV33:1596	35	1	
subset.insertion_seqs.fa	chr1~165062028~-~HPV33~1596~+	HPV33	-	1	1596	chr1	165062028	165061990	+	HPV33:1596	36	1	
subset.insertion_seqs.fa	chr8~103632640~-~HPV33~1596~-	HPV33	-	1	1596	chr8	103632640	103632678	-	HPV33:1596	36	1	
subset.insertion_seqs.fa	chr2~159312693~-~HPV33~1596~-	HPV33	-	1	1596	chr2	159312693	159312731	-	HPV33:1596	35	1	
subset.insertion_seqs.fa	chr16~73393054~-~HPV33~1596~-	HPV33	-	1	1596	chr16	73393054	73393092	-	HPV33:1596	38	1	
subset.insertion_seqs.fa	chr4~122590493~+~HPV33~1740~+	HPV33	+	10	1740	chr4	122590493	122590527	+	HPV33:1740	37	4	
subset.insertion_seqs.fa	chr13~28823599~-~HPV33~1716~-	HPV33	-	10	1716	chr13	28823599	28823634	-	HPV33:1716	42	4	
subset.insertion_seqs.fa	chr10~110406712~-~HPV33~2075~+	HPV33	-	10	2075	chr10	110406712	110406676	+	HPV33:2075	42	4	
subset.insertion_seqs.fa	chr22~31796539~-~HPV33~2153~-	HPV33	-	10	2153	chr22	31796539	31796574	-	HPV33:2153	38	5	
subset.insertion_seqs.fa	chr16~35052342~-~HPV33~2289~+	HPV33	-	4	2289	chr16	35052342	35052307	+	HPV33:2289	38	5	
subset.insertion_seqs.fa	chr16~34359485~-~HPV33~2289~-	HPV33	-	4	2289	chr16	34359485	34359520	-	HPV33:2289	38	5	
subset.insertion_seqs.fa	chr4~78243899~+~HPV33~2426~+	HPV33	+	7	2426	chr4	78243899	78243924	+	HPV33:2426	25	1	
subset.insertion_seqs.fa	chr4~78243900~+~HPV33~2428~+	HPV33	+	10	2428	chr4	78243900	78243935	+	HPV33:2428	38	5	
subset.insertion_seqs.fa	chr1~8746725~-~HPV33~2667~+	HPV33	-	10	2667	chr1	8746725	8746691	+	HPV33:2667	35	3	
subset.insertion_seqs.fa	chr1~8746730~-~HPV33~2674~+	HPV33	-	7	2674	chr1	8746730	8746693	+	HPV33:2674	37	1	
subset.insertion_seqs.fa	chr2~162522852~-~HPV33~2732~+	HPV33	-	10	2732	chr2	162522852	162522818	+	HPV33:2732	38	5	
subset.insertion_seqs.fa	chr2~162522852~-~HPV33~2733~+	HPV33	-	7	2733	chr2	162522852	162522810	+	HPV33:2733	41	1	
subset.insertion_seqs.fa	chr2~162522853~-~HPV33~2734~+	HPV33	-	7	2734	chr2	162522853	162522815	+	HPV33:2734	38	1	
subset.insertion_seqs.fa	chr21~17495616~-~HPV33~3030~-	HPV33	-	10	3030	chr21	17495616	17495650	-	HPV33:3030	36	4	
subset.insertion_seqs.fa	chr21~17495617~-~HPV33~3030~-	HPV33	-	7	3030	chr21	17495617	17495655	-	HPV33:3030	38	1	
subset.insertion_seqs.fa	chr21~17495614~-~HPV33~3032~-	HPV33	-	7	3032	chr21	17495614	17495653	-	HPV33:3032	38	1	
subset.insertion_seqs.fa	chr5~103343308~-~HPV33~3201~+	HPV33	-	10	3201	chr5	103343308	103343272	+	HPV33:3201	39	6	
subset.insertion_seqs.fa	chr5~103343308~-~HPV33~3202~+	HPV33	-	7	3202	chr5	103343308	103343283	+	HPV33:3202	25	1	
subset.insertion_seqs.fa	chrX~141328012~-~HPV33~3424~+	HPV33	-	1	3424	chrX	141328012	141327969	+	HPV33:3424	39	1	
subset.insertion_seqs.fa	chrX~113708401~-~HPV33~3424~+	HPV33	-	4	3424	chrX	113708401	113708365	+	HPV33:3424	39	2	
subset.insertion_seqs.fa	chrX~63907121~-~HPV33~3424~+	HPV33	-	4	3424	chrX	63907121	63907084	+	HPV33:3424	38	2	
subset.insertion_seqs.fa	chr8~133867681~-~HPV33~3424~+	HPV33	-	4	3424	chr8	133867681	133867647	+	HPV33:3424	41	3	
subset.insertion_seqs.fa	chr8~53373313~-~HPV33~3424~+	HPV33	-	4	3424	chr8	53373313	53373278	+	HPV33:3424	40	4	
subset.insertion_seqs.fa	chr7~141870161~-~HPV33~3424~+	HPV33	-	4	3424	chr7	141870161	141870124	+	HPV33:3424	42	5	
subset.insertion_seqs.fa	chr7~62941793~-~HPV33~3424~+	HPV33	-	4	3424	chr7	62941793	62941758	+	HPV33:3424	40	4	
subset.insertion_seqs.fa	chr6~116346946~-~HPV33~3424~+	HPV33	-	4	3424	chr6	116346946	116346912	+	HPV33:3424	41	3	
subset.insertion_seqs.fa	chr5~130611330~-~HPV33~3424~+	HPV33	-	4	3424	chr5	130611330	130611293	+	HPV33:3424	42	5	
subset.insertion_seqs.fa	chr5~79915276~-~HPV33~3424~+	HPV33	-	4	3424	chr5	79915276	79915239	+	HPV33:3424	42	5	
subset.insertion_seqs.fa	chr5~20726764~-~HPV33~3424~+	HPV33	-	4	3424	chr5	20726764	20726727	+	HPV33:3424	42	5	
subset.insertion_seqs.fa	chr5~8631011~-~HPV33~3424~+	HPV33	-	4	3424	chr5	8631011	8630974	+	HPV33:3424	41	5	
subset.insertion_seqs.fa	chr5~181012339~-~HPV33~3424~+	HPV33	-	1	3424	chr5	181012339	181012296	+	HPV33:3424	39	1	
subset.insertion_seqs.fa	chr4~141115318~-~HPV33~3424~+	HPV33	-	4	3424	chr4	141115318	141115281	+	HPV33:3424	42	5	
subset.insertion_seqs.fa	chr4~106883801~-~HPV33~3424~+	HPV33	-	4	3424	chr4	106883801	106883766	+	HPV33:3424	40	4	
subset.insertion_seqs.fa	chr4~178641300~-~HPV33~3424~+	HPV33	-	4	3424	chr4	178641300	178641263	+	HPV33:3424	39	2	
subset.insertion_seqs.fa	chr3~93945985~-~HPV33~3424~+	HPV33	-	4	3424	chr3	93945985	93945948	+	HPV33:3424	42	5	
subset.insertion_seqs.fa	chr3~162465128~-~HPV33~3424~+	HPV33	-	4	3424	chr3	162465128	162465092	+	HPV33:3424	40	4	
subset.insertion_seqs.fa	chr3~139408910~-~HPV33~3424~+	HPV33	-	4	3424	chr3	139408910	139408876	+	HPV33:3424	40	3	
